iso_code3,country,survey,year,category,Sex,Location,Wealth,Region,comp_prim_v2_m,comp_lowsec_v2_m,comp_upsec_v2_m,comp_prim_1524_m,comp_lowsec_1524_m,comp_upsec_2029_m,comp_higher_2yrs_2529_m,comp_higher_4yrs_2529_m,comp_higher_4yrs_3034_m,eduyears_2024_m,preschool_1ybefore_m,preschool_3_m,eduout_upsec_m,att_higher_1824_m,comp_prim_v2_no,comp_lowsec_v2_no,comp_upsec_v2_no,comp_prim_1524_no,comp_lowsec_1524_no,comp_upsec_2029_no,comp_higher_2yrs_2529_no,comp_higher_4yrs_2529_no,comp_higher_4yrs_3034_no,eduyears_2024_no,preschool_1ybefore_no,preschool_3_no,eduout_upsec_no,att_higher_1824_no,comp_lowsec_2024_no,comp_upsec_2024_no,comp_lowsec_2024,comp_upsec_2024,prim_age0,lowsec_age0,upsec_age0,prim_age1,lowsec_age1,upsec_age1,prim_dur,lowsec_dur,upsec_dur,higher_dur,flag_lfs
AUT,Austria,EU-SILC,2017,Location & Wealth,,Thinly populated area,Quintile 3,,,1,,1,1,.91660529,.30948192,0,0,11.762929,,.64937562,,.68015391,0,32,28,88,88,84,39,39,79,45,14,38,19,243,45,45,1,.86891115,6,10,14,9,13,17,4,4,4,3,
AUT,Austria,EU-SILC,2017,Wealth & Region,,,Quintile 5,Westoesterreich,,,,1,1,.92780608,.52219111,0,0,11.981064,,,,.85941547,0,25,28,84,84,106,57,57,67,49,4,7,19,491,49,49,1,.90324551,6,10,14,9,13,17,4,4,4,3,
AUT,Austria,EU-SILC,2017,Sex & Wealth & Region,Female,,Quintile 5,Ostoesterreich,,,,1,1,.97543705,.73724806,0,0,,,,,.89069051,0,17,11,55,55,63,34,34,39,29,5,14,9,391,29,29,,,6,10,14,9,13,17,4,4,4,3,
AUT,Austria,EU-SILC,2017,Sex & Wealth & Region,Female,,Quintile 2,Suedoesterreich,,,,,,,,,,,,,,.63744527,0,10,5,20,20,20,11,11,20,9,1,7,5,37,9,9,,,6,10,14,9,13,17,4,4,4,3,
AUT,Austria,EU-SILC,2017,Sex & Wealth & Region,Male,,Quintile 4,Suedoesterreich,,,,1,1,.94797224,,,,,,,,.72962976,0,11,7,33,33,34,16,16,16,18,2,3,7,98,18,18,,,6,10,14,9,13,17,4,4,4,3,
AUT,Austria,EU-SILC,2017,Sex & Wealth & Region,Female,,Quintile 3,Ostoesterreich,,,,1,1,.80337483,.29808962,0,0,,,,,.76361173,0,11,15,42,42,61,33,33,45,28,6,10,7,142,28,28,,,6,10,14,9,13,17,4,4,4,3,
AUT,Austria,EU-SILC,2017,Location,,Intermediate or densely populated area,,,,.9798333,.83046281,1,.98714066,.84505302,.41633371,0,0,11.507376,.97914857,.75694346,.064698741,.7836079,0,216,208,636,636,785,430,430,489,355,65,143,132,2643,355,355,.98871958,.82737035,6,10,14,9,13,17,4,4,4,3,
AUT,Austria,EU-SILC,2017,Location & Sex,Female,Thinly populated area,,,,.96610945,.9265874,1,.98629671,.92056859,.36448976,0,0,11.922975,,.62090802,.054807495,.726704,0,68,74,216,216,230,109,109,162,121,26,57,41,607,121,121,.99316901,.88606709,6,10,14,9,13,17,4,4,4,3,
AUT,Austria,EU-SILC,2017,Sex & Wealth & Region,Male,,Quintile 2,Westoesterreich,,,,1,1,.79278624,,,,,,,,.70404172,0,18,10,39,39,37,20,20,20,17,8,18,14,84,17,17,,,6,10,14,9,13,17,4,4,4,3,
AUT,Austria,EU-SILC,2017,Wealth & Region,,,Quintile 2,Westoesterreich,,1,,1,.9721716,.79006642,.18143164,0,0,10.872614,,.6578145,,.62677872,0,30,25,77,77,81,42,42,47,39,12,34,22,154,39,39,.94770026,.71264184,6,10,14,9,13,17,4,4,4,3,
AUT,Austria,EU-SILC,2017,Sex & Wealth,Male,,Quintile 5,,,1,.95706481,1,.99649286,.95323944,.57937729,0,0,11.991718,,,,.86167735,0,34,39,125,125,147,72,72,85,75,10,16,20,862,75,75,.99456555,.92427367,6,10,14,9,13,17,4,4,4,3,
AUT,Austria,EU-SILC,2017,Location & Sex & Wealth,Male,Thinly populated area,Quintile 4,,,,,1,1,.96169865,,,0,12.10146,,,,.67045963,0,18,24,68,68,73,29,29,30,44,4,11,12,189,44,44,1,.9770484,6,10,14,9,13,17,4,4,4,3,
AUT,Austria,EU-SILC,2017,Sex & Wealth & Region,Female,,Quintile 2,Ostoesterreich,,,,1,1,.89146394,,,0,,,,,.70283628,0,11,10,38,38,45,26,26,34,19,5,13,8,104,19,19,,,6,10,14,9,13,17,4,4,4,3,
AUT,Austria,EU-SILC,2017,Sex & Wealth & Region,Female,,Quintile 5,Suedoesterreich,,,,,,,,,,,,,,.94834769,0,3,6,12,12,18,10,10,17,8,3,4,2,118,8,8,,,6,10,14,9,13,17,4,4,4,3,
AUT,Austria,EU-SILC,2017,Sex & Wealth & Region,Male,,Quintile 2,Ostoesterreich,,,,1,1,.88260651,,,,,,,,.65876591,0,14,17,41,41,48,22,22,27,26,5,13,8,120,26,26,,,6,10,14,9,13,17,4,4,4,3,
