iso_code3,country_year,country,year,age,no_attend,attend,attend_preschool,attend_primary,attend_secondary,attend_higher
DOM,DominicanRepublic_2007,DominicanRepublic,2007,47,1,0,,,,
DOM,DominicanRepublic_2007,DominicanRepublic,2007,48,1,0,,,,
DOM,DominicanRepublic_2007,DominicanRepublic,2007,49,1,0,,,,
DOM,DominicanRepublic_2007,DominicanRepublic,2007,50,1,0,,,,
DOM,DominicanRepublic_2007,DominicanRepublic,2007,51,1,0,,,,
DOM,DominicanRepublic_2007,DominicanRepublic,2007,52,1,0,,,,
DOM,DominicanRepublic_2007,DominicanRepublic,2007,53,1,0,,,,
DOM,DominicanRepublic_2007,DominicanRepublic,2007,54,1,0,,,,
DOM,DominicanRepublic_2007,DominicanRepublic,2007,55,1,0,,,,
DOM,DominicanRepublic_2007,DominicanRepublic,2007,56,1,0,,,,
DOM,DominicanRepublic_2007,DominicanRepublic,2007,57,1,0,,,,
DOM,DominicanRepublic_2007,DominicanRepublic,2007,58,1,0,,,,
DOM,DominicanRepublic_2007,DominicanRepublic,2007,59,1,0,,,,
DOM,DominicanRepublic_2007,DominicanRepublic,2007,60,1,0,,,,
DOM,DominicanRepublic_2007,DominicanRepublic,2007,61,1,0,,,,
DOM,DominicanRepublic_2007,DominicanRepublic,2007,62,1,0,,,,
DOM,DominicanRepublic_2007,DominicanRepublic,2007,63,1,0,,,,
DOM,DominicanRepublic_2007,DominicanRepublic,2007,64,1,0,,,,
DOM,DominicanRepublic_2007,DominicanRepublic,2007,65,1,0,,,,
DOM,DominicanRepublic_2007,DominicanRepublic,2007,66,1,0,,,,
DOM,DominicanRepublic_2007,DominicanRepublic,2007,67,1,0,,,,
DOM,DominicanRepublic_2007,DominicanRepublic,2007,68,1,0,,,,
DOM,DominicanRepublic_2007,DominicanRepublic,2007,69,1,0,,,,
DOM,DominicanRepublic_2007,DominicanRepublic,2007,70,1,0,,,,
DOM,DominicanRepublic_2007,DominicanRepublic,2007,71,1,0,,,,
DOM,DominicanRepublic_2007,DominicanRepublic,2007,72,1,0,,,,
DOM,DominicanRepublic_2007,DominicanRepublic,2007,73,1,0,,,,
DOM,DominicanRepublic_2007,DominicanRepublic,2007,74,1,0,,,,
DOM,DominicanRepublic_2007,DominicanRepublic,2007,75,1,0,,,,
DOM,DominicanRepublic_2007,DominicanRepublic,2007,76,1,0,,,,
DOM,DominicanRepublic_2007,DominicanRepublic,2007,77,1,0,,,,
DOM,DominicanRepublic_2007,DominicanRepublic,2007,78,1,0,,,,
DOM,DominicanRepublic_2007,DominicanRepublic,2007,79,1,0,,,,
DOM,DominicanRepublic_2007,DominicanRepublic,2007,80,1,0,,,,
DOM,DominicanRepublic_2007,DominicanRepublic,2007,81,1,0,,,,
DOM,DominicanRepublic_2007,DominicanRepublic,2007,82,1,0,,,,
DOM,DominicanRepublic_2007,DominicanRepublic,2007,83,1,0,,,,
DOM,DominicanRepublic_2007,DominicanRepublic,2007,84,1,0,,,,
DOM,DominicanRepublic_2007,DominicanRepublic,2007,85,1,0,,,,
DOM,DominicanRepublic_2007,DominicanRepublic,2007,86,1,0,,,,
DOM,DominicanRepublic_2007,DominicanRepublic,2007,87,1,0,,,,
DOM,DominicanRepublic_2007,DominicanRepublic,2007,88,1,0,,,,
DOM,DominicanRepublic_2007,DominicanRepublic,2007,89,1,0,,,,
DOM,DominicanRepublic_2007,DominicanRepublic,2007,90,1,0,,,,
DOM,DominicanRepublic_2007,DominicanRepublic,2007,91,1,0,,,,
DOM,DominicanRepublic_2007,DominicanRepublic,2007,92,1,0,,,,
DOM,DominicanRepublic_2007,DominicanRepublic,2007,93,1,0,,,,
DOM,DominicanRepublic_2007,DominicanRepublic,2007,94,1,0,,,,
DOM,DominicanRepublic_2007,DominicanRepublic,2007,95,1,0,,,,
DOM,DominicanRepublic_2007,DominicanRepublic,2007,97,1,0,,,,
DOM,DominicanRepublic_2007,DominicanRepublic,2007,98,1,0,,,,
DOM,DominicanRepublic_2007,DominicanRepublic,2007,99,1,0,,,,
DOM,DominicanRepublic_2013,DominicanRepublic,2013,0,1,0,,,,
DOM,DominicanRepublic_2013,DominicanRepublic,2013,1,1,0,,,,
DOM,DominicanRepublic_2013,DominicanRepublic,2013,2,1,0,,,,
DOM,DominicanRepublic_2013,DominicanRepublic,2013,3,1,0,,,,
DOM,DominicanRepublic_2013,DominicanRepublic,2013,4,1,0,,,,
DOM,DominicanRepublic_2013,DominicanRepublic,2013,5,.24539554,.75460446,.88556844,.11443158,0,0
DOM,DominicanRepublic_2013,DominicanRepublic,2013,6,.076242246,.92375773,.44554666,.55040407,0,.0040492611
DOM,DominicanRepublic_2013,DominicanRepublic,2013,7,.055932712,.9440673,.046971608,.95302838,0,0
DOM,DominicanRepublic_2013,DominicanRepublic,2013,8,.032369088,.96763092,.018029857,.97630692,.005663238,0
DOM,DominicanRepublic_2013,DominicanRepublic,2013,9,.027998425,.97200155,.0069767479,.99241012,0,.00061311928
DOM,DominicanRepublic_2013,DominicanRepublic,2013,10,.015559358,.98444062,.00032456586,.99967545,0,0
DOM,DominicanRepublic_2013,DominicanRepublic,2013,11,.034259953,.96574003,.00045781425,.99709594,.0024462154,0
DOM,DominicanRepublic_2013,DominicanRepublic,2013,12,.02656975,.97343028,0,.99351186,.0064881383,0
DOM,DominicanRepublic_2013,DominicanRepublic,2013,13,.025946628,.97405338,.0027144379,.91209865,.084934674,.00025224409
DOM,DominicanRepublic_2013,DominicanRepublic,2013,14,.037061028,.96293896,0,.69959277,.30040723,0
DOM,DominicanRepublic_2013,DominicanRepublic,2013,15,.063444145,.93655586,0,.37387481,.62564266,.00048256596
DOM,DominicanRepublic_2013,DominicanRepublic,2013,16,.11790737,.88209265,0,.2938742,.69787675,.0082490379
DOM,DominicanRepublic_2013,DominicanRepublic,2013,17,.18420556,.81579447,0,.22148818,.72348833,.055023506
DOM,DominicanRepublic_2013,DominicanRepublic,2013,18,.29090491,.70909512,0,.13048051,.72688192,.14263757
DOM,DominicanRepublic_2013,DominicanRepublic,2013,19,.38228559,.61771441,0,.10258608,.52880543,.3686085
DOM,DominicanRepublic_2013,DominicanRepublic,2013,20,.51366365,.48633632,0,.075865246,.50391197,.42022282
DOM,DominicanRepublic_2013,DominicanRepublic,2013,21,.49984455,.50015545,0,.094334871,.26017219,.64549291
DOM,DominicanRepublic_2013,DominicanRepublic,2013,22,.63617086,.36382914,0,.068788238,.23606245,.6951493
DOM,DominicanRepublic_2013,DominicanRepublic,2013,23,.66574317,.33425686,0,.062338687,.25224763,.68541366
DOM,DominicanRepublic_2013,DominicanRepublic,2013,24,.76359111,.23640892,0,.081932679,.19466373,.72340357
DOM,DominicanRepublic_2013,DominicanRepublic,2013,25,.74313855,.25686145,0,.045615468,.10556317,.84882134
DOM,DominicanRepublic_2013,DominicanRepublic,2013,26,.77242607,.22757396,0,.027949495,.21013114,.76191938
DOM,DominicanRepublic_2013,DominicanRepublic,2013,27,.79505914,.20494089,0,.090077765,.23390776,.67601448
DOM,DominicanRepublic_2013,DominicanRepublic,2013,28,.81687653,.18312345,0,.081365943,.13864294,.77999115
DOM,DominicanRepublic_2013,DominicanRepublic,2013,29,.85329908,.14670089,0,.07180886,.17148463,.75670648
DOM,DominicanRepublic_2013,DominicanRepublic,2013,30,.86614519,.13385478,0,.17209955,.1777686,.65013182
DOM,DominicanRepublic_2013,DominicanRepublic,2013,31,.89373606,.10626394,0,.15679884,.19217983,.65102136
DOM,DominicanRepublic_2013,DominicanRepublic,2013,32,.85923928,.14076072,0,.1292112,.19695479,.67383403
DOM,DominicanRepublic_2013,DominicanRepublic,2013,33,.89055485,.10944516,0,.11443863,.12299599,.76256537
DOM,DominicanRepublic_2013,DominicanRepublic,2013,34,.87839878,.12160122,0,.16748302,.36900631,.46351066
DOM,DominicanRepublic_2013,DominicanRepublic,2013,35,1,0,,,,
DOM,DominicanRepublic_2013,DominicanRepublic,2013,36,1,0,,,,
DOM,DominicanRepublic_2013,DominicanRepublic,2013,37,1,0,,,,
DOM,DominicanRepublic_2013,DominicanRepublic,2013,38,1,0,,,,
DOM,DominicanRepublic_2013,DominicanRepublic,2013,39,1,0,,,,
DOM,DominicanRepublic_2013,DominicanRepublic,2013,40,1,0,,,,
DOM,DominicanRepublic_2013,DominicanRepublic,2013,41,1,0,,,,
DOM,DominicanRepublic_2013,DominicanRepublic,2013,42,1,0,,,,
DOM,DominicanRepublic_2013,DominicanRepublic,2013,43,1,0,,,,
DOM,DominicanRepublic_2013,DominicanRepublic,2013,44,1,0,,,,
DOM,DominicanRepublic_2013,DominicanRepublic,2013,45,1,0,,,,
DOM,DominicanRepublic_2013,DominicanRepublic,2013,46,1,0,,,,
DOM,DominicanRepublic_2013,DominicanRepublic,2013,47,1,0,,,,
DOM,DominicanRepublic_2013,DominicanRepublic,2013,48,1,0,,,,
DOM,DominicanRepublic_2013,DominicanRepublic,2013,49,1,0,,,,
DOM,DominicanRepublic_2013,DominicanRepublic,2013,50,1,0,,,,
DOM,DominicanRepublic_2013,DominicanRepublic,2013,51,1,0,,,,
DOM,DominicanRepublic_2013,DominicanRepublic,2013,52,1,0,,,,
DOM,DominicanRepublic_2013,DominicanRepublic,2013,53,1,0,,,,
DOM,DominicanRepublic_2013,DominicanRepublic,2013,54,1,0,,,,
DOM,DominicanRepublic_2013,DominicanRepublic,2013,55,1,0,,,,
DOM,DominicanRepublic_2013,DominicanRepublic,2013,56,1,0,,,,
DOM,DominicanRepublic_2013,DominicanRepublic,2013,57,1,0,,,,
DOM,DominicanRepublic_2013,DominicanRepublic,2013,58,1,0,,,,
DOM,DominicanRepublic_2013,DominicanRepublic,2013,59,1,0,,,,
DOM,DominicanRepublic_2013,DominicanRepublic,2013,60,1,0,,,,
DOM,DominicanRepublic_2013,DominicanRepublic,2013,61,1,0,,,,
DOM,DominicanRepublic_2013,DominicanRepublic,2013,62,1,0,,,,
DOM,DominicanRepublic_2013,DominicanRepublic,2013,63,1,0,,,,
DOM,DominicanRepublic_2013,DominicanRepublic,2013,64,1,0,,,,
DOM,DominicanRepublic_2013,DominicanRepublic,2013,65,1,0,,,,
DOM,DominicanRepublic_2013,DominicanRepublic,2013,66,1,0,,,,
DOM,DominicanRepublic_2013,DominicanRepublic,2013,67,1,0,,,,
DOM,DominicanRepublic_2013,DominicanRepublic,2013,68,1,0,,,,
DOM,DominicanRepublic_2013,DominicanRepublic,2013,69,1,0,,,,
DOM,DominicanRepublic_2013,DominicanRepublic,2013,70,1,0,,,,
DOM,DominicanRepublic_2013,DominicanRepublic,2013,71,1,0,,,,
DOM,DominicanRepublic_2013,DominicanRepublic,2013,72,1,0,,,,
DOM,DominicanRepublic_2013,DominicanRepublic,2013,73,1,0,,,,
DOM,DominicanRepublic_2013,DominicanRepublic,2013,74,1,0,,,,
DOM,DominicanRepublic_2013,DominicanRepublic,2013,75,1,0,,,,
DOM,DominicanRepublic_2013,DominicanRepublic,2013,76,1,0,,,,
DOM,DominicanRepublic_2013,DominicanRepublic,2013,77,1,0,,,,
DOM,DominicanRepublic_2013,DominicanRepublic,2013,78,1,0,,,,
DOM,DominicanRepublic_2013,DominicanRepublic,2013,79,1,0,,,,
DOM,DominicanRepublic_2013,DominicanRepublic,2013,80,1,0,,,,
DOM,DominicanRepublic_2013,DominicanRepublic,2013,81,1,0,,,,
DOM,DominicanRepublic_2013,DominicanRepublic,2013,82,1,0,,,,
DOM,DominicanRepublic_2013,DominicanRepublic,2013,83,1,0,,,,
DOM,DominicanRepublic_2013,DominicanRepublic,2013,84,1,0,,,,
DOM,DominicanRepublic_2013,DominicanRepublic,2013,85,1,0,,,,
DOM,DominicanRepublic_2013,DominicanRepublic,2013,86,1,0,,,,
DOM,DominicanRepublic_2013,DominicanRepublic,2013,87,1,0,,,,
DOM,DominicanRepublic_2013,DominicanRepublic,2013,88,1,0,,,,
DOM,DominicanRepublic_2013,DominicanRepublic,2013,89,1,0,,,,
DOM,DominicanRepublic_2013,DominicanRepublic,2013,90,1,0,,,,
DOM,DominicanRepublic_2013,DominicanRepublic,2013,91,1,0,,,,
DOM,DominicanRepublic_2013,DominicanRepublic,2013,92,1,0,,,,
DOM,DominicanRepublic_2013,DominicanRepublic,2013,93,1,0,,,,
DOM,DominicanRepublic_2013,DominicanRepublic,2013,94,1,0,,,,
DOM,DominicanRepublic_2013,DominicanRepublic,2013,95,1,0,,,,
DOM,DominicanRepublic_2013,DominicanRepublic,2013,96,1,0,,,,
DOM,DominicanRepublic_2013,DominicanRepublic,2013,98,1,0,,,,
DOM,DominicanRepublic_2013,DominicanRepublic,2013,,1,0,,,,
EGY,Egypt_2000,Egypt,2000,0,1,0,,,,
EGY,Egypt_2000,Egypt,2000,1,1,0,,,,
EGY,Egypt_2000,Egypt,2000,2,1,0,,,,
EGY,Egypt_2000,Egypt,2000,3,.97320193,.026798066,.98290735,0,.017092641,0
EGY,Egypt_2000,Egypt,2000,4,.89260274,.10739725,.98964459,.010355389,0,0
EGY,Egypt_2000,Egypt,2000,5,.8569259,.14307408,.94011426,.055260967,.0046247835,0
EGY,Egypt_2000,Egypt,2000,6,.42096934,.57903063,.021139743,.97886026,0,0
EGY,Egypt_2000,Egypt,2000,7,.071599096,.92840087,.0013284488,.99867153,0,0
EGY,Egypt_2000,Egypt,2000,8,.06333515,.93666482,0,1,0,0
EGY,Egypt_2000,Egypt,2000,9,.065342508,.93465751,0,.99857885,.001421162,0
EGY,Egypt_2000,Egypt,2000,10,.085146427,.91485357,0,.97796988,.022030093,0
EGY,Egypt_2000,Egypt,2000,11,.099759907,.90024006,0,.58810592,.41189405,0
EGY,Egypt_2000,Egypt,2000,12,.1457206,.8542794,0,.19330458,.8066954,0
EGY,Egypt_2000,Egypt,2000,13,.19284628,.8071537,0,.04797953,.95202047,0
EGY,Egypt_2000,Egypt,2000,14,.220034,.779966,0,.019793332,.98020667,0
EGY,Egypt_2000,Egypt,2000,15,.25671688,.74328309,0,.006671818,.99332815,0
EGY,Egypt_2000,Egypt,2000,16,.31161869,.68838131,0,.0026944582,.98772353,.0095820054
EGY,Egypt_2000,Egypt,2000,17,.44500232,.55499768,0,.00091323693,.84849501,.15059176
EGY,Egypt_2000,Egypt,2000,18,.5666911,.43330887,0,0,.60714006,.39285997
EGY,Egypt_2000,Egypt,2000,19,.67288345,.32711655,0,.0016173387,.38592473,.61245793
EGY,Egypt_2000,Egypt,2000,20,.76788217,.23211785,0,0,.17139842,.8286016
EGY,Egypt_2000,Egypt,2000,21,.82366073,.17633927,0,.013420342,.089979239,.89660043
EGY,Egypt_2000,Egypt,2000,22,.85744667,.14255333,0,0,.060953055,.93904692
EGY,Egypt_2000,Egypt,2000,23,.88941002,.11058998,0,0,.040603984,.959396
EGY,Egypt_2000,Egypt,2000,24,.93385261,.066147387,0,0,.054382756,.94561726
EGY,Egypt_2000,Egypt,2000,25,1,0,,,,
EGY,Egypt_2000,Egypt,2000,26,1,0,,,,
EGY,Egypt_2000,Egypt,2000,27,1,0,,,,
EGY,Egypt_2000,Egypt,2000,28,1,0,,,,
EGY,Egypt_2000,Egypt,2000,29,1,0,,,,
EGY,Egypt_2000,Egypt,2000,30,1,0,,,,
EGY,Egypt_2000,Egypt,2000,31,1,0,,,,
EGY,Egypt_2000,Egypt,2000,32,1,0,,,,
EGY,Egypt_2000,Egypt,2000,33,1,0,,,,
EGY,Egypt_2000,Egypt,2000,34,1,0,,,,
EGY,Egypt_2000,Egypt,2000,35,1,0,,,,
EGY,Egypt_2000,Egypt,2000,36,1,0,,,,
EGY,Egypt_2000,Egypt,2000,37,1,0,,,,
EGY,Egypt_2000,Egypt,2000,38,1,0,,,,
EGY,Egypt_2000,Egypt,2000,39,1,0,,,,
EGY,Egypt_2000,Egypt,2000,40,1,0,,,,
EGY,Egypt_2000,Egypt,2000,41,1,0,,,,
EGY,Egypt_2000,Egypt,2000,42,1,0,,,,
EGY,Egypt_2000,Egypt,2000,43,1,0,,,,
EGY,Egypt_2000,Egypt,2000,44,1,0,,,,
EGY,Egypt_2000,Egypt,2000,45,1,0,,,,
EGY,Egypt_2000,Egypt,2000,46,1,0,,,,
EGY,Egypt_2000,Egypt,2000,47,1,0,,,,
EGY,Egypt_2000,Egypt,2000,48,1,0,,,,
EGY,Egypt_2000,Egypt,2000,49,1,0,,,,
EGY,Egypt_2000,Egypt,2000,50,1,0,,,,
EGY,Egypt_2000,Egypt,2000,51,1,0,,,,
EGY,Egypt_2000,Egypt,2000,52,1,0,,,,
EGY,Egypt_2000,Egypt,2000,53,1,0,,,,
EGY,Egypt_2000,Egypt,2000,54,1,0,,,,
EGY,Egypt_2000,Egypt,2000,55,1,0,,,,
EGY,Egypt_2000,Egypt,2000,56,1,0,,,,
EGY,Egypt_2000,Egypt,2000,57,1,0,,,,
EGY,Egypt_2000,Egypt,2000,58,1,0,,,,
EGY,Egypt_2000,Egypt,2000,59,1,0,,,,
EGY,Egypt_2000,Egypt,2000,60,1,0,,,,
EGY,Egypt_2000,Egypt,2000,61,1,0,,,,
EGY,Egypt_2000,Egypt,2000,62,1,0,,,,
EGY,Egypt_2000,Egypt,2000,63,1,0,,,,
EGY,Egypt_2000,Egypt,2000,64,1,0,,,,
EGY,Egypt_2000,Egypt,2000,65,1,0,,,,
EGY,Egypt_2000,Egypt,2000,66,1,0,,,,
EGY,Egypt_2000,Egypt,2000,67,1,0,,,,
EGY,Egypt_2000,Egypt,2000,68,1,0,,,,
EGY,Egypt_2000,Egypt,2000,69,1,0,,,,
EGY,Egypt_2000,Egypt,2000,70,1,0,,,,
EGY,Egypt_2000,Egypt,2000,71,1,0,,,,
EGY,Egypt_2000,Egypt,2000,72,1,0,,,,
EGY,Egypt_2000,Egypt,2000,73,1,0,,,,
EGY,Egypt_2000,Egypt,2000,74,1,0,,,,
EGY,Egypt_2000,Egypt,2000,75,1,0,,,,
EGY,Egypt_2000,Egypt,2000,76,1,0,,,,
EGY,Egypt_2000,Egypt,2000,77,1,0,,,,
EGY,Egypt_2000,Egypt,2000,78,1,0,,,,
EGY,Egypt_2000,Egypt,2000,79,1,0,,,,
EGY,Egypt_2000,Egypt,2000,80,1,0,,,,
EGY,Egypt_2000,Egypt,2000,81,1,0,,,,
EGY,Egypt_2000,Egypt,2000,82,1,0,,,,
EGY,Egypt_2000,Egypt,2000,83,1,0,,,,
EGY,Egypt_2000,Egypt,2000,84,1,0,,,,
EGY,Egypt_2000,Egypt,2000,85,1,0,,,,
EGY,Egypt_2000,Egypt,2000,86,1,0,,,,
EGY,Egypt_2000,Egypt,2000,87,1,0,,,,
EGY,Egypt_2000,Egypt,2000,88,1,0,,,,
EGY,Egypt_2000,Egypt,2000,89,1,0,,,,
EGY,Egypt_2000,Egypt,2000,90,1,0,,,,
EGY,Egypt_2000,Egypt,2000,91,1,0,,,,
EGY,Egypt_2000,Egypt,2000,92,1,0,,,,
EGY,Egypt_2000,Egypt,2000,93,1,0,,,,
EGY,Egypt_2000,Egypt,2000,94,1,0,,,,
EGY,Egypt_2000,Egypt,2000,95,1,0,,,,
EGY,Egypt_2000,Egypt,2000,96,1,0,,,,
EGY,Egypt_2000,Egypt,2000,98,1,0,,,,
EGY,Egypt_2000,Egypt,2000,,1,0,,,,
EGY,Egypt_2005,Egypt,2005,0,,,,,,
EGY,Egypt_2005,Egypt,2005,1,,,,,,
EGY,Egypt_2005,Egypt,2005,2,,,,,,
EGY,Egypt_2005,Egypt,2005,3,,,,,,
EGY,Egypt_2005,Egypt,2005,4,,,,,,
EGY,Egypt_2005,Egypt,2005,5,,,,,,
EGY,Egypt_2005,Egypt,2005,6,.50856745,.49143252,.089362763,.91063726,0,0
EGY,Egypt_2005,Egypt,2005,7,.043539438,.95646054,.0029520383,.99704796,0,0
EGY,Egypt_2005,Egypt,2005,8,.033329029,.96667099,0,.9996013,.00039870152,0
EGY,Egypt_2005,Egypt,2005,9,.032950863,.96704912,0,.99961907,.00038093195,0
EGY,Egypt_2005,Egypt,2005,10,.047375273,.95262474,0,.99950361,.00049638259,0
EGY,Egypt_2005,Egypt,2005,11,.056491371,.94350863,0,.97778946,.02221052,0
EGY,Egypt_2005,Egypt,2005,12,.070661061,.92933893,0,.62372464,.37627533,0
EGY,Egypt_2005,Egypt,2005,13,.10469589,.89530408,0,.14642461,.85357541,0
EGY,Egypt_2005,Egypt,2005,14,.15434954,.84565049,0,.037005268,.96299475,0
EGY,Egypt_2005,Egypt,2005,15,.18947904,.81052095,0,.010242005,.98932582,.00043214738
EGY,Egypt_2005,Egypt,2005,16,.25039709,.74960291,0,.005287529,.98788917,.0068233004
EGY,Egypt_2005,Egypt,2005,17,.36216635,.63783365,0,.0020703145,.86531657,.13261315
EGY,Egypt_2005,Egypt,2005,18,.53822678,.46177325,.0013334691,.0033720147,.5309118,.46438268
EGY,Egypt_2005,Egypt,2005,19,.61329055,.38670945,0,0,.32624796,.67375201
EGY,Egypt_2005,Egypt,2005,20,.70708835,.29291165,0,.0017857235,.17590721,.82230705
EGY,Egypt_2005,Egypt,2005,21,.7638309,.23616911,0,.0029106927,.12167844,.87541085
EGY,Egypt_2005,Egypt,2005,22,.88124514,.11875489,0,0,.058047671,.94195235
EGY,Egypt_2005,Egypt,2005,23,.92105097,.078949057,0,0,.13031387,.86968613
EGY,Egypt_2005,Egypt,2005,24,.94660968,.053390313,0,0,.10197981,.89802021
EGY,Egypt_2005,Egypt,2005,25,,,,,,
EGY,Egypt_2005,Egypt,2005,26,,,,,,
EGY,Egypt_2005,Egypt,2005,27,,,,,,
EGY,Egypt_2005,Egypt,2005,28,,,,,,
EGY,Egypt_2005,Egypt,2005,29,,,,,,
EGY,Egypt_2005,Egypt,2005,30,,,,,,
EGY,Egypt_2005,Egypt,2005,31,,,,,,
EGY,Egypt_2005,Egypt,2005,32,,,,,,
EGY,Egypt_2005,Egypt,2005,33,,,,,,
EGY,Egypt_2005,Egypt,2005,34,,,,,,
EGY,Egypt_2005,Egypt,2005,35,,,,,,
EGY,Egypt_2005,Egypt,2005,36,,,,,,
EGY,Egypt_2005,Egypt,2005,37,,,,,,
EGY,Egypt_2005,Egypt,2005,38,,,,,,
EGY,Egypt_2005,Egypt,2005,39,,,,,,
EGY,Egypt_2005,Egypt,2005,40,,,,,,
EGY,Egypt_2005,Egypt,2005,41,,,,,,
EGY,Egypt_2005,Egypt,2005,42,,,,,,
EGY,Egypt_2005,Egypt,2005,43,,,,,,
EGY,Egypt_2005,Egypt,2005,44,,,,,,
EGY,Egypt_2005,Egypt,2005,45,,,,,,
EGY,Egypt_2005,Egypt,2005,46,,,,,,
EGY,Egypt_2005,Egypt,2005,47,,,,,,
EGY,Egypt_2005,Egypt,2005,48,,,,,,
EGY,Egypt_2005,Egypt,2005,49,,,,,,
EGY,Egypt_2005,Egypt,2005,50,,,,,,
EGY,Egypt_2005,Egypt,2005,51,,,,,,
EGY,Egypt_2005,Egypt,2005,52,,,,,,
EGY,Egypt_2005,Egypt,2005,53,,,,,,
EGY,Egypt_2005,Egypt,2005,54,,,,,,
EGY,Egypt_2005,Egypt,2005,55,,,,,,
EGY,Egypt_2005,Egypt,2005,56,,,,,,
EGY,Egypt_2005,Egypt,2005,57,,,,,,
EGY,Egypt_2005,Egypt,2005,58,,,,,,
EGY,Egypt_2005,Egypt,2005,59,,,,,,
EGY,Egypt_2005,Egypt,2005,60,,,,,,
EGY,Egypt_2005,Egypt,2005,61,,,,,,
EGY,Egypt_2005,Egypt,2005,62,,,,,,
EGY,Egypt_2005,Egypt,2005,63,,,,,,
EGY,Egypt_2005,Egypt,2005,64,,,,,,
EGY,Egypt_2005,Egypt,2005,65,,,,,,
EGY,Egypt_2005,Egypt,2005,66,,,,,,
EGY,Egypt_2005,Egypt,2005,67,,,,,,
EGY,Egypt_2005,Egypt,2005,68,,,,,,
EGY,Egypt_2005,Egypt,2005,69,,,,,,
EGY,Egypt_2005,Egypt,2005,70,,,,,,
EGY,Egypt_2005,Egypt,2005,71,,,,,,
EGY,Egypt_2005,Egypt,2005,72,,,,,,
EGY,Egypt_2005,Egypt,2005,73,,,,,,
EGY,Egypt_2005,Egypt,2005,74,,,,,,
EGY,Egypt_2005,Egypt,2005,75,,,,,,
EGY,Egypt_2005,Egypt,2005,76,,,,,,
EGY,Egypt_2005,Egypt,2005,77,,,,,,
EGY,Egypt_2005,Egypt,2005,78,,,,,,
EGY,Egypt_2005,Egypt,2005,79,,,,,,
EGY,Egypt_2005,Egypt,2005,80,,,,,,
EGY,Egypt_2005,Egypt,2005,81,,,,,,
EGY,Egypt_2005,Egypt,2005,82,,,,,,
EGY,Egypt_2005,Egypt,2005,83,,,,,,
EGY,Egypt_2005,Egypt,2005,84,,,,,,
EGY,Egypt_2005,Egypt,2005,85,,,,,,
EGY,Egypt_2005,Egypt,2005,86,,,,,,
EGY,Egypt_2005,Egypt,2005,87,,,,,,
EGY,Egypt_2005,Egypt,2005,88,,,,,,
EGY,Egypt_2005,Egypt,2005,89,,,,,,
EGY,Egypt_2005,Egypt,2005,90,,,,,,
EGY,Egypt_2005,Egypt,2005,91,,,,,,
EGY,Egypt_2005,Egypt,2005,92,,,,,,
EGY,Egypt_2005,Egypt,2005,93,,,,,,
EGY,Egypt_2005,Egypt,2005,94,,,,,,
EGY,Egypt_2005,Egypt,2005,95,,,,,,
EGY,Egypt_2005,Egypt,2005,96,,,,,,
EGY,Egypt_2005,Egypt,2005,97,,,,,,
EGY,Egypt_2005,Egypt,2005,,,,,,,
EGY,Egypt_2008,Egypt,2008,0,1,0,,,,
EGY,Egypt_2008,Egypt,2008,1,1,0,,,,
EGY,Egypt_2008,Egypt,2008,2,1,0,,,,
EGY,Egypt_2008,Egypt,2008,3,1,0,,,,
EGY,Egypt_2008,Egypt,2008,4,1,0,,,,
EGY,Egypt_2008,Egypt,2008,5,1,0,,,,
EGY,Egypt_2008,Egypt,2008,6,.4212127,.57878733,.088260263,.91173971,0,0
EGY,Egypt_2008,Egypt,2008,7,.059017841,.94098216,.0026620592,.99733794,0,0
EGY,Egypt_2008,Egypt,2008,8,.029248493,.97075152,0,1,0,0
EGY,Egypt_2008,Egypt,2008,9,.028659021,.97134095,0,1,0,0
EGY,Egypt_2008,Egypt,2008,10,.038576216,.96142375,0,.99830961,.001690383,0
EGY,Egypt_2008,Egypt,2008,11,.051056288,.94894373,0,.96821344,.031786554,0
EGY,Egypt_2008,Egypt,2008,12,.062938251,.93706173,0,.59340376,.40659627,0
EGY,Egypt_2008,Egypt,2008,13,.096196011,.903804,0,.10033584,.89966416,0
EGY,Egypt_2008,Egypt,2008,14,.13364749,.8663525,0,.038998663,.96100134,0
EGY,Egypt_2008,Egypt,2008,15,.18046202,.819538,0,.0083628977,.9902637,.0013734028
EGY,Egypt_2008,Egypt,2008,16,.24392472,.75607526,0,.006057539,.98380589,.010136561
EGY,Egypt_2008,Egypt,2008,17,.37379229,.62620771,0,.0056964168,.80329365,.19100995
EGY,Egypt_2008,Egypt,2008,18,.52468163,.47531837,0,.0020724698,.49491671,.50301081
EGY,Egypt_2008,Egypt,2008,19,.62543285,.37456715,0,.0038545309,.2639434,.73220205
EGY,Egypt_2008,Egypt,2008,20,.68215698,.31784299,0,.0058921487,.13403933,.8600685
EGY,Egypt_2008,Egypt,2008,21,.78208327,.2179167,0,0,.05772138,.94227862
EGY,Egypt_2008,Egypt,2008,22,.88094282,.11905718,0,.0013864264,.07541351,.92320007
EGY,Egypt_2008,Egypt,2008,23,.93049616,.069503874,0,0,.1118585,.88814151
EGY,Egypt_2008,Egypt,2008,24,.96722353,.032776471,0,0,.059089113,.94091088
EGY,Egypt_2008,Egypt,2008,25,1,0,,,,
EGY,Egypt_2008,Egypt,2008,26,1,0,,,,
EGY,Egypt_2008,Egypt,2008,27,1,0,,,,
