iso_code3,country,survey,year,category,sex,wealth,region,location,comp_prim_v2_m,comp_lowsec_v2_m,comp_upsec_v2_m,comp_prim_1524_m,comp_lowsec_1524_m,eduyears_2024_m,preschool_1ybefore_m,attend_higher_1822_m,comp_higher_2yrs_2529_m,comp_higher_4yrs_2529_m,comp_higher_4yrs_3034_m,eduout_prim_m,eduout_lowsec_m,eduout_upsec_m,edu0_prim_m,edu2_2024_m,edu4_2024_m,overage2plus_m,literacy_1524,comp_upsec_2029_m,comp_prim_v2_no,comp_lowsec_v2_no,comp_upsec_v2_no,comp_prim_1524_no,comp_lowsec_1524_no,eduyears_2024_no,preschool_1ybefore_no,attend_higher_1822_no,comp_higher_2yrs_2529_no,comp_higher_4yrs_2529_no,comp_higher_4yrs_3034_no,eduout_prim_no,eduout_lowsec_no,eduout_upsec_no,edu0_prim_no,edu2_2024_no,edu4_2024_no,overage2plus_no,literacy_1524_no,comp_upsec_2029_no
UGA,Uganda,UNPS,2019,Location & Wealth,,Quintile 4,,Urban,,,,.64361191,.34271237,9.3466425,,.091281801,.23666167,.065509483,.094254032,.02016232,.081952229,.33872738,0,.022992965,.063212015,.26708871,.70129859,,13,28,22,80,80,52,20,79,75,75,52,157,108,53,94,52,52,207,185,
UGA,Uganda,UNPS,2019,Location & Wealth,,Quintile 5,,Urban,,,.44937587,.83108062,.51520956,11.689028,,.19899228,.43455154,.3029196,.21865663,.0015482139,.080033809,.16875294,0,0,0,.14156248,.83635348,,14,25,36,91,91,63,26,140,104,104,90,199,128,67,123,63,63,234,291,
UGA,Uganda,UNPS,2019,Location & Sex,Female,,,Rural,.34961832,.15539579,.065846212,.44967934,.14692217,7.0831132,.6499117,.062280845,.13051674,.079078339,.11911809,.075797193,.14256807,.35421234,.022200702,.0071967645,.073839165,.42582825,.57659227,,108,211,210,583,583,348,186,551,365,365,282,1443,741,251,807,348,348,1716,1222,
UGA,Uganda,UNPS,2019,Location & Sex,Male,,,Rural,.15966889,.27100301,.17244871,.41794977,.20039836,7.7975173,.69032937,.030301444,.12540181,.089823402,.048127703,.11680163,.20316024,.36863291,.043699518,.0070572146,.11471427,.50065416,.62522566,,138,219,212,645,645,362,159,661,310,310,279,1290,727,325,758,362,362,1582,1342,
UGA,Uganda,UNPS,2019,Location & Sex,Female,,,Urban,,.33799464,.29312742,.68837517,.33980876,9.7181244,.81307095,.15364949,.27057713,.15047447,.15458176,.025281714,.10129777,.34611422,.010447447,.0095426198,.05098718,.2434928,.66436267,,27,52,55,163,163,107,35,173,132,132,114,329,188,85,190,107,107,387,353,
UGA,Uganda,UNPS,2019,Location & Sex,Male,,,Urban,,.20499729,.25495994,.72662252,.32714021,9.7473745,.86346322,.076561034,.33149314,.20694333,.13976435,.028876262,.058002695,.24335358,.021511197,0,.022956137,.33088234,.77524573,,24,63,53,146,146,95,40,196,113,113,99,310,184,91,184,95,95,399,389,
UGA,Uganda,UNPS,2019,Region & Sex & Wealth,Female,Quintile 1,Central,,,,,,,,,,,,,,,,,,,,.41934773,,4,5,4,10,10,4,3,7,3,3,6,29,12,3,17,4,4,27,16,
UGA,Uganda,UNPS,2019,Region & Sex & Wealth,Female,Quintile 1,Eastern,,,,,.3070136,.10581651,,,0,,,.16483019,.057278946,.11928555,.40235606,.020699734,,,.40909708,.51936829,,15,22,20,62,62,29,24,55,29,29,41,159,66,35,97,29,29,190,116,
UGA,Uganda,UNPS,2019,Region & Sex & Wealth,Female,Quintile 1,Northern,,,,,.23383141,.021480666,5.8401875,,0,.2798813,.26448557,.33799845,.33723003,.30772761,.4297325,.15782692,.0098662209,.1007878,.62831837,.5484283,,14,28,27,73,73,39,25,77,38,38,33,171,98,35,87,39,39,185,166,
UGA,Uganda,UNPS,2019,Region & Sex & Wealth,Female,Quintile 1,Western,,,,,.27056912,.062876388,,,,,,,.064945959,.1678081,,.013770033,,,.51720536,.50636423,,9,12,10,37,37,20,7,21,20,20,18,93,32,8,54,20,20,91,52,
UGA,Uganda,UNPS,2019,Region & Sex & Wealth,Female,Quintile 2,Central,,,,,,,,,,,,,.014871532,.099501148,,.026719816,,,.49928033,.4397862,,6,7,7,22,22,15,8,15,17,17,10,79,30,6,47,15,15,92,40,
UGA,Uganda,UNPS,2019,Region & Sex & Wealth,Female,Quintile 2,Eastern,,,,,.45776424,.10818271,7.2854624,,.027646795,,,,.040839687,.097642288,.28696793,.0080265775,0,.087509364,.45203093,.58991563,,12,26,23,63,63,43,18,55,26,26,20,141,78,31,81,43,43,188,130,
UGA,Uganda,UNPS,2019,Region & Sex & Wealth,Female,Quintile 2,Northern,,,,,.19397354,.068287261,5.6589632,,.013221088,.083413579,.083413579,,.28544307,.11960557,,.041435719,.01131827,.19241057,.61698967,.45124459,,6,19,11,53,53,31,9,48,37,37,25,109,59,25,48,31,31,137,96,
UGA,Uganda,UNPS,2019,Region & Sex & Wealth,Female,Quintile 2,Western,,,,,.52221274,.10680356,,,,.035757504,.026818128,,.0046261535,.16851684,,0,,,.42881891,.40791628,,9,9,15,34,34,20,11,25,32,32,20,74,42,13,35,20,20,93,62,
UGA,Uganda,UNPS,2019,Region & Sex & Wealth,Female,Quintile 3,Central,,,,,.52405941,.22123614,,,,,,,.016683303,.05868642,,.019493941,,,.14512117,.63991433,,6,9,10,30,30,15,12,25,19,19,15,110,48,13,58,15,15,110,60,
UGA,Uganda,UNPS,2019,Region & Sex & Wealth,Female,Quintile 3,Eastern,,,,,.51113313,.19282128,,,.013051267,,,,.048887111,.1560577,,0,,,.42244658,.50757307,,7,13,14,44,44,27,13,33,19,19,22,112,49,15,64,27,27,126,81,
UGA,Uganda,UNPS,2019,Region & Sex & Wealth,Female,Quintile 3,Northern,,,,,.23168668,.031241978,,,0,.041488297,.024167024,,.15276287,.25957274,,.0041570393,,,.52488738,.40655941,,7,16,21,42,42,29,9,35,31,31,19,70,50,10,37,29,29,91,72,
UGA,Uganda,UNPS,2019,Region & Sex & Wealth,Female,Quintile 3,Western,,,,,.46046937,.12357164,,,.013114045,.10935466,.10935466,,.0039654491,.18140613,,0,,,.35895509,.58456099,,7,15,17,40,40,24,10,42,36,36,23,109,50,18,61,24,24,140,92,
UGA,Uganda,UNPS,2019,Region & Sex & Wealth,Female,Quintile 4,Central,,,,,.84724152,.36800745,,,.017117005,,,,0,.046725642,,0,,,.29550281,.6197449,,4,18,10,34,34,25,20,30,28,28,26,100,61,14,61,25,25,126,74,
UGA,Uganda,UNPS,2019,Region & Sex & Wealth,Female,Quintile 4,Eastern,,,,,,,,,.41516238,,,,0,.068245135,,0,,,.25482538,.88803452,,2,9,11,20,20,14,5,34,16,16,11,48,36,17,30,14,14,67,66,
UGA,Uganda,UNPS,2019,Region & Sex & Wealth,Female,Quintile 4,Northern,,,,,.37934136,.17786399,7.403502,,.072989658,,,,.088384047,,,,.058616355,.23253511,.47644359,.45032296,,5,17,15,44,44,30,9,37,26,26,14,54,26,12,29,30,30,64,71,
UGA,Uganda,UNPS,2019,Region & Sex & Wealth,Female,Quintile 4,Western,,,,,.52346677,.22018671,7.9067788,,.033764981,.064890847,.044036686,,.041330885,.085304365,,.0064165066,.0083619086,.16169976,.32799563,.59173197,,7,16,18,49,49,31,10,49,35,35,19,95,58,24,50,31,31,107,109,
UGA,Uganda,UNPS,2019,Region & Sex & Wealth,Female,Quintile 5,Central,,,,,.88949871,.52270514,,,.26200408,.39135024,.18841606,.20482278,.0062944572,.077318259,,0,,,.098692879,.79134989,,8,10,13,42,42,28,15,51,36,36,45,103,57,29,66,28,28,123,116,
UGA,Uganda,UNPS,2019,Region & Sex & Wealth,Female,Quintile 5,Eastern,,,,,,,,,,,,,0,,,,,,.27853253,.85528135,,1,1,4,13,13,8,2,27,17,17,6,34,27,12,23,8,8,45,52,
UGA,Uganda,UNPS,2019,Region & Sex & Wealth,Female,Quintile 5,Northern,,,,,,,,,,,,,.0043179616,,,,,,.13286352,.58472991,,4,6,7,17,17,10,5,27,10,10,12,36,15,5,25,10,10,44,41,
UGA,Uganda,UNPS,2019,Region & Sex & Wealth,Female,Quintile 5,Western,,,,,,,,,.41640216,,,,0,.032001466,,,,,.2622335,.94022715,,2,4,8,15,15,12,6,30,22,22,11,46,35,11,27,12,12,57,61,
UGA,Uganda,UNPS,2019,Region & Sex & Wealth,Male,Quintile 1,Central,,,,,,,,,,,,,,,,,,,.6683054,.60310173,,2,6,4,15,15,8,6,15,4,4,3,26,14,7,18,8,8,30,27,
UGA,Uganda,UNPS,2019,Region & Sex & Wealth,Male,Quintile 1,Eastern,,,,0,.39743164,.28884217,8.0045443,,.010040064,.035201821,.035201821,,.16520168,.16174501,.24833575,.012117407,.01863201,.070922256,.46067226,.66012907,,18,27,34,87,87,54,9,72,30,30,14,148,77,35,83,54,54,179,149,
UGA,Uganda,UNPS,2019,Region & Sex & Wealth,Male,Quintile 1,Northern,,,0,.095560506,.29919219,.038460091,5.4776731,,0,.17751414,.17751414,.27082354,.43004853,.36647904,.66031837,.18323086,.032410327,.33833671,.68458223,.42890078,,23,47,34,114,114,58,26,114,41,41,35,177,102,41,103,58,58,191,205,
UGA,Uganda,UNPS,2019,Region & Sex & Wealth,Male,Quintile 1,Western,,,,,.25919032,.059777927,,,0,,,,.16868673,.39422691,,0,,,.63080722,.34126791,,18,21,13,59,59,28,13,40,18,18,20,81,46,19,46,28,28,92,84,
UGA,Uganda,UNPS,2019,Region & Sex & Wealth,Male,Quintile 2,Central,,,,,.39559716,.27916387,,,,,,,.10597764,.22003758,,.057612721,,,.49171042,.54600573,,12,7,9,31,31,13,6,17,11,11,9,54,33,11,30,13,13,58,44,
UGA,Uganda,UNPS,2019,Region & Sex & Wealth,Male,Quintile 2,Eastern,,,,,.59877712,.19333574,7.8467345,,0,,,,.064288989,.068456136,.29876658,.048101149,0,0,.53929615,.62948716,,13,18,28,64,64,41,13,60,19,19,13,128,80,32,79,41,41,184,131,
UGA,Uganda,UNPS,2019,Region & Sex & Wealth,Male,Quintile 2,Northern,,,,,.54522198,.21387962,7.5551958,,.062726103,.11800859,.0090775844,,.1248995,.072157152,,.088780858,0,.070179254,.60462129,.63080442,,9,22,20,55,55,37,16,59,33,33,26,114,58,17,75,37,37,151,113,
UGA,Uganda,UNPS,2019,Region & Sex & Wealth,Male,Quintile 2,Western,,,,,.48441562,.11728014,,,0,,,,.10415057,.53888196,,.013160849,,,.41686079,.45142254,,8,9,15,44,44,27,15,32,11,11,18,87,45,18,47,27,27,99,74,
UGA,Uganda,UNPS,2019,Region & Sex & Wealth,Male,Quintile 3,Central,,,,,.51772332,.20868315,,,.033220522,,,,.012622203,.038850501,,.0246858,,,.51182991,.67404741,,6,22,11,38,38,22,7,39,16,16,18,85,46,17,50,22,22,99,76,
UGA,Uganda,UNPS,2019,Region & Sex & Wealth,Male,Quintile 3,Eastern,,,,,.71539241,.45269606,,,0,,,,.06031318,.087082952,,.0082254382,,,.46085915,.78948599,,7,15,10,33,33,18,4,42,26,26,10,76,49,23,47,18,18,104,81,
UGA,Uganda,UNPS,2019,Region & Sex & Wealth,Male,Quintile 3,Northern,,,,,.49005094,.28849334,,,.055205941,,,,.11513302,,,.0056682765,,,.51665634,.74577481,,8,14,13,34,34,19,14,45,26,26,23,84,22,25,46,19,19,103,83,
UGA,Uganda,UNPS,2019,Region & Sex & Wealth,Male,Quintile 3,Western,,,,,.39707765,.18834385,,,0,,,.045656785,.034196194,.18972023,,.030192588,,,.40495795,.58661151,,9,21,10,48,48,28,16,51,18,18,31,87,57,22,42,28,28,110,97,
UGA,Uganda,UNPS,2019,Region & Sex & Wealth,Male,Quintile 4,Central,,,,,.54999465,.1840508,,,,,,,0,.11973714,,.014626565,,,.3357569,.61908931,,9,7,7,30,30,11,16,29,15,15,24,109,47,26,65,11,11,117,75,
UGA,Uganda,UNPS,2019,Region & Sex & Wealth,Male,Quintile 4,Eastern,,,,,,,,,.1122288,,,,.038045552,,,.016066778,,,.37064478,.85835612,,1,6,7,19,19,14,5,35,23,23,15,57,26,15,32,14,14,72,66,
UGA,Uganda,UNPS,2019,Region & Sex & Wealth,Male,Quintile 4,Northern,,,,,.59301645,.30909169,,,.0079055773,,,,.057024013,.17017655,,.036913425,,,.52814656,.65274608,,8,13,8,32,32,13,3,30,23,23,19,50,35,18,30,13,13,80,59,
UGA,Uganda,UNPS,2019,Region & Sex & Wealth,Male,Quintile 4,Western,,,,,,,,,.047444891,.21985637,.05614391,,.062030271,.2149162,,.053529542,,,.28336194,.79940349,,4,6,10,25,25,17,11,44,34,34,28,70,44,26,40,17,17,90,87,
UGA,Uganda,UNPS,2019,Region & Sex & Wealth,Male,Quintile 5,Central,,,,,.77988428,.58451039,,,.12544067,.41992944,.35591176,.14962944,0,.066278487,.082980543,.0085972631,,,.30977499,.8994897,,4,12,15,32,32,25,12,56,51,51,33,91,66,33,61,25,25,110,129,
UGA,Uganda,UNPS,2019,Region & Sex & Wealth,Male,Quintile 5,Eastern,,,,,,,,,,,,,,,,,,,.34178466,.98527128,,1,2,5,8,8,6,2,25,7,7,6,28,18,9,20,6,6,41,45,
UGA,Uganda,UNPS,2019,Region & Sex & Wealth,Male,Quintile 5,Northern,,,,,,,,,,,,,,,,,,,,.83279681,,0,3,6,10,10,9,4,17,5,5,12,15,18,5,9,9,9,26,37,
UGA,Uganda,UNPS,2019,Region & Sex & Wealth,Male,Quintile 5,Western,,,,,,,,,.19334972,,,,0,,,,,,.19528437,.91004729,,2,4,6,13,13,9,1,35,10,10,21,33,28,17,19,9,9,45,69,
UGA,Uganda,UNPS,2019,Location & Sex & Wealth,Female,Quintile 1,,Rural,.20715044,.082031943,0,.31144649,.051914137,6.1620412,.20997879,0,.20611005,.18590772,.18173279,.13337864,.21296008,.4731954,.052221563,.0090514524,.051408499,.52458757,.51892418,,40,61,56,169,169,82,53,147,81,81,87,411,194,76,229,82,82,453,328,
UGA,Uganda,UNPS,2019,Location & Sex & Wealth,Female,Quintile 2,,Rural,,.13665615,.037274759,.39197317,.08959201,6.3724346,.84255916,.020578783,.037193764,.031474151,.03393472,.091843821,.11685304,.50497043,.021987498,.0035868778,.080204897,.50175136,.47061619,,28,57,51,155,155,100,43,127,98,98,65,365,181,67,193,100,100,453,293,
UGA,Uganda,UNPS,2019,Location & Sex & Wealth,Female,Quintile 3,,Rural,,.1532741,.054744966,.40445745,.11580852,7.0199795,.52616662,.012049816,.11027337,.044355676,.16592509,.04837995,.19470817,.40487939,.0091088321,.014988209,.053158041,.34751672,.54455948,,26,46,51,138,138,81,42,117,91,91,60,338,177,48,192,81,81,402,271,
UGA,Uganda,UNPS,2019,Location & Sex & Wealth,Female,Quintile 4,,Rural,,.21235122,.12715393,.61862022,.2653285,7.9512625,.95370418,.12683943,.1039789,.088353716,.016137246,.036860507,.066468902,.15792982,.0052582133,.0047017415,.12719738,.38370225,.62552947,,11,40,40,96,96,66,34,97,64,64,44,221,124,39,122,66,66,270,211,
UGA,Uganda,UNPS,2019,Location & Sex & Wealth,Female,Quintile 5,,Rural,,,,,,,,.23396182,.29783908,.092199497,,.0049497164,.07623218,,0,,,.22762197,.89285606,,3,7,12,24,24,18,14,63,31,31,26,108,65,21,71,18,18,138,118,
UGA,Uganda,UNPS,2019,Location & Sex & Wealth,Male,Quintile 1,,Rural,.043835029,.13979411,.047398519,.2981481,.11337765,6.5498424,.57206422,.0029449922,.13210398,.13210398,.11456283,.24703133,.29516944,.50226218,.050852019,.02029483,.17800395,.60083997,.4965888,,53,91,80,251,251,139,48,217,87,87,65,390,216,93,226,139,139,442,423,
UGA,Uganda,UNPS,2019,Location & Sex & Wealth,Male,Quintile 2,,Rural,.17358921,.23152481,.087741658,.43415892,.19476736,7.5869427,.56321615,0,.050510034,.0079211295,.0068099117,.11364601,.26107052,.50526863,.059841041,0,.080565423,.51063758,.53600442,,38,41,60,160,160,94,43,125,68,68,58,329,194,62,195,94,94,421,293,
UGA,Uganda,UNPS,2019,Location & Sex & Wealth,Male,Quintile 3,,Rural,,.36343339,.18147978,.48412395,.27217606,8.3467798,.85402459,0,.036987226,.032143135,.011108293,.059504978,.11342356,.33618525,.014695634,0,.13783945,.50934422,.69683182,,26,53,32,122,122,66,36,142,70,70,66,287,145,77,160,66,66,354,274,
UGA,Uganda,UNPS,2019,Location & Sex & Wealth,Male,Quintile 4,,Rural,,,,.49043596,.12652257,7.9412746,,.020581324,.2641834,.15879105,.033914443,.022965508,.18132015,.32792565,.040163603,0,.042964641,.37465408,.67903996,,16,24,24,77,77,37,25,112,61,61,60,205,101,60,121,37,37,246,211,
UGA,Uganda,UNPS,2019,Location & Sex & Wealth,Male,Quintile 5,,Rural,,,,.67218566,.59847677,,,.20015648,,,.10841066,.050569676,.047871623,.071738631,.051382862,,,.4066695,.8948276,,5,10,16,35,35,26,7,65,23,23,30,79,71,33,56,26,26,119,141,
UGA,Uganda,UNPS,2019,Location & Sex & Wealth,Female,Quintile 1,,Urban,,,,,,,,,,,,.18506114,,,,,,.42686316,.46317148,,2,6,5,13,13,10,6,13,9,9,11,41,14,5,26,10,10,40,22,
UGA,Uganda,UNPS,2019,Location & Sex & Wealth,Female,Quintile 2,,Urban,,,,,,,,,,,,.0096099367,,,,,,.46632707,.57000601,,5,4,5,17,17,9,3,16,14,14,10,38,28,8,18,9,9,57,35,
UGA,Uganda,UNPS,2019,Location & Sex & Wealth,Female,Quintile 3,,Urban,,,,,,,,,,,,.01817921,,,,,,.29138312,.53803462,,1,7,11,18,18,14,2,18,14,14,19,63,20,8,28,14,14,65,34,
UGA,Uganda,UNPS,2019,Location & Sex & Wealth,Female,Quintile 4,,Urban,,,,.59134036,.29387057,8.9588099,,.089085333,.22107767,.10920428,,0,.081304967,,0,.028388627,.078045711,.19937411,.6419968,,7,20,14,51,51,34,10,53,41,41,26,76,57,28,48,34,34,94,109,
UGA,Uganda,UNPS,2019,Location & Sex & Wealth,Female,Quintile 5,,Urban,,,,.81991792,.48680076,11.61067,,.32109451,.39391229,.21912469,.26049179,.0029203736,.12080711,.34114513,0,0,0,.10935346,.75728524,,12,14,20,63,63,40,14,72,54,54,48,111,69,36,70,40,40,131,152,
UGA,Uganda,UNPS,2019,Location & Sex & Wealth,Male,Quintile 1,,Urban,,,,,,,,,,,,.1413113,,,,,,.42397007,.41029939,,8,10,5,24,24,9,6,24,6,6,7,42,23,9,24,9,9,50,42,
UGA,Uganda,UNPS,2019,Location & Sex & Wealth,Male,Quintile 2,,Urban,,,,.86209506,.18687598,,,.074007854,,,,.025937853,,,.018911248,,,.57846665,.67770272,,4,15,12,34,34,24,7,43,6,6,8,54,22,16,36,24,24,71,69,
UGA,Uganda,UNPS,2019,Location & Sex & Wealth,Male,Quintile 3,,Urban,,,,.62643987,.25837019,,,.07710807,,,,.012187755,,,,,,.3204757,.66512448,,4,19,12,31,31,21,5,35,16,16,16,45,29,10,25,21,21,62,63,
UGA,Uganda,UNPS,2019,Location & Sex & Wealth,Male,Quintile 4,,Urban,,,,,,,,,.25093433,.025491457,,.04096714,.082932681,,0,,,.32889739,.80638719,,6,8,8,29,29,18,10,26,34,34,26,81,51,25,46,18,18,113,76,
UGA,Uganda,UNPS,2019,Location & Sex & Wealth,Male,Quintile 5,,Urban,,,,,,,,.088995382,.4819513,.40065402,.15962681,0,.033616699,.035377827,0,,,.17826934,.91934669,,2,11,16,28,28,23,12,68,50,50,42,88,59,31,53,23,23,103,139,
YEM,Yemen,HLFS,2013,Total,,,,,.34373808,.60015148,.30647892,.54599774,.54599774,,,.12788443,.72986299,.65530831,.91352534,.50156164,.22243766,.38963518,.1130294,.19175173,.43310383,,,.31058633,6491,5688,5577,17895,17895,,,9506,1124,913,535,7856,7856,5857,9873,8160,8160,,,15359
YEM,Yemen,HLFS,2013,Region,,,Ibb,,.39104325,.6370548,.28409454,.55862236,.55862236,,,.094803721,.60977954,.48304087,,.50442243,.26712203,.4905448,.11422407,.15097995,.44147491,,,.30010363,572,478,436,1458,1458,,,771,88,70,27,624,723,485,816,645,645,,,1179
YEM,Yemen,HLFS,2013,Region,,,Abyan,,.29749751,.56780189,.30473524,.51601934,.51601934,,,.078715846,,,,.50591707,.32983801,.38978374,.079317547,.12501183,.44904688,,,.30768603,231,187,195,602,602,,,323,18,14,13,280,301,205,382,269,269,,,529
YEM,Yemen,HLFS,2013,Region,,,Sana'a City,,.53821933,.81815571,.52680933,.76193875,.76193875,,,.28127563,.69085264,.65616846,.94542813,.34194142,.03270201,.15478934,.0098760398,.060184505,.23637433,,,.53039271,437,440,430,1388,1388,,,735,171,154,74,472,529,397,653,692,692,,,1303
YEM,Yemen,HLFS,2013,Region,,,Al-baidha,,.19791217,.34740323,.086038075,.28357875,.28357875,,,.047040783,,,,.60414648,.25808561,.46368307,.14984685,.25949073,.74163824,,,.095368221,273,222,234,703,703,,,373,20,15,6,370,333,248,430,317,317,,,650
YEM,Yemen,HLFS,2013,Region,,,Taiz,,.37799501,.66884053,.46626642,.61737025,.61737025,,,.17503116,.80489564,.71829796,.87035137,.45643383,.16852616,.28097677,.094535023,.17001875,.33400247,,,.42740235,612,581,564,1802,1802,,,985,186,137,86,673,680,586,871,810,810,,,1565
YEM,Yemen,HLFS,2013,Region,,,AlJawf,,.39693764,.65884507,.40628403,.55796564,.55796564,,,.16776431,,,,.44628817,.20584725,.25888884,.11185621,.31274003,.49766752,,,.4328019,167,114,114,372,372,,,190,18,18,13,166,206,143,238,154,154,,,274
YEM,Yemen,HLFS,2013,Region,,,Hajjah,,.2033022,.54554415,.26729807,.40914539,.40914539,,,.17030241,.73427916,.67339998,,.57286865,.20910181,.39632624,.14577974,.35623732,.58476967,,,.28495398,373,271,311,973,973,,,495,58,44,26,520,432,345,565,449,449,,,876
YEM,Yemen,HLFS,2013,Region,,,Al-Hodeidah,,.18886478,.31180593,.12400752,.32817727,.32817727,,,.035025287,.86464417,.81494433,.88150066,.7131201,.43751672,.66119039,.25190738,.36693668,.61379397,,,.150841,495,410,427,1290,1290,,,705,57,44,31,715,616,429,757,590,590,,,1191
YEM,Yemen,HLFS,2013,Region,,,Hadramout,,.79883528,.89691085,.25718281,.876396,.876396,,,.13837668,.90256786,.86398107,.98922354,.42926064,.1160116,.33954084,.059013668,.077529229,.14048202,,,.23490451,401,363,334,1112,1112,,,580,55,45,33,411,451,378,544,488,488,,,885
YEM,Yemen,HLFS,2013,Region,,,Dhamar,,.19016176,.40928671,.1645153,.35856199,.35856199,,,.08950223,.82055992,.76262856,,.53120619,.30416733,.56096339,.13306263,.27551761,.61882514,,,.17018406,400,313,313,1025,1025,,,544,63,53,25,541,478,343,615,451,451,,,847
YEM,Yemen,HLFS,2013,Region,,,Shabwah,,.16253975,.4211818,.1949238,.36920083,.36920083,,,.070040792,.68780035,,,.57454026,.30795184,.48915586,.2013327,.21729307,.58887815,,,.18157744,331,281,244,835,835,,,424,32,25,10,364,373,310,466,345,345,,,600
YEM,Yemen,HLFS,2013,Region,,,Sadah,,.1848416,.34030929,.15569422,.32960388,.32960388,,,.053923018,.69198668,.66730756,,.55940926,.35515556,.60842669,.14345609,.30240187,.63606143,,,.15266447,256,246,197,735,735,,,359,36,32,14,371,368,223,477,350,350,,,683
YEM,Yemen,HLFS,2013,Region,,,Sana'a,,.28105304,.5101043,.32943344,.47017923,.47017923,,,.15327337,,,,.41224179,.15935005,.36420122,.050036088,.17227201,.48764643,,,.29796109,287,264,253,799,799,,,443,26,23,14,320,289,268,401,341,341,,,633
YEM,Yemen,HLFS,2013,Region,,,Aden,,.31392479,.71869439,.51174545,.65483302,.65483302,,,.23815551,.8700307,.81773144,.93381399,.38744068,.052453373,.23752885,.036940683,.073649891,.30379254,,,.53719425,189,214,242,686,686,,,384,83,64,43,251,225,196,320,348,348,,,647
YEM,Yemen,HLFS,2013,Region,,,Lahj,,.41219649,.64593989,.36025879,.58757973,.58757973,,,.071374699,.76836324,.69879889,,.42329428,.11017372,.21786924,.05733211,.19464223,.43083167,,,.37853858,281,292,275,881,881,,,468,45,32,26,270,318,288,387,401,401,,,688
YEM,Yemen,HLFS,2013,Region,,,Mareb,,.66882724,.83993405,.28305423,.82171202,.82171202,,,.19082284,,,,.21539593,.16145019,.13192132,.11692071,.15384328,.21110943,,,.28981271,124,135,135,412,412,,,235,23,21,13,147,159,119,208,198,198,,,370
YEM,Yemen,HLFS,2013,Region,,,Al-Mhweit,,.19219206,.43637821,.27661851,.41474396,.41474396,,,.12855369,.68920797,.6469301,.94935602,.47639778,.20670123,.31851208,.088929497,.18607892,.5185439,,,.32860121,238,229,225,704,704,,,385,49,45,30,332,285,217,395,327,327,,,615
YEM,Yemen,HLFS,2013,Region,,,Al-Mhrah,,.24801758,.51597714,.28626147,.47311351,.47311351,,,.059215039,,,,.479711,.21306899,.37275541,.10819754,.084380761,.46898934,,,.18725857,117,91,91,323,323,,,158,16,15,9,156,137,103,172,155,155,,,306
YEM,Yemen,HLFS,2013,Region,,,Amran,,.17948091,.63325262,.28662199,.4928132,.4928132,,,.081342638,,,,.28516933,.11183786,.41220307,.01222296,.1598749,.49871495,,,.25488937,320,220,232,726,726,,,383,25,20,20,354,450,239,543,336,336,,,593
YEM,Yemen,HLFS,2013,Region,,,Al-Dhalae,,.56551117,.85507721,.46490049,.81656545,.81656545,,,.14910153,.69732267,,,.40801421,.11944433,.25498149,.063413367,.091625005,.17249264,,,.50954181,224,200,203,640,640,,,348,33,27,16,268,277,195,351,301,301,,,570
YEM,Yemen,HLFS,2013,Region,,,Reimah,,.20897616,.43390945,.17632584,.35614583,.35614583,,,.05694541,,,,.65777427,.2691108,.53775853,.19771686,.37223288,.65877146,,,.16822375,163,137,122,429,429,,,218,22,15,6,251,226,140,282,193,193,,,355
YEM,Yemen,HLFS,2013,Wealth,,Quintile 1,,,.26005134,.55598205,.21469651,.46556589,.46556589,,,.067206316,.62257934,.56768835,,.58642823,.27282107,.47359678,.17780866,.2528837,.5262202,,,.22889277,420,325,354,1091,1091,,,580,51,41,11,561,529,358,663,511,511,,,982
YEM,Yemen,HLFS,2013,Wealth,,Quintile 2,,,.30623165,.52428389,.21970065,.46404073,.46404073,,,.11633383,.73846579,.62973362,.85088503,.53521657,.2532492,.47817972,.11489967,.22070187,.53256232,,,.24622878,797,652,620,2060,2060,,,1073,95,74,40,1029,1001,695,1278,917,917,,,1758
YEM,Yemen,HLFS,2013,Wealth,,Quintile 3,,,.19897294,.54120272,.35199454,.46703544,.46703544,,,.11239725,,,,.49114323,.25230992,.48190263,.1343797,.15110721,.4557851,,,.27525783,194,159,151,495,495,,,255,15,11,8,242,232,184,320,211,211,,,406
YEM,Yemen,HLFS,2013,Wealth,,Quintile 4,,,.37193462,.59383595,.33329147,.5602988,.5602988,,,.14520401,.69725484,.60001802,.94881254,.48190284,.21285954,.37258139,.082362689,.17365766,.41096973,,,.30746526,562,465,423,1433,1433,,,743,68,56,35,634,665,499,809,619,619,,,1159
YEM,Yemen,HLFS,2013,Wealth,,Quintile 5,,,.32683933,.62355787,.39261523,.58725929,.58725929,,,.16932604,.72907382,.63878626,.9213419,.4582907,.21653308,.41686007,.076198846,.13338821,.3429552,,,.3571215,525,451,462,1433,1433,,,761,84,62,33,573,635,464,763,671,671,,,1252
YEM,Yemen,HLFS,2013,Wealth,,,,,.36844581,.61940384,.31610695,.56689441,.56689441,,,.13049331,.73792523,.66737354,.91955972,.49114898,.20980957,.35648033,.11150213,.19105633,.41766676,,,.32749078,3993,3636,3567,11383,11383,,,6094,811,669,408,4817,4794,3657,6040,5231,5231,,,9802
