iso_code3,country,year,country_year,survey,category,location,sex,wealth,region,ethnicity,religion,comp_prim_v2,comp_lowsec_v2,comp_upsec_v2,comp_prim_1524,comp_lowsec_1524,comp_upsec_2029,eduyears_2024,edu2_2024,edu4_2024,eduout_prim,eduout_lowsec,eduout_upsec,comp_prim_v2_no,comp_lowsec_v2_no,comp_upsec_v2_no,comp_prim_1524_no,comp_lowsec_1524_no,comp_upsec_2029_no,eduyears_2024_no,edu2_2024_no,edu4_2024_no,eduout_prim_no,eduout_lowsec_no,eduout_upsec_no,adjustment,comp_prim_aux,comp_lowsec_aux,year_uis
BEN,Benin,2014,Benin_2014,MICS,Sex & Wealth & Region,,Male,Quintile 2,Atacora,,,47.895355,,4.0952787,50.260521,17.332451,2.6371918,7.9496012,0,12.603548,27.865549,44.509598,37.264069,48,24,32,103,103,86,32,32,32,156,69,31,1,.55151182,.27602029,2014
BEN,Benin,2014,Benin_2014,MICS,Sex & Wealth & Region,,Male,Quintile 2,Atlantique,,,,,,67.594666,27.809044,3.0128129,,,,27.415737,22.343485,,22,16,17,56,56,41,19,19,19,74,41,17,1,.71738881,.28584978,2014
BEN,Benin,2014,Benin_2014,MICS,Sex & Wealth & Region,,Male,Quintile 2,Borgou,,,29.744604,,,33.77515,7.6023579,1.9725399,,,,43.607391,48.418114,71.967247,41,18,29,91,91,78,18,18,18,127,53,36,1,.38083315,.12664033,2014
BEN,Benin,2014,Benin_2014,MICS,Sex & Wealth & Region,,Male,Quintile 2,Collines,,,61.500393,,,57.847752,12.826933,6.9736152,,,,18.609835,25.123575,33.079521,45,26,21,91,91,71,25,25,25,145,79,33,1,.43144321,.071915478,2014
BEN,Benin,2014,Benin_2014,MICS,Sex & Wealth & Region,,Male,Quintile 2,Couffo,,,44.620331,,,51.621235,14.632724,4.4609342,,,,27.718922,22.705046,47.160191,54,25,22,99,99,58,27,27,27,154,68,42,1,.58074355,.26582861,2014
BEN,Benin,2014,Benin_2014,MICS,Sex & Wealth & Region,,Male,Quintile 2,Donga,,,41.407097,4.776876,,46.65052,10.621908,2.6394191,7.2633176,0,8.7038736,31.245148,47.409271,59.343922,58,35,25,126,126,88,30,30,30,195,103,50,1,.47962806,.20988028,2014
BEN,Benin,2014,Benin_2014,MICS,Sex & Wealth & Region,,Male,Quintile 2,Mono,,,69.619064,24.872505,,78.436424,23.049671,2.137372,,,,12.825066,13.273208,30.913839,42,30,10,89,89,50,21,21,21,117,61,32,1,.86373144,.46043581,2014
BEN,Benin,2014,Benin_2014,MICS,Sex & Wealth & Region,,Male,Quintile 2,OuÈMÈ,,,,,,57.234489,17.660273,2.5047271,,,,17.790369,,,17,16,7,40,40,33,15,15,15,77,25,14,1,.5402801,.10133575,2014
BEN,Benin,2014,Benin_2014,MICS,Sex & Wealth & Region,,Male,Quintile 2,Plateau,,,71.502151,,,74.172768,21.333683,,,,,32.578899,19.37545,,32,9,11,43,43,27,13,13,13,82,42,14,1,.76482743,.41484213,2014
BEN,Benin,2014,Benin_2014,MICS,Sex & Wealth & Region,,Male,Quintile 2,Zou,,,73.580185,,,69.799629,29.14258,7.4228945,,,,15.529169,16.349277,,39,12,18,79,79,62,27,27,27,128,56,28,1,.84966218,.41445407,2014
BEN,Benin,2014,Benin_2014,MICS,Sex & Wealth & Region,,Male,Quintile 3,Alibori,,,,,,38.946198,11.062551,2.292326,,,,50.012077,56.264366,,27,8,10,47,47,40,8,8,8,93,42,14,1,.68544137,.14228861,2014
BEN,Benin,2014,Benin_2014,MICS,Sex & Wealth & Region,,Male,Quintile 3,Atacora,,,,,,54.006744,33.361412,10.604022,,,,28.225931,,,10,18,9,42,42,40,9,9,9,77,17,13,1,.70167464,.36374244,2014
BEN,Benin,2014,Benin_2014,MICS,Sex & Wealth & Region,,Male,Quintile 3,Atlantique,,,55.716358,,19.748159,59.769226,21.855698,11.076351,8.6702023,0,17.093304,8.2379303,17.675076,35.670372,44,26,30,107,107,69,33,33,33,122,57,41,1,.71684277,.41779572,2014
BEN,Benin,2014,Benin_2014,MICS,Sex & Wealth & Region,,Male,Quintile 3,Borgou,,,45.808891,,,41.056309,6.460978,0,,,,19.962006,30.168673,,30,16,25,81,81,68,28,28,28,78,39,21,1,.52444291,.083421312,2014
BEN,Benin,2014,Benin_2014,MICS,Sex & Wealth & Region,,Male,Quintile 3,Collines,,,72.434525,20.579062,0,65.656792,22.571024,3.9905977,8.7245502,0,7.5107665,9.73246,14.439942,34.291595,71,48,34,144,144,88,41,41,41,196,117,58,1,.64207011,.40888309,2014
BEN,Benin,2014,Benin_2014,MICS,Sex & Wealth & Region,,Male,Quintile 3,Couffo,,,50.539112,,,74.220604,36.187805,10.231478,9.4630985,2.3924363,4.6812582,18.356382,22.893244,26.231834,46,28,23,100,100,76,40,40,40,126,59,35,1,.7407763,.51662242,2014
BEN,Benin,2014,Benin_2014,MICS,Sex & Wealth & Region,,Male,Quintile 3,Donga,,,53.92046,25.712109,2.9967983,53.358532,15.757503,2.1805296,7.673161,2.8808563,17.874258,22.956667,35.325848,51.899647,82,52,48,193,193,164,66,66,66,256,128,66,1,.60351229,.26663601,2014
BEN,Benin,2014,Benin_2014,MICS,Sex & Wealth & Region,,Male,Quintile 3,Littoral,,,,,,,,,,,,,,,5,2,2,9,9,4,2,2,2,9,6,6,1,1,.74049324,2014
BEN,Benin,2014,Benin_2014,MICS,Sex & Wealth & Region,,Male,Quintile 3,Mono,,,74.834282,,,81.139442,28.161139,7.8211775,9.0208292,0,2.5605309,13.843395,13.75134,,30,21,22,78,78,55,33,33,33,96,49,23,1,1,.32818815,2014
BEN,Benin,2014,Benin_2014,MICS,Sex & Wealth & Region,,Male,Quintile 3,OuÈMÈ,,,,,,65.159454,30.277088,6.3297749,,,,14.935644,23.406933,,27,20,24,77,77,68,28,28,28,81,38,26,1,.72144085,.25566721,2014
BEN,Benin,2014,Benin_2014,MICS,Sex & Wealth & Region,,Male,Quintile 3,Plateau,,,44.309101,,,54.683578,9.9745359,4.0093045,,,,15.872337,28.696304,,39,22,21,70,70,66,27,27,27,97,53,26,1,.53493613,.18289997,2014
BEN,Benin,2014,Benin_2014,MICS,Sex & Wealth & Region,,Male,Quintile 3,Zou,,,78.955467,,,68.069412,23.273819,2.8733137,7.8445368,2.5977488,6.4885697,12.494171,9.7322407,,31,24,23,86,86,75,33,33,33,100,46,27,1,.75467861,.3404046,2014
BEN,Benin,2014,Benin_2014,MICS,Sex & Wealth & Region,,Male,Quintile 4,Alibori,,,,,,,,,,,,26.718399,,,14,5,4,28,28,17,7,7,7,44,22,11,1,.90402192,0,2014
BEN,Benin,2014,Benin_2014,MICS,Sex & Wealth & Region,,Male,Quintile 4,Atacora,,,,,,76.616364,28.063356,,,,,11.695107,,,17,12,7,40,40,18,8,8,8,36,21,15,1,.73746771,.87591124,2014
BEN,Benin,2014,Benin_2014,MICS,Sex & Wealth & Region,,Male,Quintile 4,Atlantique,,,70.973587,47.689785,25.589838,75.366959,38.866993,30.135134,10.024333,1.38177,6.2743983,5.1689553,24.912716,26.430395,32,37,38,128,128,106,56,56,56,135,66,41,1,.79722166,.465866,2014
BEN,Benin,2014,Benin_2014,MICS,Sex & Wealth & Region,,Male,Quintile 4,Borgou,,,,,,73.003235,26.440262,16.74192,,,,9.7079477,,,15,22,17,59,59,48,22,22,22,46,20,14,1,.7371822,.24906211,2014
BEN,Benin,2014,Benin_2014,MICS,Sex & Wealth & Region,,Male,Quintile 4,Collines,,,74.977478,41.273029,0,75.060616,36.276817,14.872631,8.9855843,0,7.2390823,4.6793485,16.529734,28.491381,49,45,34,132,132,105,41,41,41,124,67,48,1,.79039031,.43260473,2014
BEN,Benin,2014,Benin_2014,MICS,Sex & Wealth & Region,,Male,Quintile 4,Couffo,,,71.159019,,,80.357948,36.579124,13.570499,,,,13.626435,18.77206,,33,27,17,81,81,53,28,28,28,65,39,28,1,.826527,.38497993,2014
BEN,Benin,2014,Benin_2014,MICS,Sex & Wealth & Region,,Male,Quintile 4,Donga,,,68.924904,33.961887,7.3765025,65.551376,19.455328,8.1725111,8.4626055,0,6.4108701,17.819534,21.648819,41.086231,73,52,42,183,183,136,58,58,58,159,97,61,1,.7682873,.23950312,2014
BEN,Benin,2014,Benin_2014,MICS,Sex & Wealth & Region,,Male,Quintile 4,Littoral,,,71.873276,26.351742,16.397348,66.910995,24.406187,9.5176563,8.1038132,2.5182064,8.5000086,11.108932,20.733427,49.808319,68,65,52,200,200,174,75,75,75,186,100,74,1,.65355891,.35961422,2014
BEN,Benin,2014,Benin_2014,MICS,Sex & Wealth & Region,,Male,Quintile 4,Mono,,,68.855576,,,82.928337,42.430264,6.0796881,9.8552132,0,0,7.6971164,1.3027303,,53,25,24,97,97,81,43,43,43,132,76,28,1,.92177933,.56539756,2014
BEN,Benin,2014,Benin_2014,MICS,Sex & Wealth & Region,,Male,Quintile 4,OuÈMÈ,,,79.729431,51.919281,15.949239,73.257919,35.114674,16.778349,8.6245937,0,14.836325,8.8139124,10.053446,27.196009,53,34,33,124,124,110,52,52,52,154,79,42,1,.66753799,.50546253,2014
BEN,Benin,2014,Benin_2014,MICS,Sex & Wealth & Region,,Male,Quintile 4,Plateau,,,,,,79.697495,37.970337,7.2851868,10.174819,2.0275371,10.506076,6.3571267,17.171852,,28,24,24,80,80,68,34,34,34,83,39,26,1,.92489666,.61797655,2014
BEN,Benin,2014,Benin_2014,MICS,Sex & Wealth & Region,,Male,Quintile 4,Zou,,,,,,81.42366,31.615057,7.2281823,8.4564781,0,5.4209433,2.1111102,8.7841473,,21,28,18,80,80,57,32,32,32,88,41,29,1,.91272318,.29320139,2014
BEN,Benin,2014,Benin_2014,MICS,Sex & Wealth & Region,,Male,Quintile 5,Alibori,,,,,,,,,,,,,,,4,3,5,14,14,15,6,6,6,11,7,3,1,1,.37461111,2014
BEN,Benin,2014,Benin_2014,MICS,Sex & Wealth & Region,,Male,Quintile 5,Atacora,,,,,,,,,,,,,,,8,5,6,25,25,19,10,10,10,17,11,8,1,1,.49218258,2014
BEN,Benin,2014,Benin_2014,MICS,Sex & Wealth & Region,,Male,Quintile 5,Atlantique,,,88.134995,69.076027,61.670547,87.158493,63.101936,50.064106,13.784319,.40481275,7.4920812,0,12.066167,23.584824,56,47,47,167,167,158,75,75,75,136,89,59,1,.89846998,.82714784,2014
BEN,Benin,2014,Benin_2014,MICS,Sex & Wealth & Region,,Male,Quintile 5,Borgou,,,,,,84.593674,60.433685,34.733997,,,,0,,,25,19,14,64,64,55,26,26,26,45,27,27,1,.83552462,.64135045,2014
BEN,Benin,2014,Benin_2014,MICS,Sex & Wealth & Region,,Male,Quintile 5,Collines,,,,,,86.718719,42.541988,,,,,,,,19,12,7,38,38,27,11,11,11,21,21,15,1,.92095369,.73205858,2014
BEN,Benin,2014,Benin_2014,MICS,Sex & Wealth & Region,,Male,Quintile 5,Couffo,,,,,,,,,,,,,,,10,12,5,29,29,23,14,14,14,14,16,8,1,1,.83855397,2014
BEN,Benin,2014,Benin_2014,MICS,Sex & Wealth & Region,,Male,Quintile 5,Donga,,,,,,68.952652,22.935286,13.335529,,,,3.8994927,,,17,12,9,44,44,39,16,16,16,62,24,17,1,.79047722,.48959172,2014
BEN,Benin,2014,Benin_2014,MICS,Sex & Wealth & Region,,Male,Quintile 5,Littoral,,,87.110428,71.102211,38.217812,88.215813,62.620121,43.544003,11.519052,.27766705,3.4210172,1.6267622,9.8549891,19.93914,352,309,316,1075,1075,996,495,495,495,934,498,337,1,.90219122,.71789783,2014
BEN,Benin,2014,Benin_2014,MICS,Sex & Wealth & Region,,Male,Quintile 5,Mono,,,,,,90.191856,44.685669,,,,,2.1688643,,,11,12,6,33,33,24,9,9,9,47,16,14,1,.81000161,.44220427,2014
BEN,Benin,2014,Benin_2014,MICS,Sex & Wealth & Region,,Male,Quintile 5,OuÈMÈ,,,89.885857,70.940872,34.899353,86.831581,65.347557,34.472851,10.778503,0,4.9874506,1.6759545,3.2576308,13.861382,47,37,30,121,121,110,56,56,56,133,72,39,1,.89598763,.71785492,2014
BEN,Benin,2014,Benin_2014,MICS,Sex & Wealth & Region,,Male,Quintile 5,Plateau,,,,,,90.861656,46.672104,40.39716,,,,9.5156384,,,23,18,18,65,65,44,25,25,25,64,26,27,1,.96273112,.79526502,2014
BEN,Benin,2014,Benin_2014,MICS,Sex & Wealth & Region,,Male,Quintile 5,Zou,,,,,,73.577621,47.412392,23.212288,,,,0,,,18,13,16,49,49,41,21,21,21,43,29,18,1,.80302435,.31719595,2014
BEN,Benin,2014,Benin_2014,MICS,Total,,,,,,,54.324715,27.846905,9.9846706,52.794846,22.133623,9.5306931,8.4207773,2.6798098,14.59894,25.182796,31.798798,47.640545,4454,3393,3174,11874,11874,10261,3726,3726,3726,13676,6572,3855,1,.57372403,.27167344,2014
BEN,Benin,2014,Benin_2014,MICS,Wealth,,,Quintile 1,,,,28.173658,8.1707563,.60644722,26.300222,5.4413977,.48924679,6.3558321,5.082458,24.732834,49.093586,52.773975,69.362381,769,462,382,1630,1630,1326,227,227,227,2815,1143,544,1,.28859761,.073684148,2014
BEN,Benin,2014,Benin_2014,MICS,Wealth,,,Quintile 2,,,,43.974705,14.316937,.43527129,39.038582,10.588922,1.6230423,6.7336826,5.0142798,23.451107,31.732002,38.243351,56.793488,737,488,442,1786,1786,1486,377,377,377,2559,1128,586,1,.42213711,.13852376,2014
BEN,Benin,2014,Benin_2014,MICS,Wealth,,,Quintile 3,,,,52.659424,19.191418,3.7853196,47.555885,13.77918,2.555752,7.2274203,2.9080553,19.1444,21.371777,29.111698,49.273293,815,580,570,2100,2100,1803,613,613,613,2582,1193,677,1,.54991275,.17656113,2014
BEN,Benin,2014,Benin_2014,MICS,Wealth,,,Quintile 4,,,,65.119705,31.376917,6.5025992,61.78614,23.633656,7.7650361,8.1800327,2.4945374,12.1552,10.148874,21.261778,43.131813,850,761,689,2528,2528,2153,883,883,883,2427,1247,816,1,.6606006,.27842841,2014
BEN,Benin,2014,Benin_2014,MICS,Wealth,,,Quintile 5,,,,79.485573,53.151237,30.351982,76.893013,47.902973,27.977055,10.460045,1.2323811,8.0840635,5.516037,18.570993,28.570021,1283,1102,1091,3830,3830,3493,1626,1626,1626,3293,1861,1232,1,.79324377,.55067682,2014
BEN,Benin,2014,Benin_2014,MICS,Wealth & Region,,,Quintile 1,Alibori,,,12.413728,4.6132779,0,9.1867018,2.7206912,.15147719,,,,76.490944,82.616982,85.663002,138,78,52,279,279,241,13,13,13,443,202,82,1,.083211876,.058129556,2014
BEN,Benin,2014,Benin_2014,MICS,Wealth & Region,,,Quintile 1,Atacora,,,20.191479,4.6688337,1.8958853,22.741579,3.8713546,.62432063,5.9314523,.96713698,28.600216,45.155792,46.170715,61.854649,105,68,57,224,224,169,35,35,35,401,151,73,1,.19482833,.049641483,2014
BEN,Benin,2014,Benin_2014,MICS,Wealth & Region,,,Quintile 1,Atlantique,,,42.561314,4.5582728,,41.939579,2.5173533,.033209424,,,,24.834013,29.281796,47.869038,41,31,26,103,103,88,22,22,22,161,63,39,1,.4418512,.049864568,2014
BEN,Benin,2014,Benin_2014,MICS,Wealth & Region,,,Quintile 1,Borgou,,,15.449025,10.257924,0,11.295613,2.7192824,.4689976,,,,79.702042,80.71312,83.59343,85,53,50,196,196,187,8,8,8,468,149,56,1,.15527371,0,2014
BEN,Benin,2014,Benin_2014,MICS,Wealth & Region,,,Quintile 1,Collines,,,41.526028,7.3840222,0,34.484009,6.2362986,0,,,,34.838787,45.887897,68.873833,71,48,40,151,151,123,29,29,29,273,106,58,1,.35268173,.10083422,2014
BEN,Benin,2014,Benin_2014,MICS,Wealth & Region,,,Quintile 1,Couffo,,,36.673782,,,37.366566,8.7162018,0,,,,32.494102,38.011879,60.863041,74,27,22,116,116,76,15,15,15,209,92,47,1,.46357098,.12771834,2014
BEN,Benin,2014,Benin_2014,MICS,Wealth & Region,,,Quintile 1,Donga,,,27.648932,5.3595467,0,22.143387,4.3220482,0,,,,42.739132,56.300652,81.073395,68,36,31,136,136,103,15,15,15,223,93,43,1,.27428484,.059421733,2014
BEN,Benin,2014,Benin_2014,MICS,Wealth & Region,,,Quintile 1,Mono,,,57.096367,10.834705,0,57.455208,9.9438829,0,7.0015688,1.2422198,7.6310425,15.821554,16.178421,45.68483,61,44,38,141,141,93,42,42,42,222,103,47,1,.59241134,.16027415,2014
BEN,Benin,2014,Benin_2014,MICS,Wealth & Region,,,Quintile 1,OuÈMÈ,,,,,,33.773525,11.439308,3.2248144,,,,28.937927,40.675453,,25,15,17,62,62,59,13,13,13,70,33,17,1,.38797003,.15753351,2014
BEN,Benin,2014,Benin_2014,MICS,Wealth & Region,,,Quintile 1,Plateau,,,20.460777,12.548864,,25.495949,6.7837992,1.1391594,,,,35.169174,54.143005,86.230759,33,32,24,102,102,100,20,20,20,157,55,36,1,.44958594,.13128571,2014
BEN,Benin,2014,Benin_2014,MICS,Wealth & Region,,,Quintile 1,Zou,,,32.668259,14.935093,,29.443487,9.9129248,0,,,,32.511391,37.529144,64.910759,68,30,25,120,120,87,15,15,15,188,96,46,1,.28798604,.063812658,2014
BEN,Benin,2014,Benin_2014,MICS,Wealth & Region,,,Quintile 2,Alibori,,,19.612793,4.8971372,0,22.591022,5.1572404,1.7843418,,,,64.851746,78.093643,76.453056,65,40,33,151,151,133,14,14,14,240,98,47,1,.34090024,.096892051,2014
BEN,Benin,2014,Benin_2014,MICS,Wealth & Region,,,Quintile 2,Atacora,,,38.040257,10.010333,1.9339612,32.367588,7.7126555,1.2167547,6.7393341,2.1109633,19.937927,30.200529,37.27314,58.40485,96,64,66,237,237,179,49,49,49,291,135,68,1,.29246056,.13034828,2014
BEN,Benin,2014,Benin_2014,MICS,Wealth & Region,,,Quintile 2,Atlantique,,,44.659039,,,45.109001,15.750052,1.4438778,,,,20.136967,33.312397,53.763367,40,29,27,109,109,92,29,29,29,141,72,39,1,.48003602,.19509938,2014
BEN,Benin,2014,Benin_2014,MICS,Wealth & Region,,,Quintile 2,Borgou,,,31.99235,10.980218,0,25.413837,5.0710692,.90474653,,,,41.672386,52.443874,79.201103,60,42,54,175,175,170,26,26,26,250,95,51,1,.31958431,.06981001,2014
BEN,Benin,2014,Benin_2014,MICS,Wealth & Region,,,Quintile 2,Collines,,,53.519337,19.284489,0,41.96714,7.0412807,2.6166461,5.4632483,6.3073545,36.979652,24.84346,30.90033,38.343941,83,50,49,197,197,177,46,46,46,283,140,58,1,.37844208,.028275922,2014
BEN,Benin,2014,Benin_2014,MICS,Wealth & Region,,,Quintile 2,Couffo,,,34.726212,4.3080649,1.0131655,37.22361,8.8155966,1.8206915,6.5062518,3.1772599,21.521404,36.521431,37.627872,64.087425,101,56,47,203,203,139,44,44,44,315,128,78,1,.42839828,.17134592,2014
BEN,Benin,2014,Benin_2014,MICS,Wealth & Region,,,Quintile 2,Donga,,,39.178963,4.1237378,0,37.361305,6.0403094,1.089307,6.3473067,4.4563899,18.610117,36.476639,49.554642,67.718597,91,66,58,245,245,212,52,52,52,335,142,82,1,.40348542,.095059775,2014
BEN,Benin,2014,Benin_2014,MICS,Wealth & Region,,,Quintile 2,Mono,,,62.428146,22.272123,0,66.405067,17.518641,.93112868,7.6505513,2.5608881,17.848026,12.260304,16.282797,42.725937,72,55,31,166,166,113,43,43,43,206,100,62,1,.75760567,.25948337,2014
BEN,Benin,2014,Benin_2014,MICS,Wealth & Region,,,Quintile 2,OuÈMÈ,,,,,,39.974777,10.481092,1.2004988,,,,18.557838,37.257854,,28,28,20,79,79,70,19,19,19,129,60,24,1,.44736072,.031888325,2014
BEN,Benin,2014,Benin_2014,MICS,Wealth & Region,,,Quintile 2,Plateau,,,63.377087,,,50.026711,14.613393,0,,,,33.34584,15.622856,54.443707,42,26,23,89,89,75,20,20,20,145,65,32,1,.45714045,.23190445,2014
BEN,Benin,2014,Benin_2014,MICS,Wealth & Region,,,Quintile 2,Zou,,,59.766556,35.494385,0,52.219654,22.983997,3.8085406,7.9796066,0,17.149786,17.579805,24.485607,30.471554,59,32,34,135,135,126,35,35,35,224,93,45,1,.48717779,.27559525,2014
BEN,Benin,2014,Benin_2014,MICS,Wealth & Region,,,Quintile 3,Alibori,,,27.033669,,,30.713684,8.4487648,.78818184,,,,52.256298,58.392578,52.8894,47,28,22,113,113,117,14,14,14,176,78,32,1,.39205399,.13171872,2014
BEN,Benin,2014,Benin_2014,MICS,Wealth & Region,,,Quintile 3,Atacora,,,36.332161,,,40.502945,17.674259,5.0155768,,,,27.735647,35.955349,,31,27,27,87,87,84,18,18,18,141,44,24,1,.58399755,.10223919,2014
BEN,Benin,2014,Benin_2014,MICS,Wealth & Region,,,Quintile 3,Atlantique,,,56.175659,15.725952,10.581066,47.731403,14.602962,4.858407,6.8700466,1.8155243,31.498083,14.284611,25.874073,45.187584,78,46,54,192,192,152,59,59,59,230,109,63,1,.60212111,.28112471,2014
BEN,Benin,2014,Benin_2014,MICS,Wealth & Region,,,Quintile 3,Borgou,,,45.037437,5.8666277,0,35.843643,3.9895463,0,6.5947132,3.5037916,9.9304743,18.552094,30.988413,79.377838,44,38,51,162,162,137,42,42,42,147,65,45,1,.48236209,.04317411,2014
BEN,Benin,2014,Benin_2014,MICS,Wealth & Region,,,Quintile 3,Collines,,,69.996887,16.431234,0,57.093788,14.546574,1.7296851,7.5047641,3.6118579,16.233778,13.725957,22.029428,40.265285,137,87,69,284,284,207,80,80,80,366,202,104,1,.59406799,.2409766,2014
BEN,Benin,2014,Benin_2014,MICS,Wealth & Region,,,Quintile 3,Couffo,,,51.874775,29.127777,4.8110833,56.806469,20.947756,4.3353758,8.0421944,1.3263385,10.704633,23.249956,24.235361,45.137993,97,61,52,220,220,180,73,73,73,245,122,72,1,.63954568,.27446771,2014
BEN,Benin,2014,Benin_2014,MICS,Wealth & Region,,,Quintile 3,Donga,,,53.576164,15.627085,1.4053272,45.260159,10.53103,1.0376596,6.7918291,5.1057224,23.576361,29.795963,36.617611,61.299969,138,112,98,380,380,328,111,111,111,471,206,124,1,.41050771,.16804519,2014
BEN,Benin,2014,Benin_2014,MICS,Wealth & Region,,,Quintile 3,Littoral,,,,,,,,,,,,,,,10,3,2,13,13,8,2,2,2,21,13,8,1,.90637445,.74049324,2014
BEN,Benin,2014,Benin_2014,MICS,Wealth & Region,,,Quintile 3,Mono,,,58.857548,28.017187,7.0579052,67.392525,18.20454,3.9478383,7.6463523,4.0537653,13.947487,9.6583757,14.684512,28.397808,55,52,53,170,170,129,72,72,72,201,93,49,1,.75853407,.15325971,2014
BEN,Benin,2014,Benin_2014,MICS,Wealth & Region,,,Quintile 3,OuÈMÈ,,,49.883224,24.694538,2.2806954,45.995033,18.536713,2.7094727,7.5333786,1.9986087,16.003656,18.185781,24.403679,42.352539,57,41,52,172,172,153,49,49,49,167,81,57,1,.5024119,.15047316,2014
BEN,Benin,2014,Benin_2014,MICS,Wealth & Region,,,Quintile 3,Plateau,,,41.609306,9.7101793,5.194818,37.074425,5.931736,2.305331,6.5104747,10.05424,26.2129,20.107243,34.051056,61.058746,66,42,39,143,143,138,39,39,39,216,96,49,1,.37356195,.10579158,2014
BEN,Benin,2014,Benin_2014,MICS,Wealth & Region,,,Quintile 3,Zou,,,69.232834,20.940565,0,53.197426,14.609231,1.2709883,6.7084417,1.5881743,21.036823,15.530534,23.436852,32.711346,55,43,51,164,164,170,54,54,54,201,84,50,1,.6267972,.1550878,2014
BEN,Benin,2014,Benin_2014,MICS,Wealth & Region,,,Quintile 4,Alibori,,,,,,54.372787,14.773229,.99223953,,,,30.869139,33.529995,,23,17,10,62,62,57,15,15,15,96,45,20,1,.6400733,.10855146,2014
BEN,Benin,2014,Benin_2014,MICS,Wealth & Region,,,Quintile 4,Atacora,,,64.115013,,,59.076988,23.227922,6.7337446,,,,10.623446,19.684168,48.627712,33,19,20,81,81,55,20,20,20,70,42,32,1,.59118706,.55184877,2014
BEN,Benin,2014,Benin_2014,MICS,Wealth & Region,,,Quintile 4,Atlantique,,,62.527824,28.450657,11.605282,61.665352,23.661167,14.263251,8.0287495,6.5986671,13.602908,6.5733566,25.628052,53.485386,71,76,75,256,256,237,102,102,102,267,124,86,1,.63347095,.22663392,2014
BEN,Benin,2014,Benin_2014,MICS,Wealth & Region,,,Quintile 4,Borgou,,,,43.571117,9.6339178,59.63047,26.237768,9.2371054,8.6983509,2.5379968,5.3021626,13.4604,26.507563,50.94754,27,46,35,127,127,108,43,43,43,108,49,30,1,.67700887,.20012003,2014
BEN,Benin,2014,Benin_2014,MICS,Wealth & Region,,,Quintile 4,Collines,,,71.978912,31.701571,0,64.447594,25.925203,8.4478769,8.0538645,1.3931845,14.924582,5.1356988,14.483501,39.633991,88,79,63,239,239,204,73,73,73,232,119,75,1,.72731489,.30695966,2014
BEN,Benin,2014,Benin_2014,MICS,Wealth & Region,,,Quintile 4,Couffo,,,61.891979,28.084534,5.9514618,65.227562,28.516325,7.3890872,9.3366518,0,3.7780893,14.12988,20.207603,33.18821,54,43,39,142,142,118,47,47,47,126,61,47,1,.70967615,.31998459,2014
BEN,Benin,2014,Benin_2014,MICS,Wealth & Region,,,Quintile 4,Donga,,,57.739155,23.020973,3.5183198,53.636551,14.530555,4.1867132,7.4698739,3.364428,12.98878,15.297912,33.99419,53.151035,125,91,84,330,330,259,99,99,99,310,174,109,1,.60267919,.1867296,2014
BEN,Benin,2014,Benin_2014,MICS,Wealth & Region,,,Quintile 4,Littoral,,,62.471466,20.949707,10.540142,56.901878,17.992157,5.8202639,7.5026526,2.679451,12.693686,12.040577,28.58499,51.524986,131,127,127,430,430,384,155,155,155,361,196,144,1,.58429414,.24406111,2014
BEN,Benin,2014,Benin_2014,MICS,Wealth & Region,,,Quintile 4,Mono,,,67.608986,41.361107,5.7844663,71.004311,27.030411,4.1407514,8.3027353,.70996308,5.5236998,5.3299088,7.2771215,36.732162,87,67,64,224,224,199,95,95,95,232,133,68,1,.75269085,.28774646,2014
BEN,Benin,2014,Benin_2014,MICS,Wealth & Region,,,Quintile 4,OuÈMÈ,,,75.634262,36.352345,7.9260826,60.42292,25.019831,7.9275832,7.6347008,1.4923811,22.137672,8.6756325,14.735174,33.75061,106,75,81,285,285,250,111,111,111,291,147,89,1,.55433881,.29413167,2014
BEN,Benin,2014,Benin_2014,MICS,Wealth & Region,,,Quintile 4,Plateau,,,57.912819,24.191687,4.1491494,63.522087,22.946564,3.5473168,8.9381914,2.0535603,11.347569,9.4336529,25.682999,49.380196,60,62,47,184,184,152,67,67,67,181,85,56,1,.64341086,.44184732,2014
BEN,Benin,2014,Benin_2014,MICS,Wealth & Region,,,Quintile 4,Zou,,,71.870773,37.680176,0,68.038437,25.097248,4.4661803,7.6493654,0,13.848389,3.852031,16.354353,20.234243,45,59,44,168,168,130,56,56,56,153,72,60,1,.85148221,.19174524,2014
BEN,Benin,2014,Benin_2014,MICS,Wealth & Region,,,Quintile 5,Alibori,,,,,,74.043732,20.905056,13.748527,,,,,,,10,14,8,33,33,32,10,10,10,28,17,8,1,.73970127,.36343014,2014
BEN,Benin,2014,Benin_2014,MICS,Wealth & Region,,,Quintile 5,Atacora,,,,,,65.462502,35.453777,12.883213,,,,9.3377542,,,22,21,15,64,64,50,26,26,26,43,28,21,1,.64785689,.22805944,2014
BEN,Benin,2014,Benin_2014,MICS,Wealth & Region,,,Quintile 5,Atlantique,,,81.862267,57.521969,51.507103,78.014404,56.402958,38.821106,12.077405,2.2627738,8.9795151,2.7028005,20.919586,30.730551,110,109,115,371,371,359,167,167,167,306,176,115,1,.79271078,.71284539,2014
