iso_code3,country,year,country_year,survey,category,location,sex,wealth,region,ethnicity,religion,comp_prim_v2,comp_lowsec_v2,comp_upsec_v2,comp_prim_1524,comp_lowsec_1524,comp_upsec_2029,eduyears_2024,edu2_2024,edu4_2024,eduout_prim,eduout_lowsec,eduout_upsec,comp_prim_v2_no,comp_lowsec_v2_no,comp_upsec_v2_no,comp_prim_1524_no,comp_lowsec_1524_no,comp_upsec_2029_no,eduyears_2024_no,edu2_2024_no,edu4_2024_no,eduout_prim_no,eduout_lowsec_no,eduout_upsec_no,adjustment,comp_prim_aux,comp_lowsec_aux,year_uis
IRQ,Iraq,2018,Iraq_2018,MICS,Wealth & Region,,,Quintile 2,Najaf,,,66.899742,30.532932,22.126291,64.557152,31.959755,19.037113,7.9953094,2.8957489,12.845683,7.2512918,19.816137,53.060703,124,112,136,416,416,391,198,198,198,342,149,124,,.59855807,.41473183,
IRQ,Iraq,2018,Iraq_2018,MICS,Wealth & Region,,,Quintile 2,Qadisyah,,,70.634918,35.121304,14.959361,64.466026,32.410931,17.507147,7.9985929,2.1166105,14.012699,11.307836,18.71386,47.737274,146,129,120,408,408,317,171,171,171,336,154,138,,.62530792,.382007,
IRQ,Iraq,2018,Iraq_2018,MICS,Wealth & Region,,,Quintile 2,Salahaddin,,,72.524315,30.151224,17.090746,69.913841,29.929865,14.678075,7.7297249,1.9895742,7.0080118,11.207296,23.524708,40.239929,110,111,98,343,343,295,158,158,158,353,139,108,,.68215978,.39611754,
IRQ,Iraq,2018,Iraq_2018,MICS,Wealth & Region,,,Quintile 2,Sulaimaniya,,,,,,67.97538,28.537897,,,,,,,,17,14,4,31,31,19,5,5,5,21,18,16,,.68609381,0,
IRQ,Iraq,2018,Iraq_2018,MICS,Wealth & Region,,,Quintile 2,Thiqar,,,81.947311,47.45499,36.253696,72.476967,46.579475,36.194691,9.2523394,8.058485,12.315172,6.2019424,14.527239,35.483196,138,141,116,406,406,325,157,157,157,374,177,134,,.62640917,.55837137,
IRQ,Iraq,2018,Iraq_2018,MICS,Wealth & Region,,,Quintile 2,Wasit,,,69.666626,33.960289,28.281807,69.680229,37.315937,15.800669,8.4133148,3.3946824,7.3081093,9.4597006,40.325592,46.205917,119,107,83,324,324,285,129,129,129,317,123,107,,.61182314,.44366813,
IRQ,Iraq,2018,Iraq_2018,MICS,Wealth & Region,,,Quintile 3,Anbar,,,80.861244,41.654308,23.157177,75.257721,35.611717,24.771151,7.9586568,1.7255346,16.509027,5.5136094,26.661449,32.744637,138,124,118,382,382,316,166,166,166,321,140,120,,.85121417,.39630663,
IRQ,Iraq,2018,Iraq_2018,MICS,Wealth & Region,,,Quintile 3,Babil,,,84.889977,40.65406,22.764809,74.92865,43.777187,28.294586,9.08043,1.6855204,7.1322927,6.2804604,21.359255,29.004665,100,75,74,254,254,213,111,111,111,198,98,80,,.77699274,.4396126,
IRQ,Iraq,2018,Iraq_2018,MICS,Wealth & Region,,,Quintile 3,Baghdad,,,65.223465,28.740681,19.578741,66.594795,31.097263,19.966866,7.8756943,3.0363722,14.382468,9.6855793,18.854511,53.712551,203,219,182,643,643,545,276,276,276,563,241,217,,.68711668,.4150314,
IRQ,Iraq,2018,Iraq_2018,MICS,Wealth & Region,,,Quintile 3,Basrah,,,83.56588,50.670822,24.604626,80.025108,45.876522,27.863667,9.2487326,.94358623,6.8529391,3.3148046,10.792906,45.384056,123,117,100,364,364,296,165,165,165,228,115,127,,.81527954,.52294552,
IRQ,Iraq,2018,Iraq_2018,MICS,Wealth & Region,,,Quintile 3,Diala,,,90.637604,36.173817,15.981622,74.064117,33.951145,16.897669,7.7648206,2.1323519,7.6531777,3.4253602,10.729273,35.092442,136,127,98,383,383,322,167,167,167,317,134,138,,.72795057,.42114279,
IRQ,Iraq,2018,Iraq_2018,MICS,Wealth & Region,,,Quintile 3,Duhok,,,75.859863,32.172157,19.373592,75.711235,39.944664,14.858994,8.3035526,0,10.815098,4.7366662,26.732265,47.754719,39,40,32,122,122,102,51,51,51,90,36,39,,.74166828,.53186512,
IRQ,Iraq,2018,Iraq_2018,MICS,Wealth & Region,,,Quintile 3,Erbil,,,,,,78.006889,49.711838,32.710369,9.4961128,3.0005481,8.9184847,5.2109423,,,19,21,15,66,66,58,31,31,31,61,21,19,,.80083305,.25189954,
IRQ,Iraq,2018,Iraq_2018,MICS,Wealth & Region,,,Quintile 3,Karbalah,,,81.989517,53.216087,27.837181,77.253151,45.090153,28.44911,9.2062654,1.3835568,3.8250766,2.2681561,10.87466,32.364765,102,83,92,290,290,238,129,129,129,237,105,97,,.72496545,.46179405,
IRQ,Iraq,2018,Iraq_2018,MICS,Wealth & Region,,,Quintile 3,Kirkuk,,,61.907406,,32.015121,64.655052,39.313213,21.641674,8.6284723,0,7.6097808,6.1621046,25.048128,49.836765,33,28,36,110,110,113,60,60,60,106,39,32,,.55666137,.49469602,
IRQ,Iraq,2018,Iraq_2018,MICS,Wealth & Region,,,Quintile 3,Misan,,,72.928207,36.955177,35.653625,74.493805,43.664543,26.675087,9.386426,2.7815077,7.679431,4.6204367,21.715883,33.669598,70,73,76,250,250,216,120,120,120,209,82,82,,.76580715,.51737481,
IRQ,Iraq,2018,Iraq_2018,MICS,Wealth & Region,,,Quintile 3,Muthana,,,92.633499,47.108955,20.647606,57.230377,34.674484,29.352659,7.5931959,.64532173,11.604051,1.4866222,18.39443,12.702513,77,80,71,246,246,216,106,106,106,203,105,75,,.74579734,.31669882,
IRQ,Iraq,2018,Iraq_2018,MICS,Wealth & Region,,,Quintile 3,Nainawa,,,57.352055,16.136614,12.476943,53.489208,17.25363,10.383393,7.0473437,1.1029484,9.8533201,17.843988,36.217377,49.45808,103,66,64,237,237,187,93,93,93,309,121,94,,.36637741,.27199772,
IRQ,Iraq,2018,Iraq_2018,MICS,Wealth & Region,,,Quintile 3,Najaf,,,78.6325,62.370937,20.134178,71.430801,43.736561,24.624447,8.4508104,4.117815,10.492361,7.7650623,18.569511,41.679024,65,71,91,248,248,234,131,131,131,200,81,63,,.83168,.38393855,
IRQ,Iraq,2018,Iraq_2018,MICS,Wealth & Region,,,Quintile 3,Qadisyah,,,80.791183,47.821472,33.690758,77.421608,47.352829,31.528044,9.548377,1.3921919,6.3852153,8.7674675,18.238085,34.733917,143,138,127,444,444,361,195,195,195,314,134,148,,.76267207,.51045835,
IRQ,Iraq,2018,Iraq_2018,MICS,Wealth & Region,,,Quintile 3,Salahaddin,,,76.798622,35.816757,19.5721,71.805275,34.056622,22.540627,7.6227117,2.1307626,18.833515,8.5905809,23.673101,42.161495,125,104,99,343,343,297,142,142,142,330,124,129,,.7445758,.36176503,
IRQ,Iraq,2018,Iraq_2018,MICS,Wealth & Region,,,Quintile 3,Sulaimaniya,,,,,,67.894753,45.036198,10.1202,,,,3.1484742,,,12,15,15,41,41,33,14,14,14,31,17,16,,.90204132,.54450947,
IRQ,Iraq,2018,Iraq_2018,MICS,Wealth & Region,,,Quintile 3,Thiqar,,,85.593742,66.94046,21.997047,78.724854,49.005985,26.057793,8.8385019,1.1765071,9.5288858,4.4694514,8.1812363,24.532257,134,130,110,392,392,304,165,165,165,296,164,135,,.86402017,.46469584,
IRQ,Iraq,2018,Iraq_2018,MICS,Wealth & Region,,,Quintile 3,Wasit,,,83.781204,48.66016,16.939268,84.611519,45.43235,30.68722,8.968668,1.2310923,9.5958271,3.498255,19.586266,21.940502,110,105,64,297,297,225,114,114,114,235,114,108,,.86844647,.48360822,
IRQ,Iraq,2018,Iraq_2018,MICS,Wealth & Region,,,Quintile 4,Anbar,,,78.326065,55.78072,38.821281,81.787224,51.65662,39.111938,9.4206734,1.1528479,8.1163301,6.914886,13.576895,21.334034,99,85,81,287,287,239,129,129,129,192,79,102,,.87655443,.53916711,
IRQ,Iraq,2018,Iraq_2018,MICS,Wealth & Region,,,Quintile 4,Babil,,,91.356827,66.414902,50.514507,87.459602,62.842964,40.995739,10.895385,.33433747,1.828408,1.0057701,7.7033491,25.593142,89,94,91,296,296,248,142,142,142,197,87,92,,.87318647,.73087174,
IRQ,Iraq,2018,Iraq_2018,MICS,Wealth & Region,,,Quintile 4,Baghdad,,,87.614807,51.438419,38.794849,83.421951,49.714954,33.814823,9.6498203,1.586991,6.3501878,5.2994823,13.236056,38.66098,264,255,240,803,803,711,369,369,369,604,263,259,,.81701314,.56051749,
IRQ,Iraq,2018,Iraq_2018,MICS,Wealth & Region,,,Quintile 4,Basrah,,,94.721657,,,94.020195,63.828312,44.432552,10.98553,0,0,0,,36.037758,30,29,24,91,91,76,43,43,43,52,28,32,,.95941073,.65660423,
IRQ,Iraq,2018,Iraq_2018,MICS,Wealth & Region,,,Quintile 4,Diala,,,86.806015,67.204498,36.840054,86.994041,55.025375,33.480038,9.461895,1.5707083,12.355638,.50914109,16.721912,36.097748,84,91,86,292,292,266,143,143,143,207,97,77,,.90515667,.57469827,
IRQ,Iraq,2018,Iraq_2018,MICS,Wealth & Region,,,Quintile 4,Duhok,,,80.388405,57.586479,32.330029,82.324043,52.862579,24.205235,9.6681347,0,5.8128929,3.880722,15.806237,28.86047,91,67,51,209,209,173,79,79,79,216,94,87,,.888255,.63751858,
IRQ,Iraq,2018,Iraq_2018,MICS,Wealth & Region,,,Quintile 4,Erbil,,,95.336487,74.321632,55.58569,87.468987,73.035309,39.331947,9.3903189,15.537723,16.271513,2.1066198,13.605367,18.146984,53,38,41,132,132,126,55,55,55,119,51,47,,.90977192,.8703292,
IRQ,Iraq,2018,Iraq_2018,MICS,Wealth & Region,,,Quintile 4,Karbalah,,,84.26252,53.793198,38.391396,82.141624,52.138554,32.034828,10.067138,0,3.4022722,5.6124411,7.1307688,29.201153,83,91,67,246,246,196,96,96,96,168,82,89,,.81817937,.60743922,
IRQ,Iraq,2018,Iraq_2018,MICS,Wealth & Region,,,Quintile 4,Kirkuk,,,85.286293,55.313007,25.455847,83.673119,48.123131,20.567024,9.5337811,0,4.1374693,3.2418735,13.535285,40.876194,109,107,82,311,311,279,126,126,126,334,145,115,,.87245601,.53867197,
IRQ,Iraq,2018,Iraq_2018,MICS,Wealth & Region,,,Quintile 4,Misan,,,78.953186,47.830231,26.653257,77.546974,48.323807,33.184948,9.2966938,0,9.3353043,3.4410186,13.364704,30.376682,52,59,45,163,163,139,67,67,67,115,64,57,,.79383236,.5143795,
IRQ,Iraq,2018,Iraq_2018,MICS,Wealth & Region,,,Quintile 4,Muthana,,,84.76548,47.427837,34.150208,82.579201,55.013256,37.237827,10.499158,3.2648537,6.2741013,3.0938945,8.0986624,42.212002,66,65,51,200,200,151,93,93,93,159,64,68,,.81739819,.66810703,
IRQ,Iraq,2018,Iraq_2018,MICS,Wealth & Region,,,Quintile 4,Nainawa,,,75.263618,34.627823,25.177023,75.233345,37.853973,23.086687,8.6152411,2.4777799,8.3560085,7.0716844,20.013273,36.708012,120,116,118,406,406,374,199,199,199,387,146,135,,.73905843,.44297972,
IRQ,Iraq,2018,Iraq_2018,MICS,Wealth & Region,,,Quintile 4,Najaf,,,78.797676,59.693176,35.44202,82.943413,54.328476,36.038445,9.9852419,.78411138,4.9629526,1.7970244,6.5309854,38.906227,72,60,68,227,227,206,117,117,117,148,79,72,,.91295111,.55177945,
IRQ,Iraq,2018,Iraq_2018,MICS,Wealth & Region,,,Quintile 4,Qadisyah,,,94.861313,71.807999,53.623783,88.160744,69.539063,42.619114,10.90511,0,4.8850842,7.9831018,6.4817166,14.14694,69,75,69,232,232,206,111,111,111,151,64,61,,.91078484,.72605628,
IRQ,Iraq,2018,Iraq_2018,MICS,Wealth & Region,,,Quintile 4,Salahaddin,,,83.549759,59.928791,31.376785,82.02446,54.767097,37.027496,9.6996613,.57112932,5.6979184,8.7475863,21.377445,33.460323,109,109,115,341,341,300,160,160,160,200,112,110,,.82354009,.61647922,
IRQ,Iraq,2018,Iraq_2018,MICS,Wealth & Region,,,Quintile 4,Sulaimaniya,,,90.054543,67.321617,,83.646095,56.949814,19.125866,9.782795,1.8358773,3.9520404,2.9478598,5.4952197,30.788315,46,47,29,133,133,118,50,50,50,124,66,48,,.85249674,.62777692,
IRQ,Iraq,2018,Iraq_2018,MICS,Wealth & Region,,,Quintile 4,Thiqar,,,90.325325,72.825829,45.059517,88.800087,62.262512,45.150444,11.281965,.65819448,1.1594931,2.3221047,1.3636034,33.391636,78,53,64,228,228,189,113,113,113,137,61,75,,.86058652,.68447131,
IRQ,Iraq,2018,Iraq_2018,MICS,Wealth & Region,,,Quintile 4,Wasit,,,96.55291,61.388302,50.938427,85.134712,59.967209,47.406429,11.132957,0,12.423251,5.6395812,5.6956997,17.989227,52,67,57,186,186,148,81,81,81,116,61,68,,.82133174,.67425597,
IRQ,Iraq,2018,Iraq_2018,MICS,Wealth & Region,,,Quintile 5,Anbar,,,,84.777748,70.542053,97.118797,80.69075,65.450508,12.361989,0,0,1.3790313,,,22,32,35,95,95,88,47,47,47,64,27,29,,.94021457,.83881181,
IRQ,Iraq,2018,Iraq_2018,MICS,Wealth & Region,,,Quintile 5,Babil,,,94.334999,82.379028,65.179672,93.034988,79.174286,58.340542,12.533252,0,0,5.6217475,10.004336,15.366941,44,43,41,134,134,108,58,58,58,59,40,48,,.94276583,.76965487,
IRQ,Iraq,2018,Iraq_2018,MICS,Wealth & Region,,,Quintile 5,Baghdad,,,92.267212,74.627625,46.332012,83.9711,63.399124,48.413788,10.445847,2.7463396,4.2741385,2.5506554,11.536304,28.020536,102,116,125,385,385,358,189,189,189,225,113,126,,.86483252,.66072643,
IRQ,Iraq,2018,Iraq_2018,MICS,Wealth & Region,,,Quintile 5,Basrah,,,,,,,,,,,,,,,2,2,2,6,6,6,2,2,2,4,1,3,,1,1,
IRQ,Iraq,2018,Iraq_2018,MICS,Wealth & Region,,,Quintile 5,Diala,,,98.165421,72.783539,65.082275,93.37413,75.63179,59.952801,12.444777,0,0,5.2622089,4.8906331,6.0075855,44,32,35,131,131,127,63,63,63,79,32,46,,.87081355,.81543279,
IRQ,Iraq,2018,Iraq_2018,MICS,Wealth & Region,,,Quintile 5,Duhok,,,85.928635,69.810295,34.437527,88.490936,63.633621,35.42297,10.140797,.31921408,4.5848198,2.6358743,10.273875,25.19438,326,332,289,1011,1011,855,450,450,450,672,338,337,,.92954022,.70458871,
IRQ,Iraq,2018,Iraq_2018,MICS,Wealth & Region,,,Quintile 5,Erbil,,,91.081047,69.365807,49.706673,90.015396,65.683899,35.874359,10.256047,0,2.1975505,4.9669929,19.705156,25.814585,233,209,178,672,672,557,292,292,292,482,242,243,,.86156851,.72351557,
IRQ,Iraq,2018,Iraq_2018,MICS,Wealth & Region,,,Quintile 5,Karbalah,,,91.460854,79.796158,58.237858,94.28199,69.586739,54.975735,11.713663,0,2.1374664,1.5400765,0,5.283103,36,34,36,105,105,81,51,51,51,60,37,30,,.94579422,.73090768,
IRQ,Iraq,2018,Iraq_2018,MICS,Wealth & Region,,,Quintile 5,Kirkuk,,,94.999435,84.559013,40.289967,90.288528,74.261581,38.237747,10.623611,0,1.9216962,3.2199483,3.0659757,15.136854,129,113,107,361,361,320,155,155,155,274,113,127,,.92888582,.68314862,
IRQ,Iraq,2018,Iraq_2018,MICS,Wealth & Region,,,Quintile 5,Misan,,,,,,87.129883,66.283432,68.122658,,,,0,,,14,14,15,46,46,47,24,24,24,30,17,13,,.93294889,.72180897,
IRQ,Iraq,2018,Iraq_2018,MICS,Wealth & Region,,,Quintile 5,Muthana,,,,,,94.414291,69.223671,,,,,,,,15,15,17,45,45,29,21,21,21,28,14,12,,.9461621,.78051609,
IRQ,Iraq,2018,Iraq_2018,MICS,Wealth & Region,,,Quintile 5,Nainawa,,,94.076935,63.427933,45.381664,93.99955,60.187859,48.405697,10.360332,0,1.5476701,2.8688948,6.7294092,11.691807,110,131,113,404,404,360,193,193,193,269,89,125,,.95118541,.68926978,
IRQ,Iraq,2018,Iraq_2018,MICS,Wealth & Region,,,Quintile 5,Najaf,,,94.232849,70.223724,64.253403,93.945518,71.927773,53.963055,12.259056,0,0,3.5218265,1.7158803,10.383318,53,36,36,131,131,95,60,60,60,63,50,48,,.90920365,.84849405,
IRQ,Iraq,2018,Iraq_2018,MICS,Wealth & Region,,,Quintile 5,Qadisyah,,,,,63.528652,92.923965,80.09726,65.130798,12.578748,0,5.3879709,11.121785,9.4383059,,22,22,36,89,89,89,53,53,53,54,33,21,,.94566351,.84491521,
IRQ,Iraq,2018,Iraq_2018,MICS,Wealth & Region,,,Quintile 5,Salahaddin,,,98.955757,73.366371,49.793461,90.976357,69.919472,54.696918,10.832714,1.4762503,5.1966996,8.0119152,13.738842,20.295996,52,68,56,209,209,183,100,100,100,116,50,59,,.93580151,.67986381,
IRQ,Iraq,2018,Iraq_2018,MICS,Wealth & Region,,,Quintile 5,Sulaimaniya,,,94.398651,77.945793,39.172485,94.59655,77.884766,37.137413,11.357004,0,1.4316471,1.2954559,7.3716259,12.06062,238,205,177,656,656,567,282,282,282,457,217,221,,.94483495,.81035823,
IRQ,Iraq,2018,Iraq_2018,MICS,Wealth & Region,,,Quintile 5,Thiqar,,,,,,97.141685,81.317009,64.799973,,,,,,,13,9,15,44,44,56,29,29,29,25,13,10,,1,.79803789,
IRQ,Iraq,2018,Iraq_2018,MICS,Wealth & Region,,,Quintile 5,Wasit,,,,,,67.899506,58.731674,,,,,,,,8,9,10,30,30,29,15,15,15,17,14,5,,.31184438,.81249714,
KGZ,Kyrgyzstan,2018,KyrgyzRepublic_2018,MICS,Ethnicity,,,,,Kyrgyz,,99.321602,98.691429,94.01799,99.548851,90.390648,93.742371,12.961143,0,0,1.2828512,1.2950763,6.4140677,1195,604,653,2551,2551,2649,1151,1151,1151,2187,2122,605,,.99184698,.99814463,
KGZ,Kyrgyzstan,2018,KyrgyzRepublic_2018,MICS,Ethnicity,,,,,Other Ethnicity,,100,100,57.235741,99.17617,91.090683,70.764771,11.416574,0,0,.98369336,5.467494,39.663742,76,52,35,192,192,173,78,78,78,124,129,43,,1,.93498462,
KGZ,Kyrgyzstan,2018,KyrgyzRepublic_2018,MICS,Ethnicity,,,,,Russian,,100,100,96.698914,99.635384,90.534554,93.13443,13.107472,0,0,1.8660171,2.4626646,,50,39,35,132,132,146,59,59,59,82,82,27,,1,1,
KGZ,Kyrgyzstan,2018,KyrgyzRepublic_2018,MICS,Ethnicity,,,,,Uzbek,,97.818008,99.171097,63.189064,99.232285,94.283226,63.705994,10.68543,.8132928,.8132928,1.6013762,8.2065496,47.891853,161,134,152,504,504,521,272,272,272,313,275,88,,1,.98440182,
KGZ,Kyrgyzstan,2018,KyrgyzRepublic_2018,MICS,Location,Rural,,,,,,99.073509,98.559853,83.777534,99.515068,90.428947,86.508995,12.095773,0,0,1.4914494,2.2871742,16.125774,929,390,442,1839,1839,1885,825,825,825,1674,1623,448,,.99245363,.99354947,
KGZ,Kyrgyzstan,2018,KyrgyzRepublic_2018,MICS,Location,Urban,,,,,,99.519363,99.300621,91.205879,99.422035,92.095169,89.426781,13.015653,.39775172,.39775172,.98761898,2.4426942,10.762866,553,439,433,1540,1540,1604,735,735,735,1032,985,315,,.99592191,.99271709,
KGZ,Kyrgyzstan,2018,KyrgyzRepublic_2018,MICS,Location & Ethnicity,Rural,,,,Kyrgyz,,99.32312,97.949165,91.772179,99.566589,89.007202,92.968987,12.586913,0,0,1.4385232,1.2256658,8.0077219,812,297,346,1479,1479,1533,646,646,646,1444,1414,375,,.98925364,.99674976,
KGZ,Kyrgyzstan,2018,KyrgyzRepublic_2018,MICS,Location & Ethnicity,Rural,,,,Other Ethnicity,,100,100,,99.178329,92.764404,66.10733,11.089522,0,0,1.2022221,5.2810802,,51,31,21,128,128,119,55,55,55,94,92,29,,1,.89515805,
KGZ,Kyrgyzstan,2018,KyrgyzRepublic_2018,MICS,Location & Ethnicity,Rural,,,,Russian,,,,,98.803635,88.923424,86.4366,,,,4.3599257,,,17,16,13,53,53,51,23,23,23,31,27,11,,1,1,
KGZ,Kyrgyzstan,2018,KyrgyzRepublic_2018,MICS,Location & Ethnicity,Rural,,,,Uzbek,,96.328697,100,64.26178,99.514,95.657913,66.649719,10.717207,0,0,1.6376652,8.7864828,49.000114,49,46,62,179,179,182,101,101,101,105,90,33,,1,1,
KGZ,Kyrgyzstan,2018,KyrgyzRepublic_2018,MICS,Location & Ethnicity,Urban,,,,Kyrgyz,,99.317909,99.449585,97.005196,99.52108,92.556534,94.914581,13.512783,0,0,.92690259,1.4566419,3.0912631,383,307,307,1072,1072,1116,505,505,505,743,708,230,,.99449587,1,
KGZ,Kyrgyzstan,2018,KyrgyzRepublic_2018,MICS,Location & Ethnicity,Urban,,,,Other Ethnicity,,,,,99.170746,86.884865,82.522713,,,,0,5.999536,,25,21,14,64,64,54,23,23,23,30,37,14,,1,1,
KGZ,Kyrgyzstan,2018,KyrgyzRepublic_2018,MICS,Location & Ethnicity,Urban,,,,Russian,,100,,,100,91.240807,95.47097,13.30905,0,0,.95185274,1.7139617,,33,23,22,79,79,95,36,36,36,51,55,16,,1,1,
KGZ,Kyrgyzstan,2018,KyrgyzRepublic_2018,MICS,Location & Ethnicity,Urban,,,,Uzbek,,100,97.919724,60.501427,98.706604,91.718018,57.945515,10.616917,2.5667481,2.5667481,1.5316536,7.2688794,45.80162,112,88,90,325,325,339,171,171,171,208,185,55,,1,.94532102,
KGZ,Kyrgyzstan,2018,KyrgyzRepublic_2018,MICS,Location & Sex,Rural,Female,,,,,99.213371,98.806992,81.579689,99.842247,90.878281,84.487106,12.043326,0,0,1.447544,1.6686995,15.673812,457,182,230,900,900,943,423,423,423,816,794,222,,1,.99408025,
KGZ,Kyrgyzstan,2018,KyrgyzRepublic_2018,MICS,Location & Sex,Rural,Male,,,,,98.930573,98.322121,86.46032,99.17231,89.958229,88.677963,12.157261,0,0,1.5325197,2.890774,16.590872,472,208,212,939,939,942,402,402,402,858,829,226,,.98519462,.99290156,
KGZ,Kyrgyzstan,2018,KyrgyzRepublic_2018,MICS,Location & Sex,Urban,Female,,,,,100,98.913757,89.768669,99.459114,93.371773,90.71019,13.257759,.37433293,.37433293,1.0710655,3.1896749,11.748346,272,231,247,808,808,844,398,398,398,502,469,160,,.99201232,.99784064,
KGZ,Kyrgyzstan,2018,KyrgyzRepublic_2018,MICS,Location & Sex,Urban,Male,,,,,99.101425,99.704155,92.965675,99.38356,90.770462,88.084427,12.741231,.42429623,.42429623,.91003209,1.8089969,9.8805447,281,208,186,732,732,760,337,337,337,530,516,155,,1,.98644352,
KGZ,Kyrgyzstan,2018,KyrgyzRepublic_2018,MICS,Location & Sex & Wealth,Rural,Female,Quintile 1,,,,100,97.16684,81.069412,100,90.283211,84.414543,11.789313,0,0,2.8264685,1.3615297,27.685625,117,53,67,234,234,270,114,114,114,230,199,56,,1,.99270213,
KGZ,Kyrgyzstan,2018,KyrgyzRepublic_2018,MICS,Location & Sex & Wealth,Rural,Female,Quintile 2,,,,100,100,86.065926,100,91.009346,84.567078,11.898076,0,0,1.8727624,2.0113187,9.4892826,105,38,49,202,202,225,96,96,96,169,183,46,,1,1,
KGZ,Kyrgyzstan,2018,KyrgyzRepublic_2018,MICS,Location & Sex & Wealth,Rural,Female,Quintile 3,,,,98.280907,98.752045,73.188629,99.62632,89.839485,79.776276,11.947464,0,0,.17721185,1.6630771,8.7599602,123,52,64,247,247,231,114,114,114,211,208,60,,1,.98733515,
KGZ,Kyrgyzstan,2018,KyrgyzRepublic_2018,MICS,Location & Sex & Wealth,Rural,Female,Quintile 4,,,,97.586334,100,91.799973,99.701462,93.427483,91.997894,12.842943,0,0,0,1.6530559,14.153536,112,38,50,215,215,215,99,99,99,199,203,59,,1,1,
KGZ,Kyrgyzstan,2018,KyrgyzRepublic_2018,MICS,Location & Sex & Wealth,Rural,Female,Quintile 5,,,,,,,,,,,,,,,,0,1,0,2,2,2,0,0,0,7,1,1,,1,,
KGZ,Kyrgyzstan,2018,KyrgyzRepublic_2018,MICS,Location & Sex & Wealth,Rural,Male,Quintile 1,,,,100,95.958664,74.444046,98.672005,92.268295,82.976791,11.650954,0,0,1.9161354,3.522186,14.051984,118,48,49,208,208,206,84,84,84,212,212,50,,.95958662,1,
KGZ,Kyrgyzstan,2018,KyrgyzRepublic_2018,MICS,Location & Sex & Wealth,Rural,Male,Quintile 2,,,,99.049263,99.266373,85.815254,99.002434,90.70813,86.863838,11.935018,0,0,2.4105592,3.2421627,22.033949,109,48,57,222,222,216,106,106,106,205,193,50,,1,.98512071,
KGZ,Kyrgyzstan,2018,KyrgyzRepublic_2018,MICS,Location & Sex & Wealth,Rural,Male,Quintile 3,,,,98.218163,99.068672,94.335205,99.569534,91.089149,90.783867,12.254854,0,0,.71127164,3.0353687,19.925816,122,59,52,259,259,239,103,103,103,233,193,66,,.99068671,.99004412,
KGZ,Kyrgyzstan,2018,KyrgyzRepublic_2018,MICS,Location & Sex & Wealth,Rural,Male,Quintile 4,,,,98.188545,98.755775,94.142937,99.459831,84.079285,94.207718,13.015605,0,0,.20701443,1.3938411,6.1112247,121,52,54,248,248,279,109,109,109,204,227,60,,.98755777,1,
KGZ,Kyrgyzstan,2018,KyrgyzRepublic_2018,MICS,Location & Sex & Wealth,Rural,Male,Quintile 5,,,,,,,,,,,,,,,,2,1,0,2,2,2,0,0,0,4,4,0,,1,,
KGZ,Kyrgyzstan,2018,KyrgyzRepublic_2018,MICS,Location & Sex & Wealth,Urban,Female,Quintile 1,,,,,,,96.288559,85.348068,74.483017,,,,0,5.7239852,,25,12,11,61,61,71,29,29,29,57,46,18,,1,.91894841,
KGZ,Kyrgyzstan,2018,KyrgyzRepublic_2018,MICS,Location & Sex & Wealth,Urban,Female,Quintile 2,,,,,,,100,85.967506,82.672653,,,,0,8.6248569,,26,13,14,49,49,62,22,22,22,43,42,10,,1,1,
KGZ,Kyrgyzstan,2018,KyrgyzRepublic_2018,MICS,Location & Sex & Wealth,Urban,Female,Quintile 3,,,,100,,,98.775406,92.455254,83.492775,12.863716,0,0,3.076766,9.2002335,,33,23,23,88,88,87,40,40,40,56,61,19,,1,1,
KGZ,Kyrgyzstan,2018,KyrgyzRepublic_2018,MICS,Location & Sex & Wealth,Urban,Female,Quintile 4,,,,100,99.563866,82.420776,99.865761,92.625275,87.539963,12.5928,0,0,1.0403832,2.5915973,17.799858,67,59,67,210,210,231,110,110,110,123,116,37,,.99563867,1,
KGZ,Kyrgyzstan,2018,KyrgyzRepublic_2018,MICS,Location & Sex & Wealth,Urban,Female,Quintile 5,,,,100,98.879478,95.057892,99.626213,95.119858,95.954292,14.006993,0,0,1.009964,1.3266029,3.2220762,121,124,132,400,400,393,197,197,197,223,204,76,,.9887948,1,
KGZ,Kyrgyzstan,2018,KyrgyzRepublic_2018,MICS,Location & Sex & Wealth,Urban,Male,Quintile 1,,,,,,,95.043701,89.821747,75.396355,,,,3.1465211,3.0743399,,18,15,8,45,45,42,16,16,16,64,41,14,,1,.74542236,
KGZ,Kyrgyzstan,2018,KyrgyzRepublic_2018,MICS,Location & Sex & Wealth,Urban,Male,Quintile 2,,,,,,,97.947655,93.425583,76.205421,,,,2.1878102,2.1267121,,25,11,14,41,41,50,23,23,23,43,39,7,,1,1,
KGZ,Kyrgyzstan,2018,KyrgyzRepublic_2018,MICS,Location & Sex & Wealth,Urban,Male,Quintile 3,,,,100,,,100,92.60968,71.279091,,,,1.0040996,1.3745223,,41,20,12,72,72,72,27,27,27,67,77,17,,1,1,
KGZ,Kyrgyzstan,2018,KyrgyzRepublic_2018,MICS,Location & Sex & Wealth,Urban,Male,Quintile 4,,,,100,100,90.598991,100,88.595543,82.90905,12.164755,0,0,.3563295,1.5694102,7.0997267,75,54,50,213,213,211,95,95,95,154,132,48,,1,.9720844,
