"iso_code3","year","grade","level","survey","category","Language","Location","Sex","Wealth","rlevel2_m","rlevel3_m","rlevel4_m","rlevel2_se","rlevel3_se","rlevel4_se","rlevel2_no","rlevel3_no","rlevel4_no"
"EGY",2021,4,"Primary","PIRLS","Location & Wealth",,"Urban",,1,0.3773,0.1572,0.0408,0.0345,0.0219,0.0096,759,331,81
"EGY",2021,4,"Primary","PIRLS","Location & Wealth",,"Urban",,2,0.4297,0.19,0.0397,0.0317,0.0228,0.0124,326,151,29
"EGY",2021,4,"Primary","PIRLS","Location & Wealth",,"Urban",,3,0.4071,0.1648,0.0424,0.0275,0.0208,0.0108,596,253,72
"EGY",2021,4,"Primary","PIRLS","Location & Wealth",,"Urban",,4,0.4928,0.2256,0.0554,0.025,0.0187,0.0131,606,282,74
"EGY",2021,4,"Primary","PIRLS","Location & Wealth",,"Urban",,5,0.5745,0.2627,0.0775,0.0296,0.0221,0.0142,721,333,108
"EGY",2021,4,"Primary","PIRLS","Location & Wealth",,"Rural",,1,0.3157,0.14,0.0317,0.1025,0.0631,0.0219,51,27,8
"EGY",2021,4,"Primary","PIRLS","Location & Wealth",,"Rural",,2,0.4662,0.1901,0.0535,0.1242,0.109,0.0432,24,7,2
"EGY",2021,4,"Primary","PIRLS","Location & Wealth",,"Rural",,3,0.4921,0.2954,0.075,0.1373,0.1304,0.0648,27,19,2
"EGY",2021,4,"Primary","PIRLS","Location & Wealth",,"Rural",,4,0.4904,0.2707,0.083,0.1574,0.1361,0.0906,16,11,3
"EGY",2021,4,"Primary","PIRLS","Location & Wealth",,"Rural",,5,0.8089,0.3949,0.1168,0.1328,0.1647,0.0833,13,7,3
"ESP",2021,4,"Primary","PIRLS","Location & Wealth",,"Urban",,1,0.9201,0.6133,0.1952,0.0154,0.0247,0.0195,1822,1259,434
"ESP",2021,4,"Primary","PIRLS","Location & Wealth",,"Urban",,2,0.9434,0.6984,0.2614,0.0125,0.0197,0.0233,1208,914,378
"ESP",2021,4,"Primary","PIRLS","Location & Wealth",,"Urban",,3,0.9584,0.7718,0.3535,0.0072,0.0203,0.0197,1803,1522,745
"ESP",2021,4,"Primary","PIRLS","Location & Wealth",,"Urban",,4,0.9772,0.8525,0.4314,0.0076,0.0178,0.025,1425,1267,681
"ESP",2021,4,"Primary","PIRLS","Location & Wealth",,"Urban",,5,0.9864,0.9087,0.5805,0.0058,0.0129,0.0234,1465,1377,922
"FIN",2021,4,"Primary","PIRLS","Location & Wealth",,"Urban",,1,0.9293,0.7299,0.3625,0.015,0.0211,0.0202,1308,1000,487
"FIN",2021,4,"Primary","PIRLS","Location & Wealth",,"Urban",,2,0.9813,0.8802,0.5452,0.0054,0.0152,0.0197,987,886,554
"FIN",2021,4,"Primary","PIRLS","Location & Wealth",,"Urban",,3,0.9845,0.9024,0.6071,0.0056,0.0129,0.021,1393,1268,870
"FIN",2021,4,"Primary","PIRLS","Location & Wealth",,"Urban",,4,0.9891,0.927,0.6945,0.0048,0.0148,0.0359,578,538,407
"FIN",2021,4,"Primary","PIRLS","Location & Wealth",,"Urban",,5,0.9897,0.9461,0.7599,0.005,0.0088,0.0203,1026,976,767
"FIN",2021,4,"Primary","PIRLS","Location & Wealth",,"Rural",,1,0.9757,0.814,0.3986,0.015,0.0422,0.055,299,245,125
"FIN",2021,4,"Primary","PIRLS","Location & Wealth",,"Rural",,2,0.986,0.8475,0.4713,0.014,0.036,0.0458,218,184,101
"FIN",2021,4,"Primary","PIRLS","Location & Wealth",,"Rural",,3,0.9625,0.8855,0.5377,0.0175,0.0357,0.0584,238,218,131
"FIN",2021,4,"Primary","PIRLS","Location & Wealth",,"Rural",,4,0.9901,0.8316,0.4791,0.0103,0.0782,0.0961,105,93,67
"FIN",2021,4,"Primary","PIRLS","Location & Wealth",,"Rural",,5,0.993,0.9265,0.7089,0.0115,0.0424,0.0753,126,122,92
"FRA",2021,4,"Primary","PIRLS","Location & Wealth",,"Urban",,1,0.8791,0.5306,0.1267,0.0148,0.026,0.0186,920,577,132
"FRA",2021,4,"Primary","PIRLS","Location & Wealth",,"Urban",,2,0.946,0.7095,0.2123,0.0118,0.0239,0.0215,678,511,162
"FRA",2021,4,"Primary","PIRLS","Location & Wealth",,"Urban",,3,0.9713,0.7904,0.3178,0.0092,0.0207,0.0224,698,576,237
"FRA",2021,4,"Primary","PIRLS","Location & Wealth",,"Urban",,4,0.987,0.8956,0.5089,0.0044,0.012,0.0247,1070,963,547
"FRA",2021,4,"Primary","PIRLS","Location & Wealth",,"Urban",,5,0.9941,0.9374,0.6541,0.0036,0.0147,0.0307,643,608,423
"FRA",2021,4,"Primary","PIRLS","Location & Wealth",,"Rural",,1,0.8868,0.5614,0.1591,0.0569,0.085,0.0482,93,62,15
"FRA",2021,4,"Primary","PIRLS","Location & Wealth",,"Rural",,2,0.9418,0.6766,0.2448,0.0341,0.0837,0.0864,65,44,13
"FRA",2021,4,"Primary","PIRLS","Location & Wealth",,"Rural",,3,0.9913,0.7773,0.2902,0.0124,0.0592,0.0709,79,63,25
"FRA",2021,4,"Primary","PIRLS","Location & Wealth",,"Rural",,4,0.9912,0.8257,0.4495,0.0089,0.0443,0.0634,112,93,53
"FRA",2021,4,"Primary","PIRLS","Location & Wealth",,"Rural",,5,1,0.9674,0.5565,0,0.0375,0.0977,36,34,19
"GEO",2021,4,"Primary","PIRLS","Location & Wealth",,"Urban",,1,0.7665,0.4429,0.1325,0.0237,0.0294,0.0232,728,411,130
"GEO",2021,4,"Primary","PIRLS","Location & Wealth",,"Urban",,2,0.8833,0.5737,0.2022,0.0161,0.0287,0.0165,833,571,199
"GEO",2021,4,"Primary","PIRLS","Location & Wealth",,"Urban",,3,0.9104,0.6647,0.2904,0.0121,0.0239,0.0207,882,654,288
"GEO",2021,4,"Primary","PIRLS","Location & Wealth",,"Urban",,4,0.9338,0.72,0.3123,0.0103,0.0203,0.0261,871,681,305
"GEO",2021,4,"Primary","PIRLS","Location & Wealth",,"Urban",,5,0.9452,0.7743,0.4126,0.0123,0.0193,0.0235,912,750,399
"GEO",2021,4,"Primary","PIRLS","Location & Wealth",,"Rural",,1,0.7913,0.5586,0.1608,0.0647,0.0832,0.062,55,43,11
"GEO",2021,4,"Primary","PIRLS","Location & Wealth",,"Rural",,2,0.8768,0.4869,0.2415,0.1137,0.1653,0.1234,28,16,11
"GEO",2021,4,"Primary","PIRLS","Location & Wealth",,"Rural",,3,0.8614,0.6987,0.3797,0.0928,0.1316,0.1386,18,15,8
"GEO",2021,4,"Primary","PIRLS","Location & Wealth",,"Rural",,4,0.8647,0.6646,0.3022,0.1133,0.1627,0.1334,11,8,3
"GEO",2021,4,"Primary","PIRLS","Location & Wealth",,"Rural",,5,1,0.8975,0.3163,0,0.1792,0.2047,7,7,3
"HKG",2021,4,"Primary","PIRLS","Location & Wealth",,"Urban",,1,0.9661,0.8724,0.5428,0.0088,0.0183,0.0255,812,744,466
"HKG",2021,4,"Primary","PIRLS","Location & Wealth",,"Urban",,2,0.9874,0.9249,0.6553,0.0053,0.0125,0.0293,841,791,559
"HKG",2021,4,"Primary","PIRLS","Location & Wealth",,"Urban",,3,0.9927,0.9455,0.7413,0.0042,0.0127,0.0276,592,567,452
"HKG",2021,4,"Primary","PIRLS","Location & Wealth",,"Urban",,4,0.9937,0.9526,0.7479,0.0042,0.0142,0.0243,676,644,521
"HKG",2021,4,"Primary","PIRLS","Location & Wealth",,"Urban",,5,0.9946,0.9707,0.8239,0.0047,0.0086,0.0246,738,721,615
"HRV",2021,4,"Primary","PIRLS","Location & Wealth",,"Urban",,1,0.9632,0.7783,0.3525,0.011,0.022,0.0265,795,639,309
"HRV",2021,4,"Primary","PIRLS","Location & Wealth",,"Urban",,2,0.9775,0.8627,0.4967,0.0097,0.0197,0.033,657,589,331
"HRV",2021,4,"Primary","PIRLS","Location & Wealth",,"Urban",,3,0.991,0.9178,0.6366,0.0042,0.0151,0.0261,979,905,634
"HRV",2021,4,"Primary","PIRLS","Location & Wealth",,"Urban",,4,0.996,0.972,0.728,0.004,0.0088,0.0343,382,372,281
"HRV",2021,4,"Primary","PIRLS","Location & Wealth",,"Urban",,5,0.9972,0.9658,0.7784,0.0025,0.0099,0.0212,676,661,527
"HRV",2021,4,"Primary","PIRLS","Location & Wealth",,"Rural",,1,1,0.7611,0.2667,0,0.1699,0.1836,10,8,2
"HRV",2021,4,"Primary","PIRLS","Location & Wealth",,"Rural",,2,1,0.9194,0.4528,0,0.1714,0.1415,6,5,2
"HUN",2021,4,"Primary","PIRLS","Location & Wealth",,"Urban",,1,0.8347,0.5627,0.2372,0.0302,0.0303,0.0245,781,556,239
"HUN",2021,4,"Primary","PIRLS","Location & Wealth",,"Urban",,2,0.9766,0.8331,0.4992,0.0075,0.0222,0.0212,733,645,380
"HUN",2021,4,"Primary","PIRLS","Location & Wealth",,"Urban",,3,0.9871,0.9186,0.63,0.0059,0.0152,0.025,587,551,388
"HUN",2021,4,"Primary","PIRLS","Location & Wealth",,"Urban",,4,0.9948,0.924,0.6605,0.0041,0.014,0.0421,633,594,445
"HUN",2021,4,"Primary","PIRLS","Location & Wealth",,"Urban",,5,0.9958,0.965,0.7945,0.0034,0.0099,0.0217,727,705,585
"HUN",2021,4,"Primary","PIRLS","Location & Wealth",,"Rural",,1,0.9172,0.5797,0.0947,0.0815,0.3055,0.1699,16,9,0
"HUN",2021,4,"Primary","PIRLS","Location & Wealth",,"Rural",,2,0.9147,0.6806,0.2318,0.0672,0.3047,0.3353,5,3,1
"HUN",2021,4,"Primary","PIRLS","Location & Wealth",,"Rural",,3,1,0.8635,0.6294,0,0.1236,0.3249,6,4,3
"IRL",2021,4,"Primary","PIRLS","Location & Wealth",,"Urban",,1,0.9534,0.8119,0.4425,0.0135,0.0219,0.0239,915,785,440
"IRL",2021,4,"Primary","PIRLS","Location & Wealth",,"Urban",,2,0.9908,0.9279,0.6279,0.0045,0.0148,0.0252,648,600,413
"IRL",2021,4,"Primary","PIRLS","Location & Wealth",,"Urban",,3,0.9891,0.9505,0.7181,0.0056,0.0097,0.0244,747,722,561
"IRL",2021,4,"Primary","PIRLS","Location & Wealth",,"Urban",,4,0.9963,0.9757,0.8043,0.0024,0.0062,0.0221,742,725,607
"IRL",2021,4,"Primary","PIRLS","Location & Wealth",,"Urban",,5,0.9959,0.9792,0.8935,0.004,0.0077,0.015,713,701,639
"IRL",2021,4,"Primary","PIRLS","Location & Wealth",,"Rural",,1,0.968,0.8455,0.5187,0.0214,0.0505,0.0879,76,65,38
"IRL",2021,4,"Primary","PIRLS","Location & Wealth",,"Rural",,2,1,0.9625,0.7508,0,0.0289,0.0567,74,70,54
"IRL",2021,4,"Primary","PIRLS","Location & Wealth",,"Rural",,3,0.9866,0.9425,0.7683,0.0136,0.0263,0.0528,108,103,85
"IRL",2021,4,"Primary","PIRLS","Location & Wealth",,"Rural",,4,0.9948,0.9772,0.7985,0.0082,0.0183,0.0502,99,95,79
"IRL",2021,4,"Primary","PIRLS","Location & Wealth",,"Rural",,5,1,0.9491,0.8576,0,0.0398,0.0462,84,80,74
"IRN",2021,4,"Primary","PIRLS","Location & Wealth",,"Urban",,1,0.3967,0.1161,0.0162,0.0261,0.0119,0.0043,682,225,33
"IRN",2021,4,"Primary","PIRLS","Location & Wealth",,"Urban",,2,0.5354,0.2071,0.0264,0.0287,0.0224,0.0079,405,155,25
"IRN",2021,4,"Primary","PIRLS","Location & Wealth",,"Urban",,3,0.6345,0.294,0.0576,0.0268,0.0237,0.0106,803,387,85
"IRN",2021,4,"Primary","PIRLS","Location & Wealth",,"Urban",,4,0.722,0.4084,0.1006,0.0232,0.0278,0.0149,865,489,128
"IRN",2021,4,"Primary","PIRLS","Location & Wealth",,"Urban",,5,0.8383,0.5519,0.1697,0.0217,0.0292,0.0171,774,522,168
"IRN",2021,4,"Primary","PIRLS","Location & Wealth",,"Rural",,1,0.2549,0.0812,0.0097,0.0763,0.0412,0.0083,41,12,2
"IRN",2021,4,"Primary","PIRLS","Location & Wealth",,"Rural",,2,0.2431,0.1169,0.0101,0.1262,0.0759,0.0325,8,5,0
"IRN",2021,4,"Primary","PIRLS","Location & Wealth",,"Rural",,3,0.5174,0.3029,0.1221,0.1194,0.128,0.1483,10,4,1
"IRN",2021,4,"Primary","PIRLS","Location & Wealth",,"Rural",,4,0.6259,0.3908,0.0466,0.2118,0.2149,0.099,8,3,0
"ISR",2021,4,"Primary","PIRLS","Location & Wealth",,"Urban",,1,0.7628,0.4642,0.1492,0.0349,0.0398,0.0221,436,255,88
"ISR",2021,4,"Primary","PIRLS","Location & Wealth",,"Urban",,2,0.8909,0.649,0.2765,0.0148,0.028,0.0227,575,414,175
"ISR",2021,4,"Primary","PIRLS","Location & Wealth",,"Urban",,3,0.9303,0.7502,0.4136,0.0132,0.021,0.0227,608,493,264
"ISR",2021,4,"Primary","PIRLS","Location & Wealth",,"Urban",,4,0.9612,0.81,0.5048,0.0112,0.0177,0.0223,560,469,297
"ISR",2021,4,"Primary","PIRLS","Location & Wealth",,"Urban",,5,0.9798,0.9185,0.6674,0.0086,0.0156,0.029,400,372,266
"ISR",2021,4,"Primary","PIRLS","Location & Wealth",,"Rural",,1,0.6348,0.3513,0.0889,0.1144,0.1005,0.0537,39,19,5
"ISR",2021,4,"Primary","PIRLS","Location & Wealth",,"Rural",,2,0.8165,0.4425,0.1247,0.0852,0.1026,0.0938,33,18,5
"ISR",2021,4,"Primary","PIRLS","Location & Wealth",,"Rural",,3,0.792,0.5847,0.3817,0.1293,0.1391,0.1348,21,16,10
"ISR",2021,4,"Primary","PIRLS","Location & Wealth",,"Rural",,4,0.9152,0.7376,0.4415,0.0424,0.1107,0.1329,20,15,10
"ISR",2021,4,"Primary","PIRLS","Location & Wealth",,"Rural",,5,0.9676,0.7066,0.4912,0.082,0.1109,0.1796,13,9,6
"ITA",2021,4,"Primary","PIRLS","Location & Wealth",,"Urban",,1,0.9424,0.6837,0.2275,0.0138,0.0204,0.0203,760,569,196
"ITA",2021,4,"Primary","PIRLS","Location & Wealth",,"Urban",,2,0.9746,0.8163,0.3959,0.0064,0.0145,0.0209,1004,850,400
"ITA",2021,4,"Primary","PIRLS","Location & Wealth",,"Urban",,3,0.9822,0.87,0.4875,0.0062,0.0146,0.0231,654,577,335
"ITA",2021,4,"Primary","PIRLS","Location & Wealth",,"Urban",,4,0.9875,0.9087,0.5546,0.0051,0.0119,0.0228,914,846,534
"ITA",2021,4,"Primary","PIRLS","Location & Wealth",,"Urban",,5,0.9958,0.9498,0.6965,0.0036,0.0106,0.0286,686,656,488
"ITA",2021,4,"Primary","PIRLS","Location & Wealth",,"Rural",,1,0.9364,0.665,0.246,0.0208,0.0613,0.0552,194,143,60
"ITA",2021,4,"Primary","PIRLS","Location & Wealth",,"Rural",,2,0.9652,0.7915,0.3601,0.0151,0.0362,0.0469,278,236,111
"ITA",2021,4,"Primary","PIRLS","Location & Wealth",,"Rural",,3,0.9882,0.8674,0.5041,0.0128,0.0326,0.0505,155,136,79
"ITA",2021,4,"Primary","PIRLS","Location & Wealth",,"Rural",,4,0.998,0.9426,0.5391,0.0045,0.0258,0.0464,170,161,86
"ITA",2021,4,"Primary","PIRLS","Location & Wealth",,"Rural",,5,1,0.9677,0.714,0,0.031,0.0527,108,105,80
"JOR",2021,4,"Primary","PIRLS","Location & Wealth",,"Urban",,1,0.3127,0.1123,0.0205,0.0273,0.0179,0.0076,414,151,25
"JOR",2021,4,"Primary","PIRLS","Location & Wealth",,"Urban",,2,0.3712,0.1348,0.0262,0.0294,0.0205,0.0089,332,127,30
"JOR",2021,4,"Primary","PIRLS","Location & Wealth",,"Urban",,3,0.441,0.1896,0.0448,0.0283,0.0241,0.0114,373,170,40
"JOR",2021,4,"Primary","PIRLS","Location & Wealth",,"Urban",,4,0.5175,0.2484,0.0682,0.0263,0.0232,0.0151,569,253,64
"JOR",2021,4,"Primary","PIRLS","Location & Wealth",,"Urban",,5,0.6604,0.3775,0.1104,0.0274,0.0254,0.0165,589,330,94
"JOR",2021,4,"Primary","PIRLS","Location & Wealth",,"Rural",,1,0.3717,0.1381,0.0129,0.1527,0.0855,0.0101,67,25,4
"JOR",2021,4,"Primary","PIRLS","Location & Wealth",,"Rural",,2,0.4817,0.1333,0.0014,0.2066,0.117,0.0048,24,8,0
"JOR",2021,4,"Primary","PIRLS","Location & Wealth",,"Rural",,3,0.4694,0.1988,0.0218,0.2133,0.1409,0.0548,23,11,1
"JOR",2021,4,"Primary","PIRLS","Location & Wealth",,"Rural",,4,0.6753,0.2634,0.0294,0.1181,0.0711,0.0452,33,14,2
"JOR",2021,4,"Primary","PIRLS","Location & Wealth",,"Rural",,5,0.7993,0.3537,0.0809,0.1437,0.1911,0.0861,24,7,1
"KAZ",2021,4,"Primary","PIRLS","Location & Wealth",,"Urban",,1,0.8555,0.571,0.2011,0.0146,0.0243,0.0193,1378,936,332
"KAZ",2021,4,"Primary","PIRLS","Location & Wealth",,"Urban",,2,0.9,0.6597,0.2561,0.0119,0.0195,0.0175,1406,1033,406
"KAZ",2021,4,"Primary","PIRLS","Location & Wealth",,"Urban",,3,0.917,0.7034,0.2887,0.0161,0.0218,0.0226,813,625,280
"KAZ",2021,4,"Primary","PIRLS","Location & Wealth",,"Urban",,4,0.9356,0.7092,0.3254,0.0139,0.0232,0.0243,1272,981,458
"KAZ",2021,4,"Primary","PIRLS","Location & Wealth",,"Urban",,5,0.9681,0.8019,0.4281,0.0115,0.022,0.0328,712,594,347
"KAZ",2021,4,"Primary","PIRLS","Location & Wealth",,"Rural",,1,0.8924,0.6217,0.2173,0.0407,0.0615,0.0532,188,130,36
"KAZ",2021,4,"Primary","PIRLS","Location & Wealth",,"Rural",,2,0.9049,0.591,0.2038,0.046,0.065,0.0479,120,84,29
"KAZ",2021,4,"Primary","PIRLS","Location & Wealth",,"Rural",,3,0.9264,0.6599,0.2978,0.0551,0.0793,0.0971,54,40,19
"KAZ",2021,4,"Primary","PIRLS","Location & Wealth",,"Rural",,4,0.9392,0.703,0.2605,0.0335,0.0801,0.1063,65,52,17
"KAZ",2021,4,"Primary","PIRLS","Location & Wealth",,"Rural",,5,0.9285,0.7086,0.2897,0.0516,0.1316,0.0804,38,31,12
"LTU",2021,4,"Primary","PIRLS","Location & Wealth",,"Urban",,1,0.9619,0.8006,0.4867,0.0123,0.0341,0.0403,280,234,149
"LTU",2021,4,"Primary","PIRLS","Location & Wealth",,"Urban",,2,0.969,0.8819,0.5582,0.0151,0.0314,0.0423,215,196,136
"LTU",2021,4,"Primary","PIRLS","Location & Wealth",,"Urban",,3,0.9765,0.9225,0.7032,0.0147,0.0243,0.0476,151,141,108
"LTU",2021,4,"Primary","PIRLS","Location & Wealth",,"Urban",,4,0.9872,0.9407,0.6951,0.0097,0.0242,0.0343,182,171,136
"LTU",2021,4,"Primary","PIRLS","Location & Wealth",,"Urban",,5,1,0.9647,0.7986,0,0.0189,0.0399,124,121,99
"LVA",2021,4,"Primary","PIRLS","Location & Wealth",,"Urban",,1,0.9137,0.6823,0.2612,0.0143,0.0225,0.0206,821,611,261
"LVA",2021,4,"Primary","PIRLS","Location & Wealth",,"Urban",,2,0.9584,0.8009,0.4248,0.0124,0.0266,0.0288,585,497,270
"LVA",2021,4,"Primary","PIRLS","Location & Wealth",,"Urban",,3,0.9546,0.8294,0.4672,0.0151,0.0273,0.0287,937,838,502
"LVA",2021,4,"Primary","PIRLS","Location & Wealth",,"Urban",,4,0.9778,0.8962,0.5609,0.0111,0.0202,0.0234,697,644,427
"LVA",2021,4,"Primary","PIRLS","Location & Wealth",,"Urban",,5,0.9774,0.8935,0.6056,0.0151,0.0272,0.0388,466,440,327
"LVA",2021,4,"Primary","PIRLS","Location & Wealth",,"Rural",,1,0.8326,0.5725,0.2516,0.0729,0.1337,0.0914,43,31,13
"LVA",2021,4,"Primary","PIRLS","Location & Wealth",,"Rural",,2,0.8907,0.7087,0.2247,0.0813,0.104,0.099,19,17,5
"LVA",2021,4,"Primary","PIRLS","Location & Wealth",,"Rural",,3,0.9453,0.8014,0.3369,0.0681,0.1157,0.1269,17,13,5
"LVA",2021,4,"Primary","PIRLS","Location & Wealth",,"Rural",,4,1,0.6601,0.3021,0,0.2711,0.2187,6,2,2
"MAC",2021,4,"Primary","PIRLS","Location & Wealth",,"Urban",,1,0.9361,0.7581,0.337,0.0091,0.017,0.0168,1002,822,372
"MAC",2021,4,"Primary","PIRLS","Location & Wealth",,"Urban",,2,0.9501,0.7809,0.394,0.0064,0.0111,0.0167,1285,1070,538
"MAC",2021,4,"Primary","PIRLS","Location & Wealth",,"Urban",,3,0.9565,0.8226,0.448,0.0097,0.0161,0.0217,813,697,396
"MAC",2021,4,"Primary","PIRLS","Location & Wealth",,"Urban",,4,0.977,0.8643,0.5135,0.0062,0.0152,0.0187,835,750,448
"MAC",2021,4,"Primary","PIRLS","Location & Wealth",,"Urban",,5,0.988,0.9022,0.5925,0.006,0.0118,0.0153,948,867,572
"MKD",2021,4,"Primary","PIRLS","Location & Wealth",,"Urban",,1,0.4975,0.1939,0.0306,0.0363,0.0318,0.0123,282,117,15
"MKD",2021,4,"Primary","PIRLS","Location & Wealth",,"Urban",,2,0.6284,0.2992,0.0656,0.0404,0.043,0.0215,266,141,31
"MKD",2021,4,"Primary","PIRLS","Location & Wealth",,"Urban",,3,0.7617,0.4259,0.1018,0.0275,0.0332,0.0155,472,256,63
"MKD",2021,4,"Primary","PIRLS","Location & Wealth",,"Urban",,4,0.8565,0.5161,0.1471,0.0218,0.036,0.0213,369,236,66
"MKD",2021,4,"Primary","PIRLS","Location & Wealth",,"Urban",,5,0.8793,0.6094,0.2367,0.0222,0.0325,0.0244,488,326,125
"MKD",2021,4,"Primary","PIRLS","Location & Wealth",,"Rural",,1,0.4064,0.1145,0.0321,0.1105,0.0637,0.0377,23,6,2
"MKD",2021,4,"Primary","PIRLS","Location & Wealth",,"Rural",,2,0.7515,0.3813,0.0229,0.1352,0.1425,0.0399,20,9,1
"MKD",2021,4,"Primary","PIRLS","Location & Wealth",,"Rural",,3,0.74,0.3814,0.1012,0.1303,0.2176,0.1241,11,5,1
"MKD",2021,4,"Primary","PIRLS","Location & Wealth",,"Rural",,4,0.9266,0.4332,0.0301,0.119,0.3326,0.0906,8,4,0
"MLT",2021,4,"Primary","PIRLS","Location & Wealth",,"Urban",,1,0.8278,0.5184,0.1934,0.0224,0.0282,0.0203,380,241,88
"MLT",2021,4,"Primary","PIRLS","Location & Wealth",,"Urban",,2,0.9342,0.7224,0.322,0.015,0.0225,0.022,534,418,179
"MLT",2021,4,"Primary","PIRLS","Location & Wealth",,"Urban",,3,0.9376,0.7474,0.3836,0.0161,0.0269,0.0277,454,360,178
"MLT",2021,4,"Primary","PIRLS","Location & Wealth",,"Urban",,4,0.9617,0.8239,0.5526,0.0094,0.0252,0.0342,390,335,227
"MLT",2021,4,"Primary","PIRLS","Location & Wealth",,"Urban",,5,0.979,0.8974,0.608,0.0096,0.0208,0.0271,306,279,193
"MLT",2021,4,"Primary","PIRLS","Location & Wealth",,"Rural",,1,0.9768,0.6608,0.2304,0.1418,0.3958,0.2063,6,5,1
"MLT",2021,4,"Primary","PIRLS","Location & Wealth",,"Rural",,2,0.8798,0.4705,0,0.1264,0.3423,0,6,3,0
"MNE",2021,4,"Primary","PIRLS","Location & Wealth",,"Urban",,1,0.7566,0.3876,0.0925,0.023,0.0211,0.0134,643,325,71
"MNE",2021,4,"Primary","PIRLS","Location & Wealth",,"Urban",,2,0.8396,0.5097,0.141,0.0163,0.0226,0.0172,617,377,103
"MNE",2021,4,"Primary","PIRLS","Location & Wealth",,"Urban",,3,0.8903,0.6049,0.1946,0.0136,0.021,0.0176,655,437,132
"MNE",2021,4,"Primary","PIRLS","Location & Wealth",,"Urban",,4,0.9316,0.7024,0.2886,0.0108,0.0166,0.0171,900,678,284
"MNE",2021,4,"Primary","PIRLS","Location & Wealth",,"Urban",,5,0.9587,0.7873,0.3725,0.0099,0.0245,0.0264,551,458,207
"MNE",2021,4,"Primary","PIRLS","Location & Wealth",,"Rural",,1,0.7219,0.3741,0.0977,0.0525,0.0486,0.0241,85,45,13
"MNE",2021,4,"Primary","PIRLS","Location & Wealth",,"Rural",,2,0.8179,0.4032,0.1721,0.0807,0.0994,0.085,21,9,5
"MNE",2021,4,"Primary","PIRLS","Location & Wealth",,"Rural",,3,0.7816,0.4779,0.2209,0.0722,0.0992,0.0796,28,19,10
"MNE",2021,4,"Primary","PIRLS","Location & Wealth",,"Rural",,5,1,0.5691,0.1843,0,0.2691,0.1698,6,3,1
"NLD",2021,4,"Primary","PIRLS","Location & Wealth",,"Urban",,1,0.9484,0.7009,0.2387,0.0169,0.0374,0.0334,327,241,97
"NLD",2021,4,"Primary","PIRLS","Location & Wealth",,"Urban",,2,0.98,0.8428,0.409,0.0105,0.027,0.0386,359,313,159
"NLD",2021,4,"Primary","PIRLS","Location & Wealth",,"Urban",,3,0.9877,0.8563,0.4891,0.0103,0.035,0.0533,182,164,101
"NLD",2021,4,"Primary","PIRLS","Location & Wealth",,"Urban",,4,0.9895,0.8911,0.5598,0.0061,0.0306,0.0385,328,299,190
"NLD",2021,4,"Primary","PIRLS","Location & Wealth",,"Urban",,5,0.9932,0.9455,0.6258,0.0136,0.0211,0.0446,219,212,141
"NLD",2021,4,"Primary","PIRLS","Location & Wealth",,"Rural",,1,1,0.9858,0.7974,0,0.0532,0.205,13,13,9
"NLD",2021,4,"Primary","PIRLS","Location & Wealth",,"Rural",,2,1,0.9951,0.5958,0,0.0182,0.1586,16,16,9
"NLD",2021,4,"Primary","PIRLS","Location & Wealth",,"Rural",,3,1,0.7473,0.3744,0,0.1724,0.28,9,7,4
"NOR",2021,4,"Primary","PIRLS","Location & Wealth",,"Urban",,1,0.9316,0.68,0.292,0.0146,0.0199,0.0154,745,546,241
"NOR",2021,4,"Primary","PIRLS","Location & Wealth",,"Urban",,2,0.9681,0.819,0.4561,0.0094,0.0188,0.0273,569,482,266
"NOR",2021,4,"Primary","PIRLS","Location & Wealth",,"Urban",,3,0.9795,0.8698,0.553,0.0069,0.014,0.03,822,736,484
"NOR",2021,4,"Primary","PIRLS","Location & Wealth",,"Urban",,4,0.9862,0.9053,0.6258,0.0068,0.0114,0.023,888,817,587
"NOR",2021,4,"Primary","PIRLS","Location & Wealth",,"Urban",,5,0.993,0.9412,0.7142,0.0055,0.0116,0.0307,490,467,363
"NOR",2021,4,"Primary","PIRLS","Location & Wealth",,"Rural",,1,0.9042,0.6807,0.2829,0.0251,0.0453,0.0361,228,173,80
"NOR",2021,4,"Primary","PIRLS","Location & Wealth",,"Rural",,2,0.967,0.8109,0.4244,0.0236,0.0371,0.0462,170,138,75
"NOR",2021,4,"Primary","PIRLS","Location & Wealth",,"Rural",,3,0.9549,0.8142,0.4202,0.0161,0.0385,0.0403,218,189,102
"NOR",2021,4,"Primary","PIRLS","Location & Wealth",,"Rural",,4,0.9762,0.8595,0.5667,0.0182,0.0427,0.0561,194,177,115
"NOR",2021,4,"Primary","PIRLS","Location & Wealth",,"Rural",,5,0.9586,0.8946,0.6602,0.0326,0.0497,0.0703,72,66,46
"NZL",2021,4,"Primary","PIRLS","Location & Wealth",,"Urban",,1,0.8558,0.6174,0.3012,0.0251,0.0318,0.0275,372,279,138
"NZL",2021,4,"Primary","PIRLS","Location & Wealth",,"Urban",,2,0.901,0.717,0.4097,0.0286,0.0387,0.0376,288,238,141
"NZL",2021,4,"Primary","PIRLS","Location & Wealth",,"Urban",,3,0.9223,0.8224,0.5537,0.0186,0.0264,0.0264,403,362,247
