iso_code3,country,year,country_year,survey,category,location,sex,wealth,region,ethnicity,religion,comp_prim_v2,comp_lowsec_v2,comp_upsec_v2,comp_prim_1524,comp_lowsec_1524,comp_upsec_2029,eduyears_2024,edu2_2024,edu4_2024,eduout_prim,eduout_lowsec,eduout_upsec,comp_prim_v2_no,comp_lowsec_v2_no,comp_upsec_v2_no,comp_prim_1524_no,comp_lowsec_1524_no,comp_upsec_2029_no,eduyears_2024_no,edu2_2024_no,edu4_2024_no,eduout_prim_no,eduout_lowsec_no,eduout_upsec_no,year_uis,cy,_merge
MDG,Madagascar,2018,Madagascar_2018,MICS,Location & Sex & Wealth,Urban,Female,Quintile 5,,,,90.265839,56.455147,19.39867,91.497162,52.037163,18.432369,8.6405334,.33713648,3.0293531,3.4672923,11.289796,36.314194,377,407,266,1130,1130,946,465,465,465,462,500,407,,Madagascar_2018,matched (3)
MDG,Madagascar,2018,Madagascar_2018,MICS,Sex & Wealth & Region,,Female,Quintile 2,Vakinankaratra,,,39.049229,,,41.263309,4.3090076,0,3.719579,23.989452,41.203354,24.442984,39.982952,,33,26,28,83,83,71,31,31,31,102,48,24,,Madagascar_2018,matched (3)
MDG,Madagascar,2018,Madagascar_2018,MICS,Location & Sex,Rural,Male,,,,,46.239296,18.148502,7.1760683,54.951786,18.099546,6.8700209,6.1151776,7.2250271,24.158257,30.083012,42.456047,70.865402,2318,2094,1300,5623,5623,4068,1838,1838,1838,4515,3372,2237,,Madagascar_2018,matched (3)
MDG,Madagascar,2018,Madagascar_2018,MICS,Sex & Wealth & Region,,Male,Quintile 5,Analanjirofo,,,,,,93.22123,68.919739,19.584526,,,,,,,15,15,12,44,44,43,20,20,20,23,27,12,,Madagascar_2018,matched (3)
MDG,Madagascar,2018,Madagascar_2018,MICS,Sex & Wealth & Region,,Female,Quintile 2,Atsimo Atsinanana,,,34.551014,7.4263787,5.1811609,27.043518,10.034914,1.5693998,4.3826613,15.07043,56.711113,36.565613,48.236977,85.849327,55,61,30,144,144,101,37,37,37,112,68,54,,Madagascar_2018,matched (3)
MDG,Madagascar,2018,Madagascar_2018,MICS,Sex & Wealth & Region,,Male,Quintile 4,Atsimo Atsinanana,,,,,,74.880287,45.944477,,,,,,,,12,12,7,31,31,22,9,9,9,22,19,13,,Madagascar_2018,matched (3)
MDG,Madagascar,2018,Madagascar_2018,MICS,Sex & Wealth & Region,,Male,Quintile 1,Atsimo Andrefana,,,4.143312,7.2613597,,13.120742,5.2573314,2.3150368,,,,69.10305,77.455597,88.21167,78,64,29,149,149,134,19,19,19,206,137,52,,Madagascar_2018,matched (3)
MDG,Madagascar,2018,Madagascar_2018,MICS,Sex & Wealth & Region,,Female,Quintile 5,Diana,,,100,64.87793,,96.34227,54.835258,15.346267,8.4037142,0,1.6011059,6.9190683,4.6072893,21.183014,39,39,28,117,117,102,54,54,54,75,52,42,,Madagascar_2018,matched (3)
MDG,Madagascar,2018,Madagascar_2018,MICS,Sex & Wealth & Region,,Male,Quintile 3,Atsimo Andrefana,,,,,,26.140875,11.210409,5.083807,,,,73.706337,49.913795,,25,16,17,51,51,51,14,14,14,44,37,16,,Madagascar_2018,matched (3)
MDG,Madagascar,2018,Madagascar_2018,MICS,Sex & Wealth & Region,,Male,Quintile 3,Ihorombe,,,,,,44.456062,9.1054325,0,,,,34.302631,,,18,11,11,46,46,40,18,18,18,45,29,16,,Madagascar_2018,matched (3)
MDV,Maldives,2017,Maldives_2017,DHS,Wealth,,,Quintile 4,,,,99.6092,90.566628,45.409328,98.094345,88.116089,35.417248,11.099174,1.6062803,1.7472996,2.4643731,3.0476286,16.563437,185,220,236,748,748,870,413,413,413,511,161,126,,Maldives_2017,matched (3)
MDV,Maldives,2017,Maldives_2017,DHS,Sex & Region,,Male,,North Region,,,96.423195,67.013702,20.302317,94.979233,63.367844,22.399382,9.8750372,.69574958,1.9575665,.79956001,8.1123343,32.782791,117,68,55,270,270,255,108,108,108,360,136,73,,Maldives_2017,matched (3)
MDV,Maldives,2017,Maldives_2017,DHS,Region,,,,South Central,,,95.686401,86.19207,31.773096,96.341042,74.480545,23.542646,10.421828,1.5831074,1.5831074,3.7243471,5.5473838,31.866491,350,252,285,1050,1050,1208,532,532,532,1168,348,233,,Maldives_2017,matched (3)
MDV,Maldives,2017,Maldives_2017,DHS,Sex & Region,,Male,,North Central,,,98.512871,93.995491,10.318919,97.563721,76.832748,11.806572,9.5628529,2.6015432,2.6015432,2.4582841,5.4209867,53.430962,128,80,74,320,320,293,134,134,134,435,150,80,,Maldives_2017,matched (3)
MDV,Maldives,2017,Maldives_2017,DHS,Location & Sex,Urban,Female,,,,,100,96.276085,61.240124,99.191315,93.038605,48.512276,11.841633,1.194212,1.194212,1.5081333,1.866043,18.440939,141,176,175,546,546,577,284,284,284,238,98,96,,Maldives_2017,matched (3)
MDV,Maldives,2017,Maldives_2017,DHS,Sex & Wealth & Region,,Female,Quintile 2,Central Region,,,,94.333008,21.096827,97.242516,87.656815,15.051735,10.266381,1.1996193,1.1996193,1.8841846,10.674644,,24,39,43,133,133,178,78,78,78,107,38,16,,Maldives_2017,matched (3)
MDV,Maldives,2017,Maldives_2017,DHS,Location & Wealth,Urban,,Quintile 3,,,,100,,51.244713,98.907127,90.044846,46.254345,11.443353,0,0,2.4739113,,,32,28,32,98,98,93,50,50,50,32,26,22,,Maldives_2017,matched (3)
MDV,Maldives,2017,Maldives_2017,DHS,Sex & Wealth & Region,,Male,Quintile 2,Central Region,,,93.156013,80.546227,13.662929,97.048317,77.511612,10.617665,9.7583704,1.2055359,1.8264381,3.5597074,7.149797,,33,33,38,129,129,156,71,71,71,120,43,23,,Maldives_2017,matched (3)
MDV,Maldives,2017,Maldives_2017,DHS,Sex & Region,,Female,,Male,,,100,96.276085,61.240124,99.191315,93.038605,48.512276,11.841633,1.194212,1.194212,1.5081333,1.866043,18.440939,141,176,175,546,546,577,284,284,284,238,98,96,,Maldives_2017,matched (3)
MDV,Maldives,2017,Maldives_2017,DHS,Wealth & Region,,,Quintile 1,North Region,,,96.353134,69.34137,12.612045,95.665649,66.520409,13.523832,9.8762856,.73589635,1.5187042,.61048269,3.5533566,37.332344,83,65,52,240,240,236,108,108,108,277,102,54,,Maldives_2017,matched (3)
MDV,Maldives,2017,Maldives_2017,DHS,Wealth & Region,,,Quintile 3,Central Region,,,97.982147,96.002022,19.330244,98.423569,82.029366,14.980695,10.18698,.78695536,1.1021541,2.2318635,0,37.31081,43,46,72,206,206,276,132,132,132,177,42,34,,Maldives_2017,matched (3)
MDV,Maldives,2017,Maldives_2017,DHS,Sex & Wealth & Region,,Female,Quintile 5,Male,,,100,98.202393,61.725826,100,95.860382,54.668777,12.223674,0,0,1.3771431,3.6458004,15.264182,52,70,70,223,223,268,120,120,120,114,31,36,,Maldives_2017,matched (3)
MDV,Maldives,2017,Maldives_2017,DHS,Sex & Wealth & Region,,Female,Quintile 4,North Region,,,,,,,,27.39039,,,,,,,5,4,6,27,27,54,18,18,18,27,10,3,,Maldives_2017,matched (3)
MDV,Maldives,2017,Maldives_2017,DHS,Sex & Wealth & Region,,Male,Quintile 1,North Region,,,94.839317,54.234756,,92.263802,54.543739,15.907356,9.2183151,1.777702,1.777702,1.3133779,4.570899,,43,32,22,111,111,79,43,43,43,128,59,27,,Maldives_2017,matched (3)
MDV,Maldives,2017,Maldives_2017,DHS,Sex & Wealth & Region,,Male,Quintile 1,South Central,,,93.299866,82.80175,20.343693,94.926804,63.062996,16.377644,9.9689341,0,0,3.940352,5.641387,35.051338,65,50,40,169,169,144,69,69,69,233,70,43,,Maldives_2017,matched (3)
MDV,Maldives,2017,Maldives_2017,DHS,Sex & Wealth,,Male,Quintile 2,,,,93.465218,85.151703,28.802794,95.645386,73.540756,20.170958,10.243493,.91507834,1.0158975,1.9577907,6.2050385,45.758671,223,133,151,588,588,557,270,270,270,691,236,150,,Maldives_2017,matched (3)
MDV,Maldives,2017,Maldives_2017,DHS,Sex & Region,,Male,,Male,,,98.080338,90.057358,41.031067,98.333321,86.862495,38.179821,10.982768,.69553524,.69553524,2.6002078,2.6840377,22.592926,106,163,177,482,482,539,271,271,271,254,85,74,,Maldives_2017,matched (3)
MDV,Maldives,2017,Maldives_2017,DHS,Sex & Wealth & Region,,Male,Quintile 3,North Central,,,96.7836,,,96.959976,87.973282,14.083968,9.9584885,2.2734008,2.2734008,1.7539992,2.4737556,,35,25,22,94,94,93,38,38,38,122,43,22,,Maldives_2017,matched (3)
MDV,Maldives,2017,Maldives_2017,DHS,Sex & Wealth & Region,,Male,Quintile 2,South Central,,,93.055923,67.020088,20.53768,92.771744,62.767475,17.779205,9.9292231,2.0949399,2.0949399,1.2157588,9.3845387,33.695721,56,33,32,138,138,123,58,58,58,146,51,37,,Maldives_2017,matched (3)
MDV,Maldives,2017,Maldives_2017,DHS,Sex & Region,,Female,,North Region,,,98.256645,92.781792,20.872034,98.092308,81.738762,18.170603,10.4304,.34969079,1.3484054,1.2842146,5.0712709,33.161606,99,90,106,377,377,523,214,214,214,388,115,64,,Maldives_2017,matched (3)
MDV,Maldives,2017,Maldives_2017,DHS,Wealth & Region,,,Quintile 2,North Region,,,98.334625,86.606682,19.768703,97.70842,76.427292,19.261278,10.361613,0,0,1.7126063,11.139147,40.81797,69,40,42,179,179,206,84,84,84,225,77,46,,Maldives_2017,matched (3)
MDV,Maldives,2017,Maldives_2017,DHS,Wealth,,,Quintile 5,,,,100,95.616631,55.286491,100,92.285255,49.9575,11.790611,0,0,2.3046293,3.2730255,18.553711,93,134,145,405,405,503,224,224,224,243,65,62,,Maldives_2017,matched (3)
MDV,Maldives,2017,Maldives_2017,DHS,Sex & Wealth,,Female,Quintile 5,,,,100,98.202393,61.725826,100,95.860382,54.668777,12.223674,0,0,1.3771431,3.6458004,15.264182,52,70,70,223,223,268,120,120,120,114,31,36,,Maldives_2017,matched (3)
MDV,Maldives,2017,Maldives_2017,DHS,Sex & Wealth & Region,,Male,Quintile 4,Central Region,,,,,,,,12.120941,,,,,,,3,8,3,22,22,35,13,13,13,24,4,3,,Maldives_2017,matched (3)
MDV,Maldives,2017,Maldives_2017,DHS,Location & Sex & Wealth,Rural,Female,Quintile 2,,,,98.360893,92.819221,25.173565,97.91011,84.467766,17.24341,10.320841,.99565852,1.565625,2.6499379,6.429039,37.845955,183,171,208,672,672,842,375,375,375,624,205,119,,Maldives_2017,matched (3)
MDV,Maldives,2017,Maldives_2017,DHS,Wealth,,,Quintile 1,,,,96.608994,81.764351,19.068287,96.419304,73.475281,14.309427,9.9267778,1.7850395,2.1353207,2.4451544,6.2634692,43.40155,423,385,363,1325,1325,1365,638,638,638,1463,485,265,,Maldives_2017,matched (3)
MDV,Maldives,2017,Maldives_2017,DHS,Wealth & Region,,,Quintile 2,Central Region,,,94.373032,88.225151,17.75153,97.147415,82.688698,12.936767,10.026155,1.202417,1.4960271,2.8055375,8.8366222,41.2654,57,72,81,262,262,334,149,149,149,227,81,39,,Maldives_2017,matched (3)
MDV,Maldives,2017,Maldives_2017,DHS,Sex & Wealth & Region,,Female,Quintile 3,Central Region,,,,,23.733629,98.306534,87.781487,17.151525,10.298693,1.3388368,1.8750803,1.1524318,,,19,27,44,118,118,165,82,82,82,84,15,15,,Maldives_2017,matched (3)
MDV,Maldives,2017,Maldives_2017,DHS,Region,,,,North Region,,,97.266159,81.175438,20.67452,96.774666,73.963066,19.593029,10.239139,.46887007,1.5581944,1.0481157,6.7231126,32.960339,216,158,161,647,647,778,322,322,322,748,251,137,,Maldives_2017,matched (3)
MDV,Maldives,2017,Maldives_2017,DHS,Sex & Wealth & Region,,Female,Quintile 2,North Region,,,,,,98.313164,82.395813,16.627001,10.260476,0,0,2.4382503,13.380289,,26,28,27,105,105,146,59,59,59,106,37,15,,Maldives_2017,matched (3)
MDV,Maldives,2017,Maldives_2017,DHS,Location & Sex & Wealth,Urban,Male,Quintile 5,,,,100,92.774788,49.276546,100,87.859688,44.578804,11.286191,0,0,3.1483829,2.9286594,,41,64,75,182,182,235,104,104,104,127,34,26,,Maldives_2017,matched (3)
MDV,Maldives,2017,Maldives_2017,DHS,Location & Sex & Wealth,Rural,Male,Quintile 4,,,,92.663834,78.996429,,97.164169,80.018364,23.187571,10.311102,1.2582892,1.2582892,3.162118,6.419219,,35,30,26,125,125,164,68,68,68,152,30,25,,Maldives_2017,matched (3)
MDV,Maldives,2017,Maldives_2017,DHS,Sex & Wealth & Region,,Male,Quintile 4,North Central,,,,,,,,,,,,,,,5,2,2,15,15,19,8,8,8,22,4,5,,Maldives_2017,matched (3)
MDV,Maldives,2017,Maldives_2017,DHS,Sex & Wealth & Region,,Female,Quintile 4,Male,,,100,93.58654,61.717171,98.601326,89.94075,41.404697,11.585483,1.9154778,1.9154778,1.2735516,1.3323739,16.485199,64,84,79,245,245,233,123,123,123,98,51,40,,Maldives_2017,matched (3)
MDV,Maldives,2017,Maldives_2017,DHS,Location & Wealth,Rural,,Quintile 4,,,,96.963028,88.66069,28.914026,97.585556,84.580795,26.634121,10.645832,.85571474,1.8576877,3.780863,6.4506464,21.769825,78,66,81,288,288,415,167,167,167,316,77,54,,Maldives_2017,matched (3)
MDV,Maldives,2017,Maldives_2017,DHS,Wealth,,,Quintile 2,,,,95.969482,89.978561,27.90593,96.710655,79.523918,19.57395,10.255186,1.5123603,1.8497159,2.2029371,6.0091605,38.666084,416,310,363,1284,1284,1422,655,655,655,1325,446,278,,Maldives_2017,matched (3)
MDV,Maldives,2017,Maldives_2017,DHS,Location & Sex & Wealth,Urban,Male,Quintile 4,,,,100,87.416504,32.536793,97.678612,87.14666,33.110451,10.761146,1.5428565,1.5428565,2.6472113,3.9302628,14.936725,43,70,76,215,215,222,123,123,123,97,33,32,,Maldives_2017,matched (3)
MDV,Maldives,2017,Maldives_2017,DHS,Sex & Wealth,,Female,Quintile 4,,,,100,93.895988,57.907383,98.504272,89.660934,38.793072,11.468462,1.6976051,1.9720124,2.147738,2.2404373,17.132553,107,120,134,408,408,484,222,222,222,262,98,69,,Maldives_2017,matched (3)
MDV,Maldives,2017,Maldives_2017,DHS,Sex & Wealth & Region,,Female,Quintile 1,Male,,,,,,,,,,,,,,,0,1,2,3,3,4,3,3,3,0,0,0,,Maldives_2017,matched (3)
MDV,Maldives,2017,Maldives_2017,DHS,Sex & Wealth & Region,,Male,Quintile 3,Male,,,,,,97.773865,81.373413,39.796413,,,,,,,17,13,12,47,47,44,22,22,22,16,15,11,,Maldives_2017,matched (3)
MDV,Maldives,2017,Maldives_2017,DHS,Location,Rural,,,,,,97.392128,86.918709,24.871588,97.105484,78.765175,20.315828,10.306758,1.2051185,1.8441608,2.3555334,6.0546069,38.200684,1219,1019,1138,4001,4001,4683,2089,2089,2089,4260,1367,787,,Maldives_2017,matched (3)
MDV,Maldives,2017,Maldives_2017,DHS,Sex & Wealth & Region,,Female,Quintile 4,North Central,,,,,,,,,,,,,,,4,1,6,13,13,26,9,9,9,22,5,2,,Maldives_2017,matched (3)
MDV,Maldives,2017,Maldives_2017,DHS,Sex & Wealth & Region,,Female,Quintile 3,North Region,,,,,28.343513,97.91423,85.425865,21.479309,10.585751,1.0177336,1.0177336,1.2469443,,,28,25,43,116,116,166,72,72,72,106,25,19,,Maldives_2017,matched (3)
MDV,Maldives,2017,Maldives_2017,DHS,Location & Sex & Wealth,Rural,Female,Quintile 4,,,,100,96.86689,34.997238,97.891632,87.894753,28.853268,10.870896,.58503413,2.2607076,4.3479314,6.4684401,,43,36,55,163,163,251,99,99,99,164,47,29,,Maldives_2017,matched (3)
MDV,Maldives,2017,Maldives_2017,DHS,Sex & Region,,Male,,South Region,,,98.4664,82.048843,22.026945,96.6884,77.994492,22.694059,10.185653,1.8512852,2.6655428,2.7289379,5.2953982,37.860889,119,101,109,369,369,358,183,183,183,453,143,72,,Maldives_2017,matched (3)
MDV,Maldives,2017,Maldives_2017,DHS,Wealth & Region,,,Quintile 2,South Region,,,97.977615,92.278488,28.53669,96.813675,82.272919,21.756975,10.252667,1.887957,3.1769586,2.3620453,3.2360733,43.419624,85,63,80,256,256,250,130,130,130,257,96,53,,Maldives_2017,matched (3)
MDV,Maldives,2017,Maldives_2017,DHS,Sex & Wealth & Region,,Female,Quintile 3,North Central,,,,,29.340733,98.11718,85.440315,23.896902,10.74438,1.9104162,3.0500443,2.7245297,8.1936417,,27,22,35,112,112,210,72,72,72,110,33,14,,Maldives_2017,matched (3)
MDV,Maldives,2017,Maldives_2017,DHS,Wealth & Region,,,Quintile 1,Central Region,,,93.813232,78.604134,13.159379,95.352165,68.847641,10.9974,9.6909866,.54659307,.93643183,2.0444746,5.3865662,45.458374,60,67,68,239,239,271,130,130,130,208,75,37,,Maldives_2017,matched (3)
MDV,Maldives,2017,Maldives_2017,DHS,Location & Sex & Wealth,Urban,Female,Quintile 3,,,,,,,100,98.407219,52.153217,,,,,,,15,15,20,51,51,49,28,28,28,16,11,11,,Maldives_2017,matched (3)
MDV,Maldives,2017,Maldives_2017,DHS,Location & Sex & Wealth,Urban,Male,Quintile 1,,,,,,,,,,,,,,,,0,8,5,13,13,11,8,8,8,1,0,0,,Maldives_2017,matched (3)
MDV,Maldives,2017,Maldives_2017,DHS,Wealth & Region,,,Quintile 2,South Central,,,95.10714,78.993622,27.165968,94.993935,69.043213,20.778324,10.159514,1.8143157,1.8143157,3.510258,4.7382221,32.829441,111,67,81,303,303,321,148,148,148,306,97,73,,Maldives_2017,matched (3)
MDV,Maldives,2017,Maldives_2017,DHS,Sex & Wealth & Region,,Female,Quintile 1,South Region,,,96.493004,89.90976,23.917402,96.368118,80.049622,17.506119,10.120869,0,1.2415016,2.3383493,9.9851589,,39,36,39,121,121,126,57,57,57,118,48,20,,Maldives_2017,matched (3)
MDV,Maldives,2017,Maldives_2017,DHS,Sex,,Female,,,,,99.140198,94.512535,45.664345,98.549271,88.751549,33.94656,11.169732,1.1609027,1.5370605,2.0006533,4.3660674,27.79978,725,736,855,2755,2755,3456,1541,1541,1541,2329,733,476,,Maldives_2017,matched (3)
MDV,Maldives,2017,Maldives_2017,DHS,Location,Urban,,,,,,99.173401,93.273659,51.031811,98.7883,90.13755,43.521656,11.421895,.95050263,.95050263,2.0757496,2.2456114,20.257393,247,339,352,1028,1028,1116,555,555,555,492,183,170,,Maldives_2017,matched (3)
MDV,Maldives,2017,Maldives_2017,DHS,Wealth & Region,,,Quintile 1,South Central,,,94.489578,85.508003,25.876505,95.305885,68.64827,16.366072,9.9375601,2.9675007,2.9675007,3.5199034,6.7319078,37.392723,115,98,93,344,344,370,163,163,163,435,121,77,,Maldives_2017,matched (3)
MDV,Maldives,2017,Maldives_2017,DHS,Sex & Wealth & Region,,Male,Quintile 1,Male,,,,,,,,,,,,,,,0,8,5,13,13,11,8,8,8,1,0,0,,Maldives_2017,matched (3)
MDV,Maldives,2017,Maldives_2017,DHS,Sex & Wealth & Region,,Female,Quintile 2,South Central,,,97.326698,90.61515,31.369118,96.927971,74.505173,22.638863,10.309607,1.6314199,1.6314199,5.5540371,0,31.851414,55,34,49,165,165,198,90,90,90,160,46,36,,Maldives_2017,matched (3)
MDV,Maldives,2017,Maldives_2017,DHS,Wealth & Region,,,Quintile 4,South Region,,,,,,100,87.14917,27.98489,10.878509,0,0,1.3461535,,,13,13,20,53,53,75,32,32,32,57,10,10,,Maldives_2017,matched (3)
MDV,Maldives,2017,Maldives_2017,DHS,Wealth & Region,,,Quintile 4,North Central,,,,,,,,20.255577,,,,5.3348851,,,9,3,8,28,28,45,17,17,17,44,9,7,,Maldives_2017,matched (3)
MDV,Maldives,2017,Maldives_2017,DHS,Sex & Wealth,,Male,Quintile 3,,,,98.686256,89.656906,25.394297,97.347183,80.028984,26.654287,10.368556,.58042204,1.6757151,1.6750362,5.4372215,27.789324,182,140,145,552,552,626,269,269,269,608,227,111,,Maldives_2017,matched (3)
MDV,Maldives,2017,Maldives_2017,DHS,Location & Sex & Wealth,Urban,Female,Quintile 2,,,,,,,,,,,,,,,,10,6,4,24,24,23,10,10,10,10,5,9,,Maldives_2017,matched (3)
MDV,Maldives,2017,Maldives_2017,DHS,Wealth & Region,,,Quintile 5,South Region,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2,0,0,,Maldives_2017,matched (3)
MDV,Maldives,2017,Maldives_2017,DHS,Location & Sex & Wealth,Rural,Female,Quintile 5,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,Maldives_2017,matched (3)
MDV,Maldives,2017,Maldives_2017,DHS,Wealth & Region,,,Quintile 4,Male,,,100,90.765907,47.444016,98.168175,88.629112,37.361641,11.173429,1.7292187,1.7292187,1.9706084,2.3523667,15.789951,107,154,155,460,460,455,246,246,246,195,84,72,,Maldives_2017,matched (3)
MDV,Maldives,2017,Maldives_2017,DHS,Location & Wealth,Urban,,Quintile 4,,,,100,90.765907,47.444016,98.168175,88.629112,37.361641,11.173429,1.7292187,1.7292187,1.9706084,2.3523667,15.789951,107,154,155,460,460,455,246,246,246,195,84,72,,Maldives_2017,matched (3)
MDV,Maldives,2017,Maldives_2017,DHS,Sex & Wealth & Region,,Female,Quintile 1,South Central,,,96.096786,88.702599,30.438745,95.701767,74.481201,16.358311,9.9128447,5.3051844,5.3051844,3.0073984,8.2427616,40.449047,50,48,53,175,175,226,94,94,94,202,51,34,,Maldives_2017,matched (3)
MDV,Maldives,2017,Maldives_2017,DHS,Sex & Wealth & Region,,Male,Quintile 3,South Central,,,94.789505,,29.665173,97.68158,78.630272,26.398186,10.85093,0,0,4.3865314,7.3176427,,44,28,34,130,130,156,62,62,62,147,55,27,,Maldives_2017,matched (3)
MDV,Maldives,2017,Maldives_2017,DHS,Region,,,,Central Region,,,95.190765,85.885849,17.360411,97.177681,79.033859,13.770403,10.030017,.79588675,1.094483,2.5362406,5.3638067,41.201508,164,202,238,757,757,965,446,446,446,658,205,114,,Maldives_2017,matched (3)
MDV,Maldives,2017,Maldives_2017,DHS,Sex & Wealth & Region,,Male,Quintile 3,South Region,,,100,92.868355,23.289587,96.479416,84.962204,29.08322,10.415809,1.3591473,3.6489818,1.1671571,7.5733194,,35,36,34,124,124,134,66,66,66,136,54,19,,Maldives_2017,matched (3)
MDV,Maldives,2017,Maldives_2017,DHS,Location & Sex & Wealth,Rural,Male,Quintile 3,,,,98.087654,91.590965,21.709051,97.180969,79.50528,22.622379,10.272843,.78665978,2.2711365,1.8596745,7.0718446,28.523169,165,127,133,505,505,582,247,247,247,592,212,100,,Maldives_2017,matched (3)
MDV,Maldives,2017,Maldives_2017,DHS,Wealth & Region,,,Quintile 1,Male,,,,,,,,,,,,,,,0,9,7,16,16,15,11,11,11,1,0,0,,Maldives_2017,matched (3)
MDV,Maldives,2017,Maldives_2017,DHS,Sex & Wealth & Region,,Male,Quintile 5,Male,,,100,92.774788,49.276546,100,87.859688,44.578804,11.286191,0,0,3.1483829,2.9286594,,41,64,75,182,182,235,104,104,104,127,34,26,,Maldives_2017,matched (3)
MDV,Maldives,2017,Maldives_2017,DHS,Sex & Wealth & Region,,Female,Quintile 1,North Region,,,97.927032,85.359383,12.894755,98.668549,77.092567,12.257244,10.341053,0,1.3357569,0,2.1082516,,40,33,30,129,129,157,65,65,65,149,43,27,,Maldives_2017,matched (3)
MDV,Maldives,2017,Maldives_2017,DHS,Region,,,,North Central,,,99.205574,93.296082,19.334354,98.329506,83.014755,15.408646,10.112438,1.9093958,2.1288323,2.2954936,6.5281892,49.643185,237,179,204,732,732,872,376,376,376,850,272,148,,Maldives_2017,matched (3)
MDV,Maldives,2017,Maldives_2017,DHS,Sex & Region,,Male,,Central Region,,,93.83075,77.695473,12.281726,96.134239,72.05368,10.756419,9.7189474,.77868521,1.0115674,3.5478446,3.0613792,38.379078,85,88,103,342,342,423,193,193,193,338,111,62,,Maldives_2017,matched (3)
MDV,Maldives,2017,Maldives_2017,DHS,Sex & Wealth & Region,,Male,Quintile 3,North Region,,,,,,97.096146,66.463776,23.403791,9.863636,0,4.2402835,0,13.841605,,27,19,15,69,69,88,31,31,31,94,33,13,,Maldives_2017,matched (3)
MDV,Maldives,2017,Maldives_2017,DHS,Location & Wealth,Urban,,Quintile 1,,,,,,,,,,,,,,,,0,9,7,16,16,15,11,11,11,1,0,0,,Maldives_2017,matched (3)
MDV,Maldives,2017,Maldives_2017,DHS,Wealth & Region,,,Quintile 2,Male,,,,,,93.649704,84.851852,31.260077,,,,,,,15,14,13,49,49,50,24,24,24,23,8,14,,Maldives_2017,matched (3)
MDV,Maldives,2017,Maldives_2017,DHS,Sex & Wealth & Region,,Female,Quintile 1,North Central,,,100,94.819847,17.603865,98.353378,87.398079,11.588037,9.9197245,3.0458968,3.0458968,1.8735998,9.9163828,,42,43,43,149,149,163,79,79,79,141,48,27,,Maldives_2017,matched (3)
MDV,Maldives,2017,Maldives_2017,DHS,Sex & Wealth & Region,,Female,Quintile 4,Central Region,,,,,,,,25.102627,,,,,,,1,9,14,28,28,49,22,22,22,22,3,1,,Maldives_2017,matched (3)
MDV,Maldives,2017,Maldives_2017,DHS,Sex & Region,,Female,,North Central,,,100,92.752251,24.218313,98.901108,87.629105,17.158621,10.398405,1.5492488,1.8828651,2.122021,7.934618,45.447369,109,99,130,412,412,579,242,242,242,415,122,68,,Maldives_2017,matched (3)
MDV,Maldives,2017,Maldives_2017,DHS,Wealth & Region,,,Quintile 4,North Region,,,,,,95.479614,84.309265,28.164,,,,2.1633019,,,9,9,9,43,43,82,27,27,27,46,14,5,,Maldives_2017,matched (3)
MDV,Maldives,2017,Maldives_2017,DHS,Location & Sex & Wealth,Urban,Male,Quintile 3,,,,,,,97.773865,81.373413,39.796413,,,,,,,17,13,12,47,47,44,22,22,22,16,15,11,,Maldives_2017,matched (3)
MDV,Maldives,2017,Maldives_2017,DHS,Location & Sex,Urban,Male,,,,,98.080338,90.057358,41.031067,98.333321,86.862495,38.179821,10.982768,.69553524,.69553524,2.6002078,2.6840377,22.592926,106,163,177,482,482,539,271,271,271,254,85,74,,Maldives_2017,matched (3)
MDV,Maldives,2017,Maldives_2017,DHS,Location & Wealth,Urban,,Quintile 5,,,,100,95.616631,55.286491,100,92.285255,49.9575,11.790611,0,0,2.3098297,3.2730255,18.553711,93,134,145,405,405,503,224,224,224,241,65,62,,Maldives_2017,matched (3)
MDV,Maldives,2017,Maldives_2017,DHS,Location & Wealth,Rural,,Quintile 1,,,,96.608994,80.961296,18.416418,96.237801,72.434441,13.409975,9.8546009,1.913922,2.2894938,2.4523506,6.2634692,43.40155,423,376,356,1309,1309,1350,627,627,627,1462,485,265,,Maldives_2017,matched (3)
MDV,Maldives,2017,Maldives_2017,DHS,Location & Sex & Wealth,Rural,Male,Quintile 2,,,,96.771797,81.168625,19.979744,96.393791,71.542152,18.42337,9.9973927,1.1395484,1.2650986,2.1105702,6.5715299,43.484463,218,125,142,563,563,530,256,256,256,678,233,145,,Maldives_2017,matched (3)
MDV,Maldives,2017,Maldives_2017,DHS,Sex & Wealth & Region,,Male,Quintile 4,South Central,,,,,,98.93985,78.478554,27.765972,,,,2.7994833,,,21,11,11,54,54,52,25,25,25,57,16,13,,Maldives_2017,matched (3)
MDV,Maldives,2017,Maldives_2017,DHS,Sex & Wealth & Region,,Female,Quintile 4,South Central,,,,,,96.0149,82.720314,34.443962,10.819942,2.5714254,2.5714254,8.9518261,,,22,13,16,60,60,77,31,31,31,66,21,15,,Maldives_2017,matched (3)
MDV,Maldives,2017,Maldives_2017,DHS,Location & Sex & Wealth,Rural,Female,Quintile 3,,,,98.797592,94.732925,39.029755,98.342667,88.546097,29.44808,11.036033,.77088356,1.5108792,1.8454399,2.5254672,33.085854,152,154,218,664,664,964,417,417,417,586,155,104,,Maldives_2017,matched (3)
