iso_code3,country,survey,year,category,sex,location,wealth,region,comp_lowsec_2024,comp_upsec_2024,comp_prim_v2,comp_lowsec_v2,comp_upsec_v2,comp_prim_1524,comp_lowsec_1524,comp_upsec_2029,comp_lowsec_2024_no,comp_upsec_2024_no,comp_prim_v2_no,comp_lowsec_v2_no,comp_upsec_v2_no,comp_prim_1524_no,comp_lowsec_1524_no,comp_upsec_2029_no,preschool_1ybefore_no,preschool_1ybefore,prim_age0,lowsec_age0,upsec_age0,prim_age1,lowsec_age1,upsec_age1,prim_dur,lowsec_dur,upsec_dur,higher_dur,flag_lfs,flag_wide_lowsec,flag_wide_upsec,flag_LFS_country
LVA,Latvia,EU-SILC,2015,Sex & Wealth,Male,,Quintile 3,,100,88.682816,,,94.732567,100,98.938919,93.410286,58,58,9,17,35,77,77,127,12,,7,13,16,12,15,18,6,3,3,3,,,,1
LVA,Latvia,EU-SILC,2005,Sex & Wealth,Male,,Quintile 3,,,,,,,,,,3,3,0,2,1,5,5,7,0,,7,11,16,10,15,18,4,5,3,3,,1,,1
LVA,Latvia,EU-SILC,2017,Sex & Wealth,Male,,Quintile 3,,100,82.261452,,,89.17691,98.94429,96.797386,86.557938,57,57,12,23,33,84,84,159,17,,7,13,16,12,15,18,6,3,3,3,1,,,1
LVA,Latvia,EU-SILC,2013,Sex & Wealth,Male,,Quintile 3,,97.606354,94.420387,,,,100,96.25145,89.928383,36,36,7,10,23,49,49,94,8,,7,13,16,12,15,18,6,3,3,3,1,,,1
LVA,Latvia,EU-SILC,2009,Sex & Wealth,Male,,Quintile 4,,,,,,,,,,13,13,2,4,10,19,19,26,4,,7,13,16,12,15,18,6,3,3,3,1,,,1
LVA,Latvia,EU-SILC,2005,Sex & Wealth,Male,,Quintile 4,,,,,,,,,,0,0,0,0,0,0,0,0,0,,7,11,16,10,15,18,4,5,3,3,,1,,1
LVA,Latvia,EU-SILC,2007,Sex & Wealth,Male,,Quintile 4,,,,,,,,,,2,2,0,1,1,3,3,6,0,,7,13,16,12,15,18,6,3,3,3,,,,1
LVA,Latvia,EU-SILC,2013,Sex & Wealth,Male,,Quintile 4,,,,,,,,,,6,6,0,2,3,7,7,13,1,,7,13,16,12,15,18,6,3,3,3,1,,,1
LVA,Latvia,EU-SILC,2015,Sex & Wealth,Male,,Quintile 4,,,,,,,,,,5,5,3,5,2,11,11,26,3,,7,13,16,12,15,18,6,3,3,3,,,,1
LVA,Latvia,EU-SILC,2017,Sex & Wealth,Male,,Quintile 4,,,,,,,,,97.392998,14,14,3,5,9,20,20,36,3,,7,13,16,12,15,18,6,3,3,3,1,,,1
LVA,Latvia,EU-SILC,2011,Sex & Wealth,Male,,Quintile 4,,,,,,,,,,6,6,3,5,3,11,11,12,1,,7,13,16,12,15,18,6,3,3,3,1,,,1
LVA,Latvia,EU-SILC,2007,Sex & Wealth,Male,,Quintile 5,,,,,,,,,,1,1,0,0,0,1,1,2,1,,7,13,16,12,15,18,6,3,3,3,,,,1
LVA,Latvia,EU-SILC,2005,Sex & Wealth,Male,,Quintile 5,,,,,,,,,,1,1,0,1,1,2,2,1,0,,7,11,16,10,15,18,4,5,3,3,,1,,1
LVA,Latvia,EU-SILC,2013,Sex & Wealth,Male,,Quintile 5,,,,,,,,,,1,1,1,0,1,2,2,3,0,,7,13,16,12,15,18,6,3,3,3,1,,,1
LVA,Latvia,EU-SILC,2011,Sex & Wealth,Male,,Quintile 5,,,,,,,,,,0,0,0,0,0,0,0,1,1,,7,13,16,12,15,18,6,3,3,3,1,,,1
LVA,Latvia,EU-SILC,2009,Sex & Wealth,Male,,Quintile 5,,,,,,,,,,3,3,1,2,2,6,6,5,1,,7,13,16,12,15,18,6,3,3,3,1,,,1
LVA,Latvia,EU-SILC,2015,Sex & Wealth,Male,,Quintile 5,,,,,,,,,,0,0,1,0,0,1,1,4,0,,7,13,16,12,15,18,6,3,3,3,,,,1
LVA,Latvia,EU-SILC,2017,Sex & Wealth,Male,,Quintile 5,,,,,,,,,,3,3,3,1,2,7,7,4,2,,7,13,16,12,15,18,6,3,3,3,1,,,1
LVA,Latvia,EU-SILC,2007,Sex & Wealth & Region,Female,,Quintile 1,Latvija,99.52565,78.036079,100,98.998795,80.409416,100,96.660301,76.783043,242,242,127,213,137,508,508,446,38,100,7,13,16,12,15,18,6,3,3,3,,,,1
LVA,Latvia,EU-SILC,2017,Sex & Wealth & Region,Female,,Quintile 1,Latvija,100,69.729187,97.653091,100,80.681808,99.534058,96.839973,72.188034,64,64,36,59,42,143,143,132,18,,7,13,16,12,15,18,6,3,3,3,1,,,1
LVA,Latvia,EU-SILC,2013,Sex & Wealth & Region,Female,,Quintile 1,Latvija,95.492996,78.445221,100,96.87542,82.934494,99.104111,95.382103,80.098503,183,183,79,133,106,356,356,328,38,88.624397,7,13,16,12,15,18,6,3,3,3,1,,,1
LVA,Latvia,EU-SILC,2015,Sex & Wealth & Region,Female,,Quintile 1,Latvija,98.178665,80.785851,100,100,82.505783,100,97.524307,78.933548,124,124,54,88,83,239,239,219,28,,7,13,16,12,15,18,6,3,3,3,,,,1
LVA,Latvia,EU-SILC,2009,Sex & Wealth & Region,Female,,Quintile 1,Latvija,98.310059,62.989719,100,96.870163,68.192825,99.830612,95.671822,63.493973,182,182,97,163,108,393,393,300,23,,7,13,16,12,15,18,6,3,3,3,1,,,1
LVA,Latvia,EU-SILC,2005,Sex & Wealth & Region,Female,,Quintile 1,Latvija,88.552925,87.245659,,42.785435,88.629562,97.517288,56.876373,82.742844,283,283,0,209,179,532,532,506,29,,7,11,16,10,15,18,4,5,3,3,,1,,1
LVA,Latvia,EU-SILC,2011,Sex & Wealth & Region,Female,,Quintile 1,Latvija,97.838562,76.18821,100,96.738586,77.776131,100,95.991806,77.159874,283,283,102,249,165,555,555,494,29,,7,13,16,12,15,18,6,3,3,3,1,,,1
LVA,Latvia,EU-SILC,2005,Sex & Wealth & Region,Female,,Quintile 2,Latvija,86.891724,86.891724,,,,100,74.627014,92.866669,30,30,0,14,14,44,44,70,3,,7,11,16,10,15,18,4,5,3,3,,1,,1
LVA,Latvia,EU-SILC,2007,Sex & Wealth & Region,Female,,Quintile 2,Latvija,99.67186,92.709953,,94.551064,95.476013,100,97.903023,90.522896,89,89,16,45,50,132,132,172,7,,7,13,16,12,15,18,6,3,3,3,,,,1
LVA,Latvia,EU-SILC,2015,Sex & Wealth & Region,Female,,Quintile 2,Latvija,99.132126,92.850166,100,98.720459,94.052437,100,98.663315,92.310585,135,135,37,66,85,215,215,304,32,95.187752,7,13,16,12,15,18,6,3,3,3,,,,1
LVA,Latvia,EU-SILC,2017,Sex & Wealth & Region,Female,,Quintile 2,Latvija,99.381233,80.719948,100,100,91.620979,100,98.901573,87.70031,112,112,44,62,59,194,194,263,30,100,7,13,16,12,15,18,6,3,3,3,1,,,1
LVA,Latvia,EU-SILC,2009,Sex & Wealth & Region,Female,,Quintile 2,Latvija,99.375305,85.340843,100,98.582626,87.133606,100,98.359062,89.241829,200,200,66,129,122,361,361,382,16,,7,13,16,12,15,18,6,3,3,3,1,,,1
LVA,Latvia,EU-SILC,2013,Sex & Wealth & Region,Female,,Quintile 2,Latvija,99.048271,93.106117,,100,97.002945,100,99.146568,93.102859,129,129,28,77,67,206,206,280,18,,7,13,16,12,15,18,6,3,3,3,1,,,1
LVA,Latvia,EU-SILC,2011,Sex & Wealth & Region,Female,,Quintile 2,Latvija,100,83.802994,100,98.804329,88.542061,100,99.600449,87.975647,175,175,41,94,107,280,280,346,18,,7,13,16,12,15,18,6,3,3,3,1,,,1
LVA,Latvia,EU-SILC,2005,Sex & Wealth & Region,Female,,Quintile 3,Latvija,,,,,,,,,3,3,0,1,3,5,5,8,0,,7,11,16,10,15,18,4,5,3,3,,1,,1
LVA,Latvia,EU-SILC,2017,Sex & Wealth & Region,Female,,Quintile 3,Latvija,100,90.327629,,,,100,98.633675,94.322311,51,51,12,28,26,81,81,137,7,,7,13,16,12,15,18,6,3,3,3,1,,,1
LVA,Latvia,EU-SILC,2009,Sex & Wealth & Region,Female,,Quintile 3,Latvija,100,95.134773,,,95.88929,100,100,94.30603,67,67,12,23,43,91,91,136,3,,7,13,16,12,15,18,6,3,3,3,1,,,1
LVA,Latvia,EU-SILC,2013,Sex & Wealth & Region,Female,,Quintile 3,Latvija,,,,,,100,100,99.137344,29,29,2,14,15,40,40,76,5,,7,13,16,12,15,18,6,3,3,3,1,,,1
LVA,Latvia,EU-SILC,2015,Sex & Wealth & Region,Female,,Quintile 3,Latvija,100,97.200638,,,,100,100,98.255432,43,43,11,19,22,64,64,107,8,,7,13,16,12,15,18,6,3,3,3,,,,1
LVA,Latvia,EU-SILC,2007,Sex & Wealth & Region,Female,,Quintile 3,Latvija,,,,,,,,,12,12,4,2,9,17,17,28,2,,7,13,16,12,15,18,6,3,3,3,,,,1
LVA,Latvia,EU-SILC,2011,Sex & Wealth & Region,Female,,Quintile 3,Latvija,,,,,,100,96.994667,100,22,22,5,15,12,38,38,57,4,,7,13,16,12,15,18,6,3,3,3,1,,,1
LVA,Latvia,EU-SILC,2015,Sex & Wealth & Region,Female,,Quintile 4,Latvija,,,,,,,,,9,9,0,3,7,11,11,29,2,,7,13,16,12,15,18,6,3,3,3,,,,1
LVA,Latvia,EU-SILC,2007,Sex & Wealth & Region,Female,,Quintile 4,Latvija,,,,,,,,,1,1,0,0,1,1,1,3,0,,7,13,16,12,15,18,6,3,3,3,,,,1
LVA,Latvia,EU-SILC,2005,Sex & Wealth & Region,Female,,Quintile 4,Latvija,,,,,,,,,0,0,0,0,0,0,0,0,0,,7,11,16,10,15,18,4,5,3,3,,1,,1
LVA,Latvia,EU-SILC,2011,Sex & Wealth & Region,Female,,Quintile 4,Latvija,,,,,,,,,6,6,1,5,1,9,9,11,0,,7,13,16,12,15,18,6,3,3,3,1,,,1
LVA,Latvia,EU-SILC,2013,Sex & Wealth & Region,Female,,Quintile 4,Latvija,,,,,,,,,2,2,0,0,2,2,2,11,3,,7,13,16,12,15,18,6,3,3,3,1,,,1
LVA,Latvia,EU-SILC,2017,Sex & Wealth & Region,Female,,Quintile 4,Latvija,,,,,,,,,7,7,5,2,5,13,13,25,3,,7,13,16,12,15,18,6,3,3,3,1,,,1
LVA,Latvia,EU-SILC,2009,Sex & Wealth & Region,Female,,Quintile 4,Latvija,,,,,,,,,13,13,3,8,5,20,20,29,5,,7,13,16,12,15,18,6,3,3,3,1,,,1
LVA,Latvia,EU-SILC,2017,Sex & Wealth & Region,Female,,Quintile 5,Latvija,,,,,,,,,1,1,1,2,0,3,3,6,3,,7,13,16,12,15,18,6,3,3,3,1,,,1
LVA,Latvia,EU-SILC,2009,Sex & Wealth & Region,Female,,Quintile 5,Latvija,,,,,,,,,1,1,2,3,0,5,5,4,1,,7,13,16,12,15,18,6,3,3,3,1,,,1
LVA,Latvia,EU-SILC,2015,Sex & Wealth & Region,Female,,Quintile 5,Latvija,,,,,,,,,0,0,0,0,0,0,0,3,1,,7,13,16,12,15,18,6,3,3,3,,,,1
LVA,Latvia,EU-SILC,2011,Sex & Wealth & Region,Female,,Quintile 5,Latvija,,,,,,,,,0,0,0,0,0,0,0,1,0,,7,13,16,12,15,18,6,3,3,3,1,,,1
LVA,Latvia,EU-SILC,2007,Sex & Wealth & Region,Female,,Quintile 5,Latvija,,,,,,,,,0,0,1,0,0,1,1,1,0,,7,13,16,12,15,18,6,3,3,3,,,,1
LVA,Latvia,EU-SILC,2013,Sex & Wealth & Region,Female,,Quintile 5,Latvija,,,,,,,,,0,0,0,0,0,0,0,1,1,,7,13,16,12,15,18,6,3,3,3,1,,,1
LVA,Latvia,EU-SILC,2005,Sex & Wealth & Region,Female,,Quintile 5,Latvija,,,,,,,,,0,0,0,0,0,0,0,0,0,,7,11,16,10,15,18,4,5,3,3,,1,,1
LVA,Latvia,EU-SILC,2015,Sex & Wealth & Region,Male,,Quintile 1,Latvija,93.86586,68.699005,100,97.584457,66.629333,98.723618,91.236343,69.385269,124,124,52,86,74,234,234,190,40,97.212616,7,13,16,12,15,18,6,3,3,3,,,,1
LVA,Latvia,EU-SILC,2005,Sex & Wealth & Region,Male,,Quintile 1,Latvija,68.259636,64.789192,,45.693607,63.313316,95.031357,47.37513,65.239143,293,293,0,236,174,569,569,522,37,100,7,11,16,10,15,18,4,5,3,3,,1,,1
LVA,Latvia,EU-SILC,2011,Sex & Wealth & Region,Male,,Quintile 1,Latvija,97.228806,61.388714,100,93.390244,65.529167,99.201164,93.172684,61.871944,340,340,88,223,215,583,583,525,29,,7,13,16,12,15,18,6,3,3,3,1,,,1
LVA,Latvia,EU-SILC,2013,Sex & Wealth & Region,Male,,Quintile 1,Latvija,97.803947,62.253654,100,98.678001,67.540443,99.806755,95.467148,61.342178,213,213,67,142,128,378,378,346,31,87.35659,7,13,16,12,15,18,6,3,3,3,1,,,1
LVA,Latvia,EU-SILC,2009,Sex & Wealth & Region,Male,,Quintile 1,Latvija,98.289101,44.547726,100,96.249298,49.924656,100,94.018562,45.586567,150,150,92,156,97,368,368,254,19,,7,13,16,12,15,18,6,3,3,3,1,,,1
LVA,Latvia,EU-SILC,2007,Sex & Wealth & Region,Male,,Quintile 1,Latvija,98.043297,65.712051,100,97.945267,64.112488,99.940964,96.256973,63.175304,259,259,102,245,151,528,528,429,18,,7,13,16,12,15,18,6,3,3,3,,,,1
LVA,Latvia,EU-SILC,2017,Sex & Wealth & Region,Male,,Quintile 1,Latvija,90.967598,59.805775,100,97.84613,51.365314,97.945251,91.097679,68.917549,61,61,41,69,31,154,154,123,17,,7,13,16,12,15,18,6,3,3,3,1,,,1
LVA,Latvia,EU-SILC,2007,Sex & Wealth & Region,Male,,Quintile 2,Latvija,97.338432,75.38604,,97.5765,69.06308,100,95.5644,78.782288,97,97,21,48,56,154,154,196,6,,7,13,16,12,15,18,6,3,3,3,,,,1
LVA,Latvia,EU-SILC,2009,Sex & Wealth & Region,Male,,Quintile 2,Latvija,98.881012,70.832878,97.272064,96.782982,73.10907,99.051079,95.450172,71.818642,216,216,59,140,146,370,370,424,23,,7,13,16,12,15,18,6,3,3,3,1,,,1
LVA,Latvia,EU-SILC,2011,Sex & Wealth & Region,Male,,Quintile 2,Latvija,97.392494,74.956039,100,96.469093,78.416367,99.636696,96.06044,77.842125,183,183,35,115,102,287,287,370,19,,7,13,16,12,15,18,6,3,3,3,1,,,1
LVA,Latvia,EU-SILC,2017,Sex & Wealth & Region,Male,,Quintile 2,Latvija,98.579239,74.072426,100,96.816963,79.859413,99.595978,94.816063,78.315987,144,144,58,74,93,255,255,276,27,,7,13,16,12,15,18,6,3,3,3,1,,,1
LVA,Latvia,EU-SILC,2015,Sex & Wealth & Region,Male,,Quintile 2,Latvija,99.420013,79.255066,100,100,83.258698,100,98.272362,81.925125,169,169,36,81,109,257,257,336,37,99.428574,7,13,16,12,15,18,6,3,3,3,,,,1
LVA,Latvia,EU-SILC,2005,Sex & Wealth & Region,Male,,Quintile 2,Latvija,78.394745,78.394745,,,,100,62.072395,80.378624,31,31,0,13,18,48,48,61,4,,7,11,16,10,15,18,4,5,3,3,,1,,1
LVA,Latvia,EU-SILC,2013,Sex & Wealth & Region,Male,,Quintile 2,Latvija,99.179657,82.222702,,98.959579,89.935646,100,97.912056,80.82505,186,186,23,73,109,247,247,341,25,,7,13,16,12,15,18,6,3,3,3,1,,,1
LVA,Latvia,EU-SILC,2009,Sex & Wealth & Region,Male,,Quintile 3,Latvija,100,84.139046,,,86.843971,100,100,85.989578,61,61,8,23,35,87,87,151,5,,7,13,16,12,15,18,6,3,3,3,1,,,1
LVA,Latvia,EU-SILC,2011,Sex & Wealth & Region,Male,,Quintile 3,Latvija,100,96.007744,,,,100,100,95.151672,30,30,4,6,19,36,36,74,2,,7,13,16,12,15,18,6,3,3,3,1,,,1
LVA,Latvia,EU-SILC,2005,Sex & Wealth & Region,Male,,Quintile 3,Latvija,,,,,,,,,3,3,0,2,1,5,5,7,0,,7,11,16,10,15,18,4,5,3,3,,1,,1
LVA,Latvia,EU-SILC,2015,Sex & Wealth & Region,Male,,Quintile 3,Latvija,100,88.682816,,,94.732567,100,98.938919,93.410286,58,58,9,17,35,77,77,127,12,,7,13,16,12,15,18,6,3,3,3,,,,1
LVA,Latvia,EU-SILC,2017,Sex & Wealth & Region,Male,,Quintile 3,Latvija,100,82.261452,,,89.17691,98.94429,96.797386,86.557938,57,57,12,23,33,84,84,159,17,,7,13,16,12,15,18,6,3,3,3,1,,,1
LVA,Latvia,EU-SILC,2013,Sex & Wealth & Region,Male,,Quintile 3,Latvija,97.606354,94.420387,,,,100,96.25145,89.928383,36,36,7,10,23,49,49,94,8,,7,13,16,12,15,18,6,3,3,3,1,,,1
LVA,Latvia,EU-SILC,2007,Sex & Wealth & Region,Male,,Quintile 3,Latvija,,,,,,,,89.779343,16,16,1,13,9,25,25,36,1,,7,13,16,12,15,18,6,3,3,3,,,,1
LVA,Latvia,EU-SILC,2009,Sex & Wealth & Region,Male,,Quintile 4,Latvija,,,,,,,,,13,13,2,4,10,19,19,26,4,,7,13,16,12,15,18,6,3,3,3,1,,,1
LVA,Latvia,EU-SILC,2017,Sex & Wealth & Region,Male,,Quintile 4,Latvija,,,,,,,,97.392998,14,14,3,5,9,20,20,36,3,,7,13,16,12,15,18,6,3,3,3,1,,,1
LVA,Latvia,EU-SILC,2013,Sex & Wealth & Region,Male,,Quintile 4,Latvija,,,,,,,,,6,6,0,2,3,7,7,13,1,,7,13,16,12,15,18,6,3,3,3,1,,,1
LVA,Latvia,EU-SILC,2011,Sex & Wealth & Region,Male,,Quintile 4,Latvija,,,,,,,,,6,6,3,5,3,11,11,12,1,,7,13,16,12,15,18,6,3,3,3,1,,,1
LVA,Latvia,EU-SILC,2005,Sex & Wealth & Region,Male,,Quintile 4,Latvija,,,,,,,,,0,0,0,0,0,0,0,0,0,,7,11,16,10,15,18,4,5,3,3,,1,,1
LVA,Latvia,EU-SILC,2015,Sex & Wealth & Region,Male,,Quintile 4,Latvija,,,,,,,,,5,5,3,5,2,11,11,26,3,,7,13,16,12,15,18,6,3,3,3,,,,1
LVA,Latvia,EU-SILC,2007,Sex & Wealth & Region,Male,,Quintile 4,Latvija,,,,,,,,,2,2,0,1,1,3,3,6,0,,7,13,16,12,15,18,6,3,3,3,,,,1
LVA,Latvia,EU-SILC,2013,Sex & Wealth & Region,Male,,Quintile 5,Latvija,,,,,,,,,1,1,1,0,1,2,2,3,0,,7,13,16,12,15,18,6,3,3,3,1,,,1
LVA,Latvia,EU-SILC,2007,Sex & Wealth & Region,Male,,Quintile 5,Latvija,,,,,,,,,1,1,0,0,0,1,1,2,1,,7,13,16,12,15,18,6,3,3,3,,,,1
LVA,Latvia,EU-SILC,2011,Sex & Wealth & Region,Male,,Quintile 5,Latvija,,,,,,,,,0,0,0,0,0,0,0,1,1,,7,13,16,12,15,18,6,3,3,3,1,,,1
LVA,Latvia,EU-SILC,2017,Sex & Wealth & Region,Male,,Quintile 5,Latvija,,,,,,,,,3,3,3,1,2,7,7,4,2,,7,13,16,12,15,18,6,3,3,3,1,,,1
LVA,Latvia,EU-SILC,2009,Sex & Wealth & Region,Male,,Quintile 5,Latvija,,,,,,,,,3,3,1,2,2,6,6,5,1,,7,13,16,12,15,18,6,3,3,3,1,,,1
LVA,Latvia,EU-SILC,2015,Sex & Wealth & Region,Male,,Quintile 5,Latvija,,,,,,,,,0,0,1,0,0,1,1,4,0,,7,13,16,12,15,18,6,3,3,3,,,,1
LVA,Latvia,EU-SILC,2005,Sex & Wealth & Region,Male,,Quintile 5,Latvija,,,,,,,,,1,1,0,1,1,2,2,1,0,,7,11,16,10,15,18,4,5,3,3,,1,,1
LVA,Latvia,EU-SILC,2005,Total,,,,,78.94471,76.829544,,45.540783,76.744637,96.623238,53.704391,75.697876,644,644,0,476,390,1205,1205,1175,73,100,7,11,16,10,15,18,4,5,3,3,,1,,1
LVA,Latvia,EU-SILC,2011,Total,,,,,98.096611,74.063095,100,96.083946,76.837364,99.686707,95.859688,77.309578,1045,1045,279,712,624,1799,1799,1891,103,100,7,13,16,12,15,18,6,3,3,3,1,,,1
LVA,Latvia,EU-SILC,2009,Total,,,,,99.018494,72.683945,99.493805,97.409912,75.109428,99.74794,96.516457,75.470383,906,906,342,651,568,1720,1720,1711,100,100,7,13,16,12,15,18,6,3,3,3,1,,,1
LVA,Latvia,EU-SILC,2007,Total,,,,,98.775665,76.613731,100,97.924713,76.253647,99.979156,96.614708,76.125595,719,719,272,567,414,1370,1370,1319,73,100,7,13,16,12,15,18,6,3,3,3,,,,1
LVA,Latvia,EU-SILC,2013,Total,,,,,97.904358,79.813538,100,98.487869,84.23996,99.703194,96.795975,81.133598,785,785,207,451,454,1287,1287,1493,130,93.264267,7,13,16,12,15,18,6,3,3,3,1,,,1
LVA,Latvia,EU-SILC,2017,Total,,,,,98.531517,77.190315,99.611267,97.992889,83.317986,99.434448,96.151573,83.593658,514,514,215,325,300,954,954,1161,127,95.329483,7,13,16,12,15,18,6,3,3,3,1,,,1
LVA,Latvia,EU-SILC,2015,Total,,,,,98.257736,83.157478,100,99.229904,84.62719,99.748787,97.010551,85.757935,667,667,203,365,417,1109,1109,1345,163,96.363831,7,13,16,12,15,18,6,3,3,3,,,,1
LVA,Latvia,EU-SILC,2013,Wealth,,,Quintile 1,,96.67289,70.178391,100,97.774765,74.866493,99.460808,95.425278,70.646957,396,396,146,275,234,734,734,674,69,88.067612,7,13,16,12,15,18,6,3,3,3,1,,,1
LVA,Latvia,EU-SILC,2009,Wealth,,,Quintile 1,,98.300758,54.800587,100,96.555397,59.77388,99.91391,94.858879,55.428322,332,332,189,319,205,761,761,554,42,100,7,13,16,12,15,18,6,3,3,3,1,,,1
LVA,Latvia,EU-SILC,2017,Wealth,,,Quintile 1,,95.789284,65.103104,98.8582,98.917313,68.64476,98.744659,93.986931,70.602776,125,125,77,128,73,297,297,255,35,91.440247,7,13,16,12,15,18,6,3,3,3,1,,,1
LVA,Latvia,EU-SILC,2007,Wealth,,,Quintile 1,,98.797913,71.985825,100,98.459915,72.140343,99.970779,96.460693,70.413742,501,501,229,458,288,1036,1036,875,56,100,7,13,16,12,15,18,6,3,3,3,,,,1
LVA,Latvia,EU-SILC,2005,Wealth,,,Quintile 1,,78.379776,75.988098,,44.27829,76.11998,96.261879,52.078205,73.783943,576,576,0,445,353,1101,1101,1028,66,100,7,11,16,10,15,18,4,5,3,3,,1,,1
LVA,Latvia,EU-SILC,2011,Wealth,,,Quintile 1,,97.509872,68.210426,100,95.13163,70.946243,99.588051,94.538033,69.405571,623,623,190,472,380,1138,1138,1019,58,100,7,13,16,12,15,18,6,3,3,3,1,,,1
LVA,Latvia,EU-SILC,2015,Wealth,,,Quintile 1,,96.01368,74.718376,100,98.870399,74.963104,99.378899,94.464531,74.396172,248,248,106,174,157,473,473,409,68,94.295891,7,13,16,12,15,18,6,3,3,3,,,,1
LVA,Latvia,EU-SILC,2005,Wealth,,,Quintile 2,,82.359467,82.359467,,,79.519562,100,67.618851,86.901649,61,61,0,27,32,92,92,131,7,,7,11,16,10,15,18,4,5,3,3,,1,,1
LVA,Latvia,EU-SILC,2007,Wealth,,,Quintile 2,,98.507324,84.064171,100,96.057495,82.967422,100,96.683823,84.042702,186,186,37,93,106,286,286,368,13,,7,13,16,12,15,18,6,3,3,3,,,,1
LVA,Latvia,EU-SILC,2009,Wealth,,,Quintile 2,,99.124596,77.982399,98.612122,97.651711,79.523102,99.516441,96.876709,80.212372,416,416,125,269,268,731,731,806,39,100,7,13,16,12,15,18,6,3,3,3,1,,,1
LVA,Latvia,EU-SILC,2013,Wealth,,,Quintile 2,,99.120621,87.112915,100,99.512505,92.790649,100,98.507271,86.707367,315,315,51,150,176,453,453,621,43,97.748177,7,13,16,12,15,18,6,3,3,3,1,,,1
LVA,Latvia,EU-SILC,2017,Wealth,,,Quintile 2,,98.934052,77.013397,100,98.366074,84.089607,99.779961,96.67659,82.925064,256,256,102,136,152,449,449,539,57,100,7,13,16,12,15,18,6,3,3,3,1,,,1
LVA,Latvia,EU-SILC,2011,Wealth,,,Quintile 2,,98.727959,79.487114,100,97.541748,83.748016,99.820488,97.851326,82.820992,358,358,76,209,209,567,567,716,37,100,7,13,16,12,15,18,6,3,3,3,1,,,1
LVA,Latvia,EU-SILC,2015,Wealth,,,Quintile 2,,99.284256,85.666107,100,99.391121,88.111008,100,98.458031,86.8386,304,304,73,147,194,472,472,640,69,97.432869,7,13,16,12,15,18,6,3,3,3,,,,1
LVA,Latvia,EU-SILC,2015,Wealth,,,Quintile 3,,100,92.655113,,100,95.860397,100,99.448471,95.657928,101,101,20,36,57,141,141,234,20,,7,13,16,12,15,18,6,3,3,3,,,,1
LVA,Latvia,EU-SILC,2005,Wealth,,,Quintile 3,,,,,,,,,,6,6,0,3,4,10,10,15,0,,7,11,16,10,15,18,4,5,3,3,,1,,1
LVA,Latvia,EU-SILC,2007,Wealth,,,Quintile 3,,,,,,,100,98.524963,93.530174,28,28,5,15,18,42,42,64,3,,7,13,16,12,15,18,6,3,3,3,,,,1
LVA,Latvia,EU-SILC,2011,Wealth,,,Quintile 3,,100,97.508278,,,95.788567,100,98.584518,97.243065,52,52,9,21,31,74,74,131,6,,7,13,16,12,15,18,6,3,3,3,1,,,1
LVA,Latvia,EU-SILC,2017,Wealth,,,Quintile 3,,100,86.411957,,94.709236,93.270218,99.497498,97.759621,90.3386,108,108,24,51,59,165,165,296,24,,7,13,16,12,15,18,6,3,3,3,1,,,1
LVA,Latvia,EU-SILC,2009,Wealth,,,Quintile 3,,100,90.058617,,100,91.799004,100,100,90.048584,128,128,20,46,78,178,178,287,8,,7,13,16,12,15,18,6,3,3,3,1,,,1
LVA,Latvia,EU-SILC,2013,Wealth,,,Quintile 3,,98.715378,95.806808,,,96.157822,100,98.123474,94.253128,65,65,9,24,38,89,89,170,13,,7,13,16,12,15,18,6,3,3,3,1,,,1
LVA,Latvia,EU-SILC,2005,Wealth,,,Quintile 4,,,,,,,,,,0,0,0,0,0,0,0,0,0,,7,11,16,10,15,18,4,5,3,3,,1,,1
LVA,Latvia,EU-SILC,2013,Wealth,,,Quintile 4,,,,,,,,,,8,8,0,2,5,9,9,24,4,,7,13,16,12,15,18,6,3,3,3,1,,,1
LVA,Latvia,EU-SILC,2011,Wealth,,,Quintile 4,,,,,,,,,,12,12,4,10,4,20,20,23,1,,7,13,16,12,15,18,6,3,3,3,1,,,1
LVA,Latvia,EU-SILC,2017,Wealth,,,Quintile 4,,,,,,,100,100,97.290955,21,21,8,7,14,33,33,61,6,,7,13,16,12,15,18,6,3,3,3,1,,,1
LVA,Latvia,EU-SILC,2009,Wealth,,,Quintile 4,,,,,,,100,100,96.252327,26,26,5,12,15,39,39,55,9,,7,13,16,12,15,18,6,3,3,3,1,,,1
LVA,Latvia,EU-SILC,2007,Wealth,,,Quintile 4,,,,,,,,,,3,3,0,1,2,4,4,9,0,,7,13,16,12,15,18,6,3,3,3,,,,1
LVA,Latvia,EU-SILC,2015,Wealth,,,Quintile 4,,,,,,,,,96.162697,14,14,3,8,9,22,22,55,5,,7,13,16,12,15,18,6,3,3,3,,,,1
LVA,Latvia,EU-SILC,2005,Wealth,,,Quintile 5,,,,,,,,,,1,1,0,1,1,2,2,1,0,,7,11,16,10,15,18,4,5,3,3,,1,,1
LVA,Latvia,EU-SILC,2011,Wealth,,,Quintile 5,,,,,,,,,,0,0,0,0,0,0,0,2,1,,7,13,16,12,15,18,6,3,3,3,1,,,1
LVA,Latvia,EU-SILC,2013,Wealth,,,Quintile 5,,,,,,,,,,1,1,1,0,1,2,2,4,1,,7,13,16,12,15,18,6,3,3,3,1,,,1
